Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Ivana VULETA,10 MAY 1990,SRB,1373,"Long Jump,Long Jump ind."
2,Malaika MIHAMBO,03 FEB 1994,GER,1372,Long Jump
3,Ese BRUME,20 JAN 1996,NGR,1366,Long Jump
4,Quanesha BURKS,15 MAR 1995,USA,1348,Long Jump
5,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1315,Long Jump
6,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1311,Long Jump
7,Khaddi SAGNIA,20 APR 1994,SWE,1310,Long Jump
8,Leticia ORO MELO,05 OCT 1997,BRA,1308,Long Jump
9,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1297,Long Jump
10,Jazmin SAWYERS,21 MAY 1994,GBR,1291,"Long Jump,Long Jump ind."
11,Larissa IAPICHINO,18 JUL 2002,ITA,1287,"Long Jump,Long Jump ind."
12,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1273,"Long Jump,Long Jump ind."
13,Lorraine UGEN,22 AUG 1991,GBR,1268,Long Jump
14,Agate DE SOUSA,05 JUN 2000,STP,1267,"Long Jump,Long Jump ind."
15,Ackelia SMITH,05 FEB 2002,JAM,1239,"Long Jump,Long Jump ind."
16,Ruth USORO,08 OCT 1997,NGR,1239,"Long Jump,Long Jump ind."
17,Jasmine MOORE,01 MAY 2001,USA,1232,"Long Jump,Long Jump ind."
18,Maryse LUZOLO,15 MAR 1995,GER,1231,"Long Jump,Long Jump ind."
19,Sumire HATA,04 MAY 1996,JPN,1222,"Long Jump,Long Jump ind."
20,Tiffany FLYNN,02 SEP 1995,USA,1205,Long Jump
21,Samantha DALE,30 JUN 2001,AUS,1203,Long Jump
22,Marthe KOALA,08 MAR 1994,BUR,1202,"Long Jump,Long Jump ind."
23,Mikaelle ASSANI,18 AUG 2002,GER,1201,"Long Jump,Long Jump ind."
24,Annik KÄLIN,27 APR 2000,SUI,1199,"Long Jump,Long Jump ind."
25,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1198,"Long Jump,Long Jump ind."
26,Diana LESTI,30 MAR 1998,HUN,1188,Long Jump
27,Deborah ACQUAH,23 MAY 1996,GHA,1185,"Long Jump,Long Jump ind."
28,Chanice PORTER,25 MAY 1994,JAM,1184,Long Jump
29,Natalia LIÑARES,03 JAN 2003,COL,1184,Long Jump
30,Evelise VEIGA,03 MAR 1996,POR,1181,"Long Jump,Long Jump ind."
31,Esraa OWIS,15 OCT 1997,EGY,1179,"Long Jump,Long Jump ind."
32,Christabel NETTEY,02 JUN 1991,CAN,1173,Long Jump
33,Claire BRYANT,25 AUG 2001,USA,1173,"Long Jump,Long Jump ind."
34,Jahisha THOMAS,22 NOV 1994,GBR,1173,Long Jump
35,Yelena SOKOLOVA,23 JUL 1986,RUS,1173,"Long Jump,Long Jump ind."
36,Alyssa JONES,06 FEB 2004,USA,1171,"Long Jump,Long Jump ind."
37,Maja ÅSKAG,18 DEC 2002,SWE,1171,Long Jump
38,Fátima DIAME,22 SEP 1996,ESP,1171,"Long Jump,Long Jump ind."
39,Florentina Costina IUSCO,08 APR 1996,ROU,1170,"Long Jump,Long Jump ind."
40,Lucy HADAWAY,11 JUN 2000,GBR,1169,"Long Jump,Long Jump ind."
41,Filippa KVITEN,20 DEC 1996,CYP,1169,Long Jump
42,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1167,Long Jump
43,Eliane MARTINS,26 MAY 1986,BRA,1166,Long Jump
44,Alysah HICKEY,,USA,1161,"Long Jump,Long Jump ind."
45,Natalie ARANDA,22 FEB 1995,PAN,1160,Long Jump
46,Tilde JOHANSSON,05 JAN 2001,SWE,1159,"Long Jump,Long Jump ind."
47,Yanis DAVID,12 DEC 1997,FRA,1158,Long Jump
48,Shaili SINGH,07 JAN 2004,IND,1158,"Long Jump,Long Jump ind."
49,Neja FILIPIČ,22 APR 1995,SLO,1153,Long Jump
50,Tiphaine MAUCHANT,05 APR 2001,FRA,1152,"Long Jump,Long Jump ind."
51,Rhesa FOSTER,25 MAY 1998,USA,1151,"Long Jump,Long Jump ind."
52,Pauline HONDEMA,28 MAR 2000,NED,1151,"Long Jump,Long Jump ind."
53,Plamena MITKOVA,18 SEP 2004,BUL,1149,"Long Jump,Long Jump ind."
54,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1149,Long Jump
55,Annie MCGUIRE,13 JUN 2001,AUS,1149,Long Jump
56,Paola FERNANDEZ,26 MAY 2000,PUR,1148,Long Jump
57,Merle HOMEIER,27 AUG 1999,GER,1146,Long Jump
58,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1145,"Long Jump,Long Jump ind."
59,Yuliana ANGULO,06 JUL 1994,ECU,1144,Long Jump
60,Nafissatou THIAM,19 AUG 1994,BEL,1143,"Long Jump,Long Jump ind."
61,Ruby MILLET,04 MAY 2001,IRL,1143,"Long Jump,Long Jump ind."
62,Tissanna HICKLING,07 JAN 1998,JAM,1141,Long Jump
63,Karmen FOUCHE,02 JAN 2003,RSA,1140,Long Jump
64,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1140,"Long Jump,Long Jump ind."
65,Tessy EBOSELE,28 JUL 2002,ESP,1140,"Long Jump,Long Jump ind."
66,Veronika SEMASHKO,17 OCT 1990,RUS,1139,"Long Jump,Long Jump ind."
67,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1138,"Long Jump,Long Jump ind."
68,Anasztázia NGUYEN,09 JAN 1993,HUN,1137,Long Jump
69,Alysbeth FELIX BOYER,07 MAR 1993,PUR,1134,Long Jump
70,Danielle NOLTE,11 JAN 2002,RSA,1133,Long Jump
71,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,1131,Long Jump
72,Monae' NICHOLS,24 NOV 1998,USA,1131,"Long Jump,Long Jump ind."
73,Viyaleta SKVARTSOVA,15 APR 1998,BLR,1129,"Long Jump,Long Jump ind."
74,Nikola HOROWSKA,03 JAN 2001,POL,1128,"Long Jump,Long Jump ind."
75,Angelina TOPIĆ,26 JUL 2005,SRB,1127,"Long Jump,Long Jump ind."
76,Maëlly DALMAT,01 OCT 2001,FRA,1126,Long Jump
77,Lea-Jasmin RIECKE,25 APR 2000,GER,1125,"Long Jump,Long Jump ind."
78,Marta Amouhin AMANI,10 OCT 2004,ITA,1122,"Long Jump,Long Jump ind."
79,Ayaka KORA,22 MAR 2001,JPN,1122,"Long Jump,Long Jump ind."
80,Irati MITXELENA,03 JUL 1998,ESP,1118,"Long Jump,Long Jump ind."
81,Magdalena BOKUN,29 MAY 1996,POL,1117,"Long Jump,Long Jump ind."
82,Charisma TAYLOR,03 SEP 1999,BAH,1117,"Long Jump,Long Jump ind."
83,Vasiliki CHAITIDOU,10 FEB 2000,GRE,1116,"Long Jump,Long Jump ind."
84,Jiawei ZHONG,07 FEB 1999,CHN,1115,"Long Jump,Long Jump ind."
85,Alyssa LOWE,29 JUN 2003,AUS,1114,Long Jump
86,Adrianna SUŁEK,03 APR 1999,POL,1114,"Long Jump,Long Jump ind."
