Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1449,Long Jump
2,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1370,Long Jump [Long Jump ind.]
3,Ese BRUME,20 JAN 1996,NGR,1347,Long Jump [Long Jump ind.]
4,Brittney REESE,09 SEP 1986,USA,1315,Long Jump
5,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1293,Long Jump
6,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1289,Long Jump [Long Jump ind.]
7,Abigail IROZURU,03 JAN 1990,GBR,1283,Long Jump
8,Chantel MALONE,02 DEC 1991,IVB,1268,Long Jump
9,Yelena SOKOLOVA,23 JUL 1986,ANA,1261,Long Jump
10,Brooke STRATTON,12 JUL 1993,AUS,1259,Long Jump
11,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1255,Long Jump
12,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1252,Long Jump [Long Jump ind.]
13,Lorraine UGEN,22 AUG 1991,GBR,1252,Long Jump [Long Jump ind.]
14,Sha'keela SAUNDERS,18 DEC 1993,USA,1243,Long Jump
15,Shara PROCTOR,16 SEP 1988,GBR,1238,Long Jump
16,Anasztázia NGUYEN,09 JAN 1993,HUN,1233,Long Jump [Long Jump ind.]
17,Tara DAVIS,20 MAY 1999,USA,1231,Long Jump [Long Jump ind.]
18,Eliane MARTINS,26 MAY 1986,BRA,1223,Long Jump [Long Jump ind.]
19,Florentina Costina IUSCO,08 APR 1996,ROU,1218,Long Jump
20,Jazmin SAWYERS,21 MAY 1994,GBR,1218,Long Jump [Long Jump ind.]
21,Quanesha BURKS,15 MAR 1995,USA,1215,Long Jump [Long Jump ind.]
22,Chanice PORTER,25 MAY 1994,JAM,1213,Long Jump
23,Tissanna HICKLING,07 JAN 1998,JAM,1212,Long Jump
24,Christabel NETTEY,02 JUN 1991,CAN,1208,Long Jump
25,Natalie ARANDA,22 FEB 1995,PAN,1207,Long Jump [Long Jump ind.]
26,Khaddi SAGNIA,20 APR 1994,SWE,1204,Long Jump [Long Jump ind.]
27,Maryse LUZOLO,15 MAR 1995,GER,1200,Long Jump
28,Larissa IAPICHINO,18 JUL 2002,ITA,1200,Long Jump [Long Jump ind.]
29,Darya KLISHINA,15 JAN 1991,ANA,1198,Long Jump
30,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1193,Long Jump [Long Jump ind.]
31,Kendell WILLIAMS,14 JUN 1995,USA,1193,Long Jump [Long Jump ind.]
32,Evelise VEIGA,03 MAR 1996,POR,1193,Long Jump
33,Tyra GITTENS,06 JUN 1998,TTO,1188,Long Jump [Long Jump ind.]
34,Leticia ORO MELO,05 OCT 1997,BRA,1187,Long Jump
