Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1433,Long Jump
2,Malaika MIHAMBO,03 FEB 1994,GER,1411,Long Jump
3,Larissa IAPICHINO,18 JUL 2002,ITA,1380,Long Jump
4,Jasmine MOORE,01 MAY 2001,USA,1346,Long Jump
5,Monae' NICHOLS,24 NOV 1998,USA,1341,Long Jump
6,Quanesha BURKS,15 MAR 1995,USA,1306,Long Jump
7,Ese BRUME,20 JAN 1996,NGR,1301,Long Jump
8,Marthe KOALA,08 MAR 1994,BUR,1295,Long Jump
9,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1280,Long Jump
10,Plamena MITKOVA,18 SEP 2004,BUL,1280,Long Jump
11,Natalia LINARES,03 JAN 2003,COL,1279,Long Jump
12,Ackelia SMITH,05 FEB 2002,JAM,1276,Long Jump
13,Mikaelle ASSANI,18 AUG 2002,GER,1272,Long Jump
14,Annik KÄLIN,27 APR 2000,SUI,1272,Long Jump
15,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1268,Long Jump
16,Agate DE SOUSA,05 JUN 2000,POR,1267,Long Jump
17,Hilary KPATCHA,05 MAY 1998,FRA,1257,Long Jump
18,Fátima DIAME,22 SEP 1996,ESP,1254,Long Jump
19,Sumire HATA,04 MAY 1996,JPN,1243,Long Jump
20,Prestina Oluchi OCHONOGOR,03 JUL 2006,NGR,1226,Long Jump
21,Pauline HONDEMA,28 MAR 2000,NED,1222,Long Jump
22,Shiqi XIONG,09 MAR 2004,CHN,1216,Long Jump
23,Eliane MARTINS,26 MAY 1986,BRA,1207,Long Jump
24,Tiffany FLYNN,02 SEP 1995,USA,1205,Long Jump
25,Chanice PORTER,25 MAY 1994,JAM,1191,Long Jump
26,Claire BRYANT,25 AUG 2001,USA,1189,Long Jump
27,Filippa FOTOPOULOU,20 DEC 1996,CYP,1188,Long Jump
28,Laura Raquel MÜLLER,23 APR 2004,GER,1187,Long Jump
29,Tessy EBOSELE,28 JUL 2002,ESP,1187,Long Jump
30,Anthaya CHARLTON,28 JUL 2003,BAH,1186,Long Jump
31,Lex BROWN,26 APR 2001,USA,1186,Long Jump
32,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1183,Long Jump
33,Esraa OWIS,15 OCT 1997,EGY,1181,Long Jump
34,Nikola HOROWSKA,03 JAN 2001,POL,1181,Long Jump
35,Shaili SINGH,07 JAN 2004,IND,1179,Long Jump
36,Hayla GONZÁLEZ,28 OCT 2003,CUB,1179,Long Jump
37,Mengyi TAN,05 SEP 2002,CHN,1179,Long Jump
38,Magdalena BOKUN,29 MAY 1996,POL,1178,Long Jump
39,Tyra GITTENS,06 JUN 1998,TTO,1174,Long Jump
40,Malin STAVENOW,02 SEP 2001,GER,1173,Long Jump
41,Tiffany YUE,17 MAR 1998,HKG,1172,Long Jump
42,Yanis DAVID,12 DEC 1997,FRA,1172,Long Jump
43,Angelica BERRIOT,02 JUL 1999,FRA,1171,Long Jump
44,Danielle NOLTE,11 JAN 2002,RSA,1169,Long Jump
45,Yelena SOKOLOVA,23 JUL 1986,RUS,1169,Long Jump
46,Diana LESTI,30 MAR 1998,HUN,1168,Long Jump
47,Irati MITXELENA,03 JUL 1998,ESP,1167,Long Jump
48,Tacoria HUMPHREY,02 JAN 2003,USA,1164,Long Jump
49,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1163,Long Jump
50,Maryse LUZOLO,15 MAR 1995,GER,1163,Long Jump
51,Andriana GKOGKA,10 DEC 2003,GRE,1162,Long Jump
52,Alyssa JONES,06 FEB 2004,USA,1162,Long Jump
53,Samantha DALE,30 JUN 2001,AUS,1161,Long Jump
54,Rogilia-chriss BISSEMO,05 APR 2002,FRA,1161,Long Jump
55,Madisen RICHARDS,15 NOV 1996,USA,1161,Long Jump
56,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1160,Long Jump
57,Alysbeth FELIX BOYER,07 FEB 1993,PUR,1159,Long Jump
58,Nathalee ARANDA,22 FEB 1995,PAN,1158,Long Jump
59,Khaddi SAGNIA,20 APR 1994,SWE,1156,Long Jump
60,Nicole WARWICK,31 AUG 1998,USA,1156,Long Jump
61,Anna MATUSZEWICZ,05 APR 2003,POL,1155,Long Jump
62,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1151,Long Jump
63,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1150,Long Jump
64,Alice HOPKINS,30 DEC 1998,GBR,1150,Long Jump
65,Elizabeth HEDDING,04 MAR 1996,AUS,1149,Long Jump
66,James NAYANA,18 OCT 1995,IND,1149,Long Jump
67,Tissanna HICKLING,07 JAN 1998,JAM,1148,Long Jump
68,Evelise VEIGA,03 MAR 1996,POR,1147,Long Jump
69,Jessica KÄHÄRÄ,01 AUG 2001,FIN,1147,Long Jump
70,Libby BUDER,11 FEB 2004,GER,1147,Long Jump
71,Tionna TOBIAS,14 NOV 2000,USA,1146,Long Jump
72,Maja ÅSKAG,18 DEC 2002,SWE,1146,Long Jump
73,Maja BEDRAČ,10 SEP 1999,SLO,1143,Long Jump
74,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1142,Long Jump
75,Samira ATTERMEYER,04 JAN 2004,GER,1140,Long Jump
76,Nemata NIKIEMA,25 SEP 2003,BUR,1140,Long Jump
77,Taisiya DMITRIYEVA,13 MAY 2003,RUS,1140,Long Jump
78,Sophia BECKMON,17 AUG 2005,USA,1139,Long Jump
79,Ida Andrea BREIGAN,22 JUL 2004,NOR,1138,Long Jump
80,Tilde JOHANSSON,05 JAN 2001,SWE,1138,Long Jump
81,Roksana JĘDRASZAK,28 MAY 2002,POL,1136,Long Jump
82,Liisa-Maria LUSTI,22 AUG 2004,EST,1136,Long Jump
83,Rougui SOW,07 JUN 1995,FRA,1134,Long Jump
84,Sydney WILLITS,28 OCT 2002,USA,1133,Long Jump
85,Funminiyi OLAJIDE,04 JUN 2002,GBR,1133,Long Jump
86,Elizabeth NDUDI,21 MAR 2005,IRL,1130,Long Jump
87,Chantel MALONE,02 DEC 1991,IVB,1129,Long Jump
88,Nia ROBINSON,08 NOV 2001,JAM,1127,Long Jump
89,Maria STEFANOPOULOU,17 JUN 1999,GRE,1126,Long Jump
90,Oksana MALOHLOVETS,11 SEP 1996,UKR,1125,Long Jump
91,Jasmine TODD,23 DEC 1993,USA,1123,Long Jump
92,Andrea ARILLA,14 DEC 2004,ESP,1122,Long Jump
93,Viktoria GORLOVA,22 MAY 2001,RUS,1121,Long Jump
94,Emilia SJÖSTRAND,16 MAR 2002,SWE,1120,Long Jump
95,Yingying HUANG,18 AUG 2004,CHN,1119,Long Jump
96,Aaliyah FOSTER,12 MAY 2005,JAM,1118,Long Jump
97,Maya TAKEUCHI,09 OCT 1998,JPN,1118,Long Jump
98,Jiawei ZHONG,07 FEB 1999,CHN,1117,Long Jump
99,Paola FERNANDEZ,26 MAY 2000,PUR,1117,Long Jump
100,Lovisa KARLSSON,15 JAN 2000,SWE,1117,Long Jump
101,Ramona VERMAN,03 MAR 2004,ROU,1116,Long Jump
102,Tomysha CLARK,12 NOV 2002,AUS,1114,Long Jump
103,Aislinn MCELHANEY,05 JUL 2001,USA,1114,Long Jump
104,Velecia WILLIAMS,09 JUL 2002,JAM,1112,Long Jump
105,Delta AMIDZOVSKI,23 AUG 2006,AUS,1109,Long Jump
106,Caroline KLEIN,04 MAR 1996,GER,1108,Long Jump
107,Evelyn YANKEY,02 SEP 2003,ESP,1108,Long Jump
108,Kristina GURSKAYA,22 NOV 1996,RUS,1108,Long Jump
109,Molly PALMER,27 AUG 2003,GBR,1108,Long Jump
110,Kitija Paula GAILUMA,10 FEB 2001,LAT,1107,Long Jump
111,Elisa NALDI,15 AUG 1998,ITA,1107,Long Jump
112,Luying GONG,22 FEB 2000,CHN,1106,Long Jump
113,Ziyu XIAO,23 AUG 2002,CHN,1104,Long Jump
114,Emilia KJELLBERG,03 APR 1996,SWE,1103,Long Jump
115,Kaiza KARLÉN,04 DEC 1998,SWE,1103,Long Jump
116,Ilse STEIGENGA,04 OCT 2002,NED,1103,Long Jump
117,Ayla HALLBERG HOSSAIN,23 DEC 2006,SWE,1103,Long Jump
118,Birna Kristín KRISTJÁNSDÓTTIR,30 JUN 2002,ISL,1100,Long Jump
119,Morgan SMALLS,11 MAY 2002,USA,1100,Long Jump
120,Marilin LEUTHARD,13 MAY 2001,SUI,1099,Long Jump
121,Taliyah BROOKS,08 FEB 1995,USA,1098,Long Jump
122,Lishanna ILVES,29 MAY 2000,EST,1098,Long Jump
123,Aniella DELAFOSSE,03 JAN 2001,CIV,1097,Long Jump
124,Milena MITKOVA,26 JAN 1990,BUL,1096,Long Jump
125,Martha ARAUJO,12 MAY 1996,COL,1096,Long Jump
126,Tatiana PEREIRA,18 MAY 2006,POR,1096,Long Jump
127,Yousra LAJDOUD,15 OCT 1997,MAR,1095,Long Jump
128,Caelyn HARRIS,21 JUL 2004,USA,1095,Long Jump
129,Jasmine AKINS,,USA,1094,Long Jump
130,Dunja SEDLAČEK,20 SEP 2005,SRB,1093,Long Jump
131,Veronika SEMASHKO,17 OCT 1990,RUS,1093,Long Jump
132,Carmen ROSALES,29 APR 2002,ESP,1093,Long Jump
133,Miu KIMURA,25 AUG 2000,JPN,1093,Long Jump
134,Urša MATOTEK,31 MAY 2002,SLO,1093,Long Jump
135,Anasztázia NGUYEN,09 JAN 1993,HUN,1093,Long Jump
136,Ramilya VALITOVA,10 OCT 1996,RUS,1093,Long Jump
137,Tabea CHRIST,05 MAY 1998,GER,1092,Long Jump
138,Alina LISTUNOVA,26 SEP 2003,UKR,1092,Long Jump
139,Daniela GUBLER,22 MAR 1994,SUI,1091,Long Jump
140,Sijia GUO,14 FEB 1999,CHN,1091,Long Jump
141,Irma GUNNARSDÓTTIR,04 FEB 1998,ISL,1090,Long Jump
142,Foteini-Christina MIZIOU,24 DEC 1999,GRE,1090,Long Jump
143,Taika KOILAHTI,04 DEC 1998,FIN,1088,Long Jump
144,Rocio Fernanda MUÑOZ VAN RISSELBERGHE,09 JUL 2001,CHI,1088,Long Jump
145,Liwen CHEN,03 JAN 1998,CHN,1087,Long Jump
146,Tshegofatso BOJOSI,01 JAN 1998,BOT,1087,Long Jump
147,Janae DE GANNES,17 OCT 2006,TTO,1086,Long Jump
148,Julia ADAMCZYK,28 JUL 2005,POL,1086,Long Jump
149,Veronica CRIDA,21 OCT 2001,ITA,1086,Long Jump
150,Georgina SCOOT,15 JAN 2004,GBR,1086,Long Jump
151,Joniar THOMAS,30 APR 2001,GRN,1086,Long Jump
152,Ysee LE PHILIPPE,15 JAN 2002,FRA,1086,Long Jump
153,Dainerys HAITÍ,09 MAR 2004,CUB,1084,Long Jump
154,Timeke-Jade COETZEE,26 MAY 2006,RSA,1084,Long Jump
155,Ida BEITER BOMME,25 SEP 2001,DEN,1083,Long Jump
156,Yuliana ANGULO,06 JUL 1994,ECU,1083,Long Jump
157,Sydnie VANEK,14 JUN 2005,USA,1083,Long Jump
158,Hannah WALLER,19 DEC 2001,USA,1083,Long Jump
159,Samiyah SAMUELS,02 OCT 1997,USA,1083,Long Jump
160,Ayaka KORA,22 MAR 2001,JPN,1082,Long Jump
161,Vanessa LOKULI,24 FEB 2006,FRA,1082,Long Jump
162,Laila LACUEY,16 FEB 2000,ESP,1081,Long Jump
163,Urtė KŠČENAVIČIŪTĖ,22 APR 2002,LTU,1081,Long Jump
164,Lucie KIENAST,01 JUN 2001,GER,1081,Long Jump
165,Andrea FLORINA,05 MAY 2000,ESP,1081,Long Jump
166,A'liyah THOMAS,24 DEC 2002,USA,1079,Long Jump
167,Shuiqing CHEN,12 APR 2000,CHN,1079,Long Jump
168,Anne-Mari LEHTIÖ,06 SEP 1995,FIN,1079,Long Jump
169,Karmen FOUCHE,02 JAN 2003,RSA,1078,Long Jump
170,Celine-Jada BROWN,2004,JAM,1078,Long Jump
171,Bori RÓZSAHEGYI,27 JUN 2007,HUN,1077,Long Jump
172,Ameia WILSON,29 NOV 2000,USA,1077,Long Jump
173,Anastassiya RYPAKOVA,21 SEP 2004,KAZ,1076,Long Jump
174,Bente VAN DER STOEL,02 MAR 2003,NED,1076,Long Jump
175,Cleo MARTIN-EVANS,08 MAY 2003,GBR,1076,Long Jump
176,Darja SOPOVA,18 FEB 2002,LAT,1075,Long Jump
177,Ronja WENGI,05 OCT 2002,SUI,1075,Long Jump
178,Ingeborg GRÜNWALD,21 MAY 2001,AUT,1074,Long Jump
179,Vanessa SENA,30 MAY 2005,BRA,1074,Long Jump
180,Phoebe EDWARDS,16 FEB 1998,NZL,1073,Long Jump
181,Jessica Carolina ALVES DOS REIS,17 MAR 1993,BRA,1073,Long Jump
182,Daniela VOLNÁ,13 JUN 2002,CZE,1072,Long Jump
183,Natalia BESI,05 AUG 1997,GRE,1072,Long Jump
184,Małgorzata JÓŹWICKA,03 JUN 2002,POL,1072,Long Jump
185,Sarah LEECH,26 JAN 1998,FRA,1072,Long Jump
186,Jana KOŠČAK,19 MAY 2006,CRO,1071,Long Jump
187,Vaida PADIMANSKAITĖ,07 AUG 2000,LTU,1071,Long Jump
188,Kayla WOODS,,USA,1071,Long Jump
189,Laura MARTÍNEZ,03 NOV 2006,ESP,1070,Long Jump
190,Rachela PACE,15 JUN 2003,MLT,1070,Long Jump
191,Diana MYROSHNICHENKO,24 JUL 2006,UKR,1069,Long Jump
192,Romi TAMIR,03 JUL 2003,ISR,1068,Long Jump
193,Alexandria JOHNSON,26 JUL 2005,USA,1068,Long Jump
194,Alexandra KELLY,14 JAN 2004,USA,1067,Long Jump
195,Sofiya FOFANOVA,06 APR 2005,RUS,1067,Long Jump
196,Nea LENTO,07 MAR 2002,FIN,1067,Long Jump
197,Timara CHAPMAN,05 MAY 2000,USA,1066,Long Jump
198,Asherah COLLINS,14 NOV 2001,USA,1065,Long Jump
199,Susana HERNÁNDEZ,18 JAN 1999,MEX,1065,Long Jump
200,Elizabeth WHITE,29 FEB 2000,USA,1065,Long Jump
201,Sofie DOKTER,19 DEC 2002,NED,1065,Long Jump
202,Arianna PASSERI,,USA,1065,Long Jump
203,Jéssica BARREIRA,29 JAN 1997,POR,1065,Long Jump
