Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1362,Long Jump
2,Caterine IBARGUEN,12 FEB 1984,COL,1341,Long Jump
3,Shara PROCTOR,16 SEP 1988,GBR,1329,Long Jump
4,Lorraine UGEN,22 AUG 1991,GBR,1318,Long Jump
5,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1317,Long Jump [Long Jump ind.]
6,Brooke STRATTON,12 JUL 1993,AUS,1293,Long Jump
7,Sha'keela SAUNDERS,18 DEC 1993,USA,1286,Long Jump
8,Christabel NETTEY,02 JUN 1991,CAN,1257,Long Jump
9,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1256,Long Jump [Long Jump ind.]
10,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1254,Long Jump [Long Jump ind.]
11,Jazmin SAWYERS,21 MAY 1994,GBR,1250,Long Jump [Long Jump ind.]
12,Ese BRUME,20 JAN 1996,NGR,1243,Long Jump
13,Juliet ITOYA,17 AUG 1986,ESP,1221,Long Jump
14,Khaddi SAGNIA,20 APR 1994,SWE,1211,Long Jump [Long Jump ind.]
14,Eliane MARTINS,26 MAY 1986,BRA,1211,Long Jump
16,Quanesha BURKS,15 MAR 1995,USA,1198,Long Jump
17,Alina ROTARU,05 JUN 1993,ROU,1186,Long Jump [Long Jump ind.]
18,Alexandra WESTER,21 MAR 1994,GER,1183,Long Jump
19,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1176,Long Jump [Long Jump ind.]
20,Abigail IROZURU,03 JAN 1990,GBR,1172,Long Jump [Long Jump ind.]
21,Yelena SOKOLOVA,23 JUL 1986,ANA,1170,Long Jump [Long Jump ind.]
22,Tissanna HICKLING,07 JAN 1998,JAM,1169,Long Jump
22,Evelise VEIGA,03 MAR 1996,POR,1169,Long Jump [Long Jump ind.]
24,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,1164,Long Jump [Long Jump ind.]
25,Krystyna HRYSHUTYNA,21 MAR 1992,UKR,1162,Long Jump
26,Fatima DIAME,22 SEP 1996,ESP,1161,Long Jump [Long Jump ind.]
27,Kendell WILLIAMS,14 JUN 1995,USA,1157,Long Jump
27,Varakil NEENA,02 MAY 1991,IND,1157,Long Jump
29,Nektaria PANAGI,20 MAR 1990,CYP,1156,Long Jump
30,Florentina Costina IUSCO,08 APR 1996,ROU,1154,Long Jump [Long Jump ind.]
30,Laura STRATI,03 OCT 1990,ITA,1154,Long Jump [Long Jump ind.]
32,Paola MAUTINO,01 JUN 1990,PER,1153,Long Jump
32,Hanne MAUDENS,12 MAR 1997,BEL,1153,Long Jump [Long Jump ind.]
34,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1149,Long Jump [Long Jump ind.]
35,Jahisha THOMAS,22 NOV 1994,GBR,1148,Long Jump [Long Jump ind.]
36,Lauma GRĪVA,27 OCT 1984,LAT,1147,Long Jump [Long Jump ind.]
37,Taliyah BROOKS,08 FEB 1995,USA,1146,Long Jump
38,Jessica Carolina ALVES DOS REIS,17 MAR 1993,BRA,1139,Long Jump
38,Tania VICENZINO,01 APR 1986,ITA,1139,Long Jump [Long Jump ind.]
40,Minjia LU,29 DEC 1992,CHN,1136,Long Jump [Long Jump ind.]
41,Melanie BAUSCHKE,14 JUL 1988,GER,1131,Long Jump
41,Mara GRIVA,08 APR 1989,LAT,1131,Long Jump [Long Jump ind.]
41,Rougui SOW,07 JUN 1995,FRA,1131,Long Jump [Long Jump ind.]
41,Erica JARDER,02 APR 1986,SWE,1131,Long Jump
45,Tianna BARTOLETTA,30 AUG 1985,USA,1130,Long Jump
46,Anasztázia NGUYEN,09 JAN 1993,HUN,1129,Long Jump [Long Jump ind.]
47,Tara DAVIS,20 MAY 1999,USA,1127,Long Jump [Long Jump ind.]
47,Keturah ORJI,05 MAR 1996,USA,1127,Long Jump [Long Jump ind.]
