Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1403,Long Jump
2,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1381,Long Jump
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1359,Long Jump [Long Jump ind.]
4,Ese BRUME,20 JAN 1996,NGR,1343,Long Jump [Long Jump ind.]
5,Brittney REESE,09 SEP 1986,USA,1333,Long Jump
6,Khaddi SAGNIA,20 APR 1994,SWE,1300,Long Jump [Long Jump ind.]
7,Tara DAVIS,20 MAY 1999,USA,1296,Long Jump [Long Jump ind.]
8,Jazmin SAWYERS,21 MAY 1994,GBR,1292,Long Jump
9,Brooke STRATTON,12 JUL 1993,AUS,1276,Long Jump
10,Chantel MALONE,02 DEC 1991,IVB,1273,Long Jump
11,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1268,Long Jump [Long Jump ind.]
12,Abigail IROZURU,03 JAN 1990,GBR,1248,Long Jump
13,Quanesha BURKS,15 MAR 1995,USA,1232,Long Jump [Long Jump ind.]
14,Eliane MARTINS,26 MAY 1986,BRA,1223,Long Jump [Long Jump ind.]
15,Sha'keela SAUNDERS,18 DEC 1993,USA,1222,Long Jump
16,Tyra GITTENS,06 JUN 1998,TTO,1222,Long Jump
17,Fátima DIAME,22 SEP 1996,ESP,1213,Long Jump [Long Jump ind.]
18,Anasztázia NGUYEN,09 JAN 1993,HUN,1213,Long Jump [Long Jump ind.]
19,Maryse LUZOLO,15 MAR 1995,GER,1212,Long Jump
20,Lorraine UGEN,22 AUG 1991,GBR,1211,Long Jump [Long Jump ind.]
21,Larissa IAPICHINO,18 JUL 2002,ITA,1205,Long Jump [Long Jump ind.]
22,Florentina Costina IUSCO,08 APR 1996,ROU,1199,Long Jump [Long Jump ind.]
23,Malaina PAYTON,16 OCT 1991,USA,1198,Long Jump
24,Christabel NETTEY,02 JUN 1991,CAN,1196,Long Jump
25,Leticia ORO MELO,05 OCT 1997,BRA,1193,Long Jump
26,Kendell WILLIAMS,14 JUN 1995,USA,1190,Long Jump [Long Jump ind.]
27,Petra FARKAS,30 APR 1999,HUN,1190,Long Jump [Long Jump ind.]
28,Darya REZNICHENKO,03 APR 1991,UZB,1185,Long Jump
29,Taliyah BROOKS,08 FEB 1995,USA,1185,Long Jump [Long Jump ind.]
30,Natalie ARANDA,22 FEB 1995,PAN,1184,Long Jump [Long Jump ind.]
31,Shara PROCTOR,16 SEP 1988,GBR,1183,Long Jump
32,Yelena SOKOLOVA,23 JUL 1986,ANA,1181,Long Jump [Long Jump ind.]
33,Evelise VEIGA,03 MAR 1996,POR,1181,Long Jump
34,Polina LUKYANENKOVA,15 JUL 1998,ANA,1180,Long Jump
35,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1179,Long Jump
36,Sumire HATA,04 MAY 1996,JPN,1177,Long Jump [Long Jump ind.]
37,Ruth USORO,08 OCT 1997,NGR,1176,Long Jump [Long Jump ind.]
38,Laura STRATI,03 OCT 1990,ITA,1174,Long Jump [Long Jump ind.]
39,Tiffany FLYNN,02 SEP 1995,USA,1170,Long Jump
40,Chanice PORTER,25 MAY 1994,JAM,1164,Long Jump [Long Jump ind.]
41,Deborah ACQUAH,23 MAY 1996,GHA,1163,Long Jump [Long Jump ind.]
42,Tilde JOHANSSON,05 JAN 2001,SWE,1162,Long Jump
43,Maja ÅSKAG,18 DEC 2002,SWE,1161,Long Jump
44,Akela JONES,22 APR 1995,BAR,1158,Long Jump [Long Jump ind.]
45,Merle HOMEIER,27 AUG 1999,GER,1158,Long Jump [Long Jump ind.]
46,Agate DE SOUSA,05 JUN 2000,STP,1156,Long Jump [Long Jump ind.]
47,Ksenija BALTA,01 NOV 1986,EST,1154,Long Jump [Long Jump ind.]
48,Diana LESTI,30 MAR 1998,HUN,1154,Long Jump [Long Jump ind.]
49,Jasmine TODD,23 DEC 1993,USA,1153,Long Jump
50,Filippa FOTOPOULOU,20 DEC 1996,CYP,1152,Long Jump [Long Jump ind.]
51,Claire BRYANT,25 AUG 2001,USA,1152,Long Jump [Long Jump ind.]
52,Jasmine MOORE,01 MAY 2001,USA,1149,Long Jump [Long Jump ind.]
53,Macarena REYES,30 MAR 1984,CHI,1148,Long Jump [Long Jump ind.]
54,Yanis Esmeralda DAVID,12 DEC 1997,FRA,1147,Long Jump [Long Jump ind.]
55,Tessy EBOSELE,28 JUL 2002,ESP,1145,Long Jump
56,Nafissatou THIAM,19 AUG 1994,BEL,1144,Long Jump [Long Jump ind.]
57,Mikaelle ASSANI,18 AUG 2002,GER,1143,Long Jump [Long Jump ind.]
58,Tissanna HICKLING,07 JAN 1998,JAM,1142,Long Jump [Long Jump ind.]
59,María VICENTE,28 MAR 2001,ESP,1142,Long Jump [Long Jump ind.]
60,Annie MCGUIRE,13 JUN 2001,AUS,1142,Long Jump
61,Magdalena ŻEBROWSKA,29 MAY 1996,POL,1141,Long Jump [Long Jump ind.]
62,Aliyah WHISBY,23 FEB 1998,USA,1140,Long Jump [Long Jump ind.]
63,Minjia LU,29 DEC 1990,CHN,1139,Long Jump
64,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1139,Long Jump [Long Jump ind.]
65,Nektaria PANAGI,20 MAR 1990,CYP,1138,Long Jump
66,Madisen RICHARDS,15 NOV 1996,USA,1138,Long Jump
67,Lucy HADAWAY,11 JUN 2000,GBR,1137,Long Jump
68,Milena MITKOVA,26 JAN 1990,BUL,1137,Long Jump [Long Jump ind.]
69,Yuliana ANGULO,06 JUL 1994,ECU,1137,Long Jump [Long Jump ind.]
70,Rellie KAPUTIN,12 MAR 1993,PNG,1135,Long Jump
71,Marthe KOALA,08 MAR 1994,BUR,1134,Long Jump
72,Tianna BARTOLETTA,30 AUG 1985,USA,1134,Long Jump
73,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1134,Long Jump [Long Jump ind.]
74,Dorothy CHOW,,USA,1133,Long Jump
75,Kaiza KARLÉN,04 DEC 1998,SWE,1133,Long Jump [Long Jump ind.]
76,Ayaka KORA,22 MAR 2001,JPN,1133,Long Jump
77,Monae' NICHOLS,,USA,1133,Long Jump [Long Jump ind.]
78,Lishanna ILVES,29 MAY 2000,EST,1131,Long Jump [Long Jump ind.]
79,Evelis Jazmin AGUILAR,03 JAN 1993,COL,1130,Long Jump
80,Maëlly DALMAT,01 OCT 2001,FRA,1128,Long Jump [Long Jump ind.]
81,Jahisha THOMAS,22 NOV 1994,GBR,1128,Long Jump
82,Bria MATTHEWS,22 JUL 1997,USA,1127,Long Jump
83,Anna MATUSZEWICZ,05 APR 2003,POL,1126,Long Jump
84,Lucie KIENAST,01 JUN 2001,GER,1126,Long Jump [Long Jump ind.]
85,Sydney CONLEY,11 DEC 1993,USA,1125,Long Jump
86,Taishia PRYCE,14 JUL 1997,JAM,1124,Long Jump [Long Jump ind.]
