Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1459,Long Jump
2,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1378,Long Jump [Long Jump ind.]
3,Ese BRUME,20 JAN 1996,NGR,1347,Long Jump [Long Jump ind.]
4,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1340,Long Jump
5,Brittney REESE,09 SEP 1986,USA,1337,Long Jump
6,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1299,Long Jump
7,Abigail IROZURU,03 JAN 1990,GBR,1290,Long Jump
8,Chantel MALONE,02 DEC 1991,IVB,1268,Long Jump
9,Yelena SOKOLOVA,23 JUL 1986,ANA,1261,Long Jump
10,Jazmin SAWYERS,21 MAY 1994,GBR,1260,Long Jump
11,Brooke STRATTON,12 JUL 1993,AUS,1259,Long Jump
12,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1255,Long Jump
13,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1252,Long Jump [Long Jump ind.]
14,Lorraine UGEN,22 AUG 1991,GBR,1252,Long Jump [Long Jump ind.]
15,Tara DAVIS,20 MAY 1999,USA,1250,Long Jump [Long Jump ind.]
16,Khaddi SAGNIA,20 APR 1994,SWE,1244,Long Jump [Long Jump ind.]
17,Sha'keela SAUNDERS,18 DEC 1993,USA,1243,Long Jump
18,Shara PROCTOR,16 SEP 1988,GBR,1238,Long Jump
19,Anasztázia NGUYEN,09 JAN 1993,HUN,1234,Long Jump
20,Florentina Costina IUSCO,08 APR 1996,ROU,1232,Long Jump
21,Quanesha BURKS,15 MAR 1995,USA,1232,Long Jump [Long Jump ind.]
22,Fátima DIAME,22 SEP 1996,ESP,1225,Long Jump
23,Eliane MARTINS,26 MAY 1986,BRA,1223,Long Jump [Long Jump ind.]
24,Darya KLISHINA,15 JAN 1991,ANA,1216,Long Jump
25,Chanice PORTER,25 MAY 1994,JAM,1215,Long Jump
26,Tissanna HICKLING,07 JAN 1998,JAM,1212,Long Jump
27,Christabel NETTEY,02 JUN 1991,CAN,1208,Long Jump
28,Maryse LUZOLO,15 MAR 1995,GER,1208,Long Jump
29,Natalie ARANDA,22 FEB 1995,PAN,1207,Long Jump [Long Jump ind.]
30,Petra FARKAS,30 APR 1999,HUN,1207,Long Jump
31,Keturah ORJI,05 MAR 1996,USA,1205,Long Jump
32,Larissa IAPICHINO,18 JUL 2002,ITA,1205,Long Jump [Long Jump ind.]
33,Evelise VEIGA,03 MAR 1996,POR,1202,Long Jump
34,Malaina PAYTON,16 OCT 1991,USA,1198,Long Jump
35,Leticia ORO MELO,05 OCT 1997,BRA,1193,Long Jump
36,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1193,Long Jump [Long Jump ind.]
37,Tilde JOHANSSON,05 JAN 2001,SWE,1193,Long Jump
38,Kendell WILLIAMS,14 JUN 1995,USA,1193,Long Jump [Long Jump ind.]
39,Polina LUKYANENKOVA,15 JUL 1998,ANA,1192,Long Jump
40,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1192,Long Jump
41,Jasmine TODD,23 DEC 1993,USA,1189,Long Jump
42,Tyra GITTENS,06 JUN 1998,TTO,1188,Long Jump [Long Jump ind.]
43,Hilary KPATCHA,05 MAY 1998,FRA,1187,Long Jump
44,Nafissatou THIAM,19 AUG 1994,BEL,1186,Long Jump [Long Jump ind.]
45,Darya REZNICHENKO,03 APR 1991,UZB,1185,Long Jump
46,Taliyah BROOKS,08 FEB 1995,USA,1185,Long Jump [Long Jump ind.]
47,Ksenija BALTA,01 NOV 1986,EST,1179,Long Jump [Long Jump ind.]
