Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1407,Long Jump
2,Malaika MIHAMBO,03 FEB 1994,GER,1403,Long Jump
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1359,Long Jump [Long Jump ind.]
4,Brittney REESE,09 SEP 1986,USA,1333,Long Jump
5,Ese BRUME,20 JAN 1996,NGR,1331,Long Jump
6,Khaddi SAGNIA,20 APR 1994,SWE,1323,Long Jump
7,Jazmin SAWYERS,21 MAY 1994,GBR,1305,Long Jump
8,Tara DAVIS,20 MAY 1999,USA,1296,Long Jump [Long Jump ind.]
9,Brooke STRATTON,12 JUL 1993,AUS,1276,Long Jump
10,Chantel MALONE,02 DEC 1991,IVB,1273,Long Jump
11,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1271,Long Jump [Long Jump ind.]
12,Abigail IROZURU,03 JAN 1990,GBR,1248,Long Jump
13,Quanesha BURKS,15 MAR 1995,USA,1225,Long Jump
14,Sha'keela SAUNDERS,18 DEC 1993,USA,1222,Long Jump
15,Tyra GITTENS,06 JUN 1998,TTO,1222,Long Jump
16,Eliane MARTINS,26 MAY 1986,BRA,1220,Long Jump
17,Fátima DIAME,22 SEP 1996,ESP,1213,Long Jump [Long Jump ind.]
18,Maryse LUZOLO,15 MAR 1995,GER,1212,Long Jump
19,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1205,Long Jump
20,Larissa IAPICHINO,18 JUL 2002,ITA,1205,Long Jump [Long Jump ind.]
21,Lorraine UGEN,22 AUG 1991,GBR,1205,Long Jump
22,Malaina PAYTON,16 OCT 1991,USA,1198,Long Jump
23,Florentina Costina IUSCO,08 APR 1996,ROU,1197,Long Jump [Long Jump ind.]
24,Christabel NETTEY,02 JUN 1991,CAN,1196,Long Jump
25,Leticia ORO MELO,05 OCT 1997,BRA,1193,Long Jump
26,Anasztázia NGUYEN,09 JAN 1993,HUN,1193,Long Jump
