Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Ivana VULETA,10 MAY 1990,SRB,1421,Long Jump [Long Jump ind.]
2,Malaika MIHAMBO,03 FEB 1994,GER,1398,Long Jump
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1355,Long Jump
4,Brittney REESE,09 SEP 1986,USA,1333,Long Jump
5,Ese BRUME,20 JAN 1996,NGR,1332,Long Jump [Long Jump ind.]
6,Khaddi SAGNIA,20 APR 1994,SWE,1328,Long Jump [Long Jump ind.]
7,Jazmin SAWYERS,21 MAY 1994,GBR,1305,Long Jump
8,Tara DAVIS,20 MAY 1999,USA,1296,Long Jump [Long Jump ind.]
9,Chantel MALONE,02 DEC 1991,IVB,1272,Long Jump
10,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1269,Long Jump
11,Brooke STRATTON,12 JUL 1993,AUS,1258,Long Jump
12,Lorraine UGEN,22 AUG 1991,GBR,1253,Long Jump [Long Jump ind.]
13,Fátima DIAME,22 SEP 1996,ESP,1251,Long Jump [Long Jump ind.]
14,Abigail IROZURU,03 JAN 1990,GBR,1248,Long Jump
15,Quanesha BURKS,15 MAR 1995,USA,1247,Long Jump [Long Jump ind.]
16,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1235,Long Jump [Long Jump ind.]
17,Tyra GITTENS,06 JUN 1998,TTO,1222,Long Jump
18,Maryse LUZOLO,15 MAR 1995,GER,1212,Long Jump
19,Tiffany FLYNN,02 SEP 1995,USA,1208,Long Jump [Long Jump ind.]
20,Eliane MARTINS,26 MAY 1986,BRA,1207,Long Jump [Long Jump ind.]
21,Sha'keela SAUNDERS,18 DEC 1993,USA,1203,Long Jump [Long Jump ind.]
22,Christabel NETTEY,02 JUN 1991,CAN,1202,Long Jump [Long Jump ind.]
23,Florentina Costina IUSCO,08 APR 1996,ROU,1202,Long Jump [Long Jump ind.]
24,Akela JONES,22 APR 1995,BAR,1198,Long Jump [Long Jump ind.]
25,Malaina PAYTON,16 OCT 1991,USA,1198,Long Jump
26,Anasztázia NGUYEN,09 JAN 1993,HUN,1193,Long Jump
27,Taliyah BROOKS,08 FEB 1995,USA,1193,Long Jump
28,Kendell WILLIAMS,14 JUN 1995,USA,1192,Long Jump [Long Jump ind.]
29,Larissa IAPICHINO,18 JUL 2002,ITA,1191,Long Jump [Long Jump ind.]
30,Petra FARKAS,30 APR 1999,HUN,1189,Long Jump
31,Sumire HATA,04 MAY 1996,JPN,1186,Long Jump [Long Jump ind.]
32,Leticia ORO MELO,05 OCT 1997,BRA,1185,Long Jump
33,Darya REZNICHENKO,03 APR 1991,UZB,1185,Long Jump
34,Ruth USORO,08 OCT 1997,NGR,1181,Long Jump [Long Jump ind.]
35,Keturah ORJI,05 MAR 1996,USA,1181,Long Jump [Long Jump ind.]
36,Polina LUKYANENKOVA,15 JUL 1998,RUS,1180,Long Jump
37,Evelise VEIGA,03 MAR 1996,POR,1180,Long Jump [Long Jump ind.]
38,Jasmine MOORE,01 MAY 2001,USA,1180,Long Jump [Long Jump ind.]
39,Tilde JOHANSSON,05 JAN 2001,SWE,1179,Long Jump [Long Jump ind.]
40,Merle HOMEIER,27 AUG 1999,GER,1178,Long Jump [Long Jump ind.]
41,María VICENTE,28 MAR 2001,ESP,1177,Long Jump [Long Jump ind.]
42,Yelena SOKOLOVA,23 JUL 1986,ANA,1176,Long Jump [Long Jump ind.]
43,Magdalena ŻEBROWSKA,29 MAY 1996,POL,1174,Long Jump [Long Jump ind.]
44,Diana LESTI,30 MAR 1998,HUN,1174,Long Jump [Long Jump ind.]
45,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1173,Long Jump [Long Jump ind.]
46,Deborah ACQUAH,23 MAY 1996,GHA,1167,Long Jump [Long Jump ind.]
