Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1423,Long Jump
2,Ivana VULETA,10 MAY 1990,SRB,1421,Long Jump [Long Jump ind.]
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1355,Long Jump
4,Khaddi SAGNIA,20 APR 1994,SWE,1351,Long Jump [Long Jump ind.]
5,Ese BRUME,20 JAN 1996,NGR,1346,Long Jump [Long Jump ind.]
6,Tara DAVIS,20 MAY 1999,USA,1313,Long Jump [Long Jump ind.]
7,Jazmin SAWYERS,21 MAY 1994,GBR,1306,Long Jump
8,Quanesha BURKS,15 MAR 1995,USA,1281,Long Jump [Long Jump ind.]
9,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1269,Long Jump
10,Lorraine UGEN,22 AUG 1991,GBR,1268,Long Jump [Long Jump ind.]
11,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1258,Long Jump [Long Jump ind.]
12,Fátima DIAME,22 SEP 1996,ESP,1258,Long Jump [Long Jump ind.]
13,Abigail IROZURU,03 JAN 1990,GBR,1246,Long Jump
14,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1241,Long Jump
15,Chantel MALONE,02 DEC 1991,IVB,1238,Long Jump
16,Tiffany FLYNN,02 SEP 1995,USA,1212,Long Jump [Long Jump ind.]
17,Eliane MARTINS,26 MAY 1986,BRA,1210,Long Jump
18,Tyra GITTENS,06 JUN 1998,TTO,1210,Long Jump
19,Sumire HATA,04 MAY 1996,JPN,1196,Long Jump
20,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1194,Long Jump [Long Jump ind.]
21,Monae' NICHOLS,24 NOV 1998,USA,1193,Long Jump [Long Jump ind.]
22,Larissa IAPICHINO,18 JUL 2002,ITA,1193,Long Jump [Long Jump ind.]
23,Evelise VEIGA,03 MAR 1996,POR,1191,Long Jump [Long Jump ind.]
24,Akela JONES,22 APR 1995,BAR,1190,Long Jump [Long Jump ind.]
25,Chanice PORTER,25 MAY 1994,JAM,1185,Long Jump [Long Jump ind.]
26,Merle HOMEIER,27 AUG 1999,GER,1185,Long Jump [Long Jump ind.]
27,Agate DE SOUSA,05 JUN 2000,STP,1182,Long Jump [Long Jump ind.]
28,Jasmine MOORE,01 MAY 2001,USA,1182,Long Jump [Long Jump ind.]
29,Leticia ORO MELO,05 OCT 1997,BRA,1181,Long Jump
30,Ruth USORO,08 OCT 1997,NGR,1180,Long Jump [Long Jump ind.]
31,Samantha DALE,30 JUN 2001,AUS,1179,Long Jump
32,Christabel NETTEY,02 JUN 1991,CAN,1179,Long Jump [Long Jump ind.]
33,Maryse LUZOLO,15 MAR 1995,GER,1179,Long Jump
34,Filippa FOTOPOULOU,20 DEC 1996,CYP,1177,Long Jump [Long Jump ind.]
35,Yuliana ANGULO,06 JUL 1994,ECU,1177,Long Jump
36,Petra FARKAS,30 APR 1999,HUN,1177,Long Jump
37,Polina LUKYANENKOVA,15 JUL 1998,RUS,1175,Long Jump
38,Diana LESTI,30 MAR 1998,HUN,1174,Long Jump [Long Jump ind.]
39,Sha'keela SAUNDERS,18 DEC 1993,USA,1173,Long Jump [Long Jump ind.]
40,Deborah ACQUAH,23 MAY 1996,GHA,1172,Long Jump [Long Jump ind.]
41,Florentina Costina IUSCO,08 APR 1996,ROU,1171,Long Jump [Long Jump ind.]
42,Lakshini Sarangi Silva SANDARADURA,27 OCT 1996,SRI,1170,Long Jump
43,Anasztázia NGUYEN,09 JAN 1993,HUN,1169,Long Jump
44,Kendell WILLIAMS,14 JUN 1995,USA,1168,Long Jump [Long Jump ind.]
45,Tilde JOHANSSON,05 JAN 2001,SWE,1162,Long Jump [Long Jump ind.]
46,Maja ÅSKAG,18 DEC 2002,SWE,1161,Long Jump
47,Taliyah BROOKS,08 FEB 1995,USA,1160,Long Jump
48,Yelena SOKOLOVA,23 JUL 1986,ANA,1157,Long Jump [Long Jump ind.]
49,Tissanna HICKLING,07 JAN 1998,JAM,1156,Long Jump
50,Anna MATUSZEWICZ,05 APR 2003,POL,1155,Long Jump [Long Jump ind.]
51,Jahisha THOMAS,22 NOV 1994,GBR,1153,Long Jump [Long Jump ind.]
52,Yanis Esmeralda DAVID,12 DEC 1997,FRA,1153,Long Jump [Long Jump ind.]
53,Jasmine TODD,23 DEC 1993,USA,1153,Long Jump
54,Lucy HADAWAY,11 JUN 2000,GBR,1151,Long Jump [Long Jump ind.]
55,Keturah ORJI,05 MAR 1996,USA,1150,Long Jump [Long Jump ind.]
56,Darya REZNICHENKO,03 APR 1991,UZB,1149,Long Jump
57,Maëlly DALMAT,01 OCT 2001,FRA,1149,Long Jump [Long Jump ind.]
58,Natalie ARANDA,22 FEB 1995,PAN,1148,Long Jump [Long Jump ind.]
59,Tessy EBOSELE,28 JUL 2002,ESP,1145,Long Jump
60,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1145,Long Jump
61,Tomysha CLARK,12 NOV 2002,AUS,1142,Long Jump
62,María VICENTE,28 MAR 2001,ESP,1142,Long Jump [Long Jump ind.]
63,Kaiza KARLÉN,04 DEC 1998,SWE,1140,Long Jump [Long Jump ind.]
64,Alysah HICKEY,,USA,1139,Long Jump [Long Jump ind.]
65,Ayaka KORA,22 MAR 2001,JPN,1137,Long Jump
66,Claire BRYANT,25 AUG 2001,USA,1137,Long Jump [Long Jump ind.]
67,Neja FILIPIČ,22 APR 1995,SLO,1136,Long Jump [Long Jump ind.]
68,Irati MITXELENA,03 JUL 1998,ESP,1136,Long Jump [Long Jump ind.]
69,Mikaelle ASSANI,18 AUG 2002,GER,1133,Long Jump [Long Jump ind.]
70,Magdalena ŻEBROWSKA,29 MAY 1996,POL,1132,Long Jump [Long Jump ind.]
71,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1131,Long Jump
72,Rellie KAPUTIN,12 MAR 1993,PNG,1130,Long Jump
73,Madisen RICHARDS,15 NOV 1996,USA,1130,Long Jump [Long Jump ind.]
74,Minjia LU,29 DEC 1990,CHN,1124,Long Jump
75,Rocio Fernanda MUÑOZ VAN RISSELBERGHE,09 JUL 2001,CHI,1124,Long Jump [Long Jump ind.]
76,Anouk VETTER,04 FEB 1993,NED,1124,Long Jump [Long Jump ind.]
77,Shaili SINGH,07 JAN 2004,IND,1123,Long Jump
78,Spyridoula KARYDI,30 JAN 2001,GRE,1123,Long Jump
79,Daniela SCHLATTER,22 MAR 1994,SUI,1122,Long Jump [Long Jump ind.]
80,Marie-jeanne OUREGA,04 APR 1997,FRA,1122,Long Jump
81,Lishanna ILVES,29 MAY 2000,EST,1120,Long Jump [Long Jump ind.]
82,Mariya HORYELOVA,16 NOV 2002,UKR,1119,Long Jump
83,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1118,Long Jump
84,Leticia GIL,26 AUG 1991,ESP,1112,Long Jump [Long Jump ind.]
