Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Ivana VULETA,10 MAY 1990,SRB,1436,Long Jump
2,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1377,Long Jump
3,Larissa IAPICHINO,18 JUL 2002,ITA,1377,"Long Jump,Long Jump ind."
4,Ese BRUME,20 JAN 1996,NGR,1347,Long Jump
5,Quanesha BURKS,15 MAR 1995,USA,1337,Long Jump
6,Marthe KOALA,08 MAR 1994,BUR,1312,Long Jump
7,Malaika MIHAMBO,03 FEB 1994,GER,1309,"Long Jump,Long Jump ind."
8,Jazmin SAWYERS,21 MAY 1994,GBR,1309,"Long Jump,Long Jump ind."
9,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1288,Long Jump
10,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1285,"Long Jump,Long Jump ind."
11,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1278,Long Jump
12,Fátima DIAME,22 SEP 1996,ESP,1276,Long Jump
13,Sumire HATA,04 MAY 1996,JPN,1264,"Long Jump,Long Jump ind."
14,Ackelia SMITH,05 FEB 2002,JAM,1263,"Long Jump,Long Jump ind."
15,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1258,Long Jump
16,Maryse LUZOLO,15 MAR 1995,GER,1257,"Long Jump,Long Jump ind."
17,Agate DE SOUSA,05 JUN 2000,STP,1250,"Long Jump,Long Jump ind."
18,Tessy EBOSELE,28 JUL 2002,ESP,1248,Long Jump
19,Jasmine MOORE,01 MAY 2001,USA,1246,"Long Jump,Long Jump ind."
20,Hilary KPATCHA,05 MAY 1998,FRA,1241,Long Jump
21,Ruth USORO,08 OCT 1997,NGR,1239,Long Jump
22,Shaili SINGH,07 JAN 2004,IND,1212,Long Jump
23,Chanice PORTER,25 MAY 1994,JAM,1211,Long Jump
24,Tiffany FLYNN,02 SEP 1995,USA,1208,Long Jump
25,Alyssa JONES,06 FEB 2004,USA,1205,"Long Jump,Long Jump ind."
26,Eliane MARTINS,26 MAY 1986,BRA,1204,Long Jump
27,Samantha DALE,30 JUN 2001,AUS,1204,Long Jump
28,Mikaelle ASSANI,18 AUG 2002,GER,1204,"Long Jump,Long Jump ind."
29,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1201,Long Jump
30,Maja ÅSKAG,18 DEC 2002,SWE,1201,Long Jump
31,Esraa OWIS,15 OCT 1997,EGY,1197,Long Jump
32,María VICENTE,28 MAR 2001,ESP,1196,Long Jump
33,Pauline HONDEMA,28 MAR 2000,NED,1196,"Long Jump,Long Jump ind."
34,Shiqi XIONG,09 MAR 2004,CHN,1195,Long Jump
35,Khaddi SAGNIA,20 APR 1994,SWE,1194,"Long Jump,Long Jump ind."
36,Tissanna HICKLING,07 JAN 1998,JAM,1191,Long Jump
37,Annik KÄLIN,27 APR 2000,SUI,1190,"Long Jump,Long Jump ind."
38,Diana LESTI,30 MAR 1998,HUN,1189,Long Jump
39,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,1186,Long Jump
40,Nikola HOROWSKA,03 JAN 2001,POL,1186,"Long Jump,Long Jump ind."
41,Tilde JOHANSSON,05 JAN 2001,SWE,1182,"Long Jump,Long Jump ind."
42,Natalia LINARES,03 JAN 2003,COL,1181,Long Jump
43,Lorraine UGEN,22 AUG 1991,GBR,1181,Long Jump
44,Claire BRYANT,25 AUG 2001,USA,1179,"Long Jump,Long Jump ind."
45,Yousra LAJDOUD,15 OCT 1997,MAR,1176,Long Jump
46,Lucy HADAWAY,11 JUN 2000,GBR,1176,"Long Jump,Long Jump ind."
47,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1176,Long Jump
48,Taliyah BROOKS,08 FEB 1995,USA,1175,Long Jump
49,Leticia ORO MELO,05 OCT 1997,BRA,1172,Long Jump
50,Yelena SOKOLOVA,23 JUL 1986,RUS,1172,"Long Jump,Long Jump ind."
51,Filippa KVITEN,20 DEC 1996,CYP,1170,Long Jump
52,Evelise VEIGA,03 MAR 1996,POR,1162,"Long Jump,Long Jump ind."
53,Alysah HICKEY,08 MAY 2001,USA,1161,"Long Jump,Long Jump ind."
54,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1160,Long Jump
55,Viyaleta SKVARTSOVA,15 APR 1998,BLR,1160,"Long Jump,Long Jump ind."
56,Angelina TOPIĆ,26 JUL 2005,SRB,1157,"Long Jump,Long Jump ind."
57,Alysbeth FELIX BOYER,07 MAR 1993,PUR,1155,Long Jump
58,Monae' NICHOLS,24 NOV 1998,USA,1155,"Long Jump,Long Jump ind."
59,Rhesa FOSTER,25 MAY 1998,USA,1155,"Long Jump,Long Jump ind."
60,Daniela GUBLER,22 MAR 1994,SUI,1154,Long Jump
61,Neja FILIPIČ,22 APR 1995,SLO,1154,Long Jump
62,Anasztázia NGUYEN,09 JAN 1993,HUN,1151,Long Jump
63,Paola FERNANDEZ,26 MAY 2000,PUR,1150,Long Jump
64,Annie MCGUIRE,13 JUN 2001,AUS,1149,Long Jump
65,Yuliana ANGULO,06 JUL 1994,ECU,1148,"Long Jump,Long Jump ind."
66,Merle HOMEIER,27 AUG 1999,GER,1148,Long Jump
67,Jiawei ZHONG,07 FEB 1999,CHN,1147,"Long Jump,Long Jump ind."
68,Magdalena BOKUN,29 MAY 1996,POL,1147,"Long Jump,Long Jump ind."
69,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1147,"Long Jump,Long Jump ind."
70,Tiphaine MAUCHANT,05 APR 2001,FRA,1147,"Long Jump,Long Jump ind."
