Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1414,Long Jump
2,Ese BRUME,20 JAN 1996,NGR,1377,Long Jump
3,Ivana VULETA,10 MAY 1990,SRB,1373,"Long Jump,Long Jump ind."
4,Quanesha BURKS,15 MAR 1995,USA,1346,Long Jump
5,Khaddi SAGNIA,20 APR 1994,SWE,1344,Long Jump
6,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1340,Long Jump
7,Leticia ORO MELO,05 OCT 1997,BRA,1308,Long Jump
8,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1308,Long Jump
9,Jazmin SAWYERS,21 MAY 1994,GBR,1295,"Long Jump,Long Jump ind."
10,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1289,"Long Jump,Long Jump ind."
11,Lorraine UGEN,22 AUG 1991,GBR,1280,Long Jump
12,Agate DE SOUSA,05 JUN 2000,STP,1271,"Long Jump,Long Jump ind."
13,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1270,"Long Jump,Long Jump ind."
14,Larissa IAPICHINO,18 JUL 2002,ITA,1253,"Long Jump,Long Jump ind."
15,Jasmine MOORE,01 MAY 2001,USA,1241,"Long Jump,Long Jump ind."
16,Christabel NETTEY,02 JUN 1991,CAN,1233,Long Jump
17,Maryse LUZOLO,15 MAR 1995,GER,1230,"Long Jump,Long Jump ind."
18,Ruth USORO,08 OCT 1997,NGR,1222,"Long Jump,Long Jump ind."
19,Sumire HATA,04 MAY 1996,JPN,1208,"Long Jump,Long Jump ind."
20,Deborah ACQUAH,23 MAY 1996,GHA,1207,"Long Jump,Long Jump ind."
21,Tiffany FLYNN,02 SEP 1995,USA,1207,Long Jump
22,Samantha DALE,30 JUN 2001,AUS,1203,Long Jump
23,Annik KÄLIN,27 APR 2000,SUI,1199,"Long Jump,Long Jump ind."
24,Evelise VEIGA,03 MAR 1996,POR,1199,Long Jump
25,Fátima DIAME,22 SEP 1996,ESP,1197,"Long Jump,Long Jump ind."
26,Ackelia SMITH,05 FEB 2002,JAM,1193,"Long Jump,Long Jump ind."
27,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1193,"Long Jump,Long Jump ind."
28,Marthe KOALA,08 MAR 1994,BUR,1191,"Long Jump,Long Jump ind."
29,Yanis DAVID,12 DEC 1997,FRA,1186,Long Jump
30,Filippa KVITEN,20 DEC 1996,CYP,1186,Long Jump
31,Chanice PORTER,25 MAY 1994,JAM,1186,Long Jump
32,Mikaelle ASSANI,18 AUG 2002,GER,1184,"Long Jump,Long Jump ind."
33,Natalia LIÑARES,03 JAN 2003,COL,1184,Long Jump
34,Esraa OWIS,15 OCT 1997,EGY,1179,"Long Jump,Long Jump ind."
35,Yelena SOKOLOVA,23 JUL 1986,RUS,1177,"Long Jump,Long Jump ind."
36,Jahisha THOMAS,22 NOV 1994,GBR,1173,Long Jump
37,Florentina Costina IUSCO,08 APR 1996,ROU,1172,"Long Jump,Long Jump ind."
38,Claire BRYANT,25 AUG 2001,USA,1171,"Long Jump,Long Jump ind."
39,Monae' NICHOLS,24 NOV 1998,USA,1171,"Long Jump,Long Jump ind."
40,Natalie ARANDA,22 FEB 1995,PAN,1166,Long Jump
41,Nafissatou THIAM,19 AUG 1994,BEL,1164,"Long Jump,Long Jump ind."
42,Eliane MARTINS,26 MAY 1986,BRA,1163,Long Jump
43,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1162,Long Jump
44,Rhesa FOSTER,25 MAY 1998,USA,1157,"Long Jump,Long Jump ind."
45,Merle HOMEIER,27 AUG 1999,GER,1157,Long Jump
46,Diana LESTI,30 MAR 1998,HUN,1157,Long Jump
47,Tiphaine MAUCHANT,05 APR 2001,FRA,1151,"Long Jump,Long Jump ind."
48,Maja ÅSKAG,18 DEC 2002,SWE,1150,"Long Jump,Long Jump ind."
49,Alysah HICKEY,,USA,1149,"Long Jump,Long Jump ind."
50,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1149,Long Jump
51,Annie MCGUIRE,13 JUN 2001,AUS,1147,Long Jump
52,Plamena MITKOVA,18 SEP 2004,BUL,1144,"Long Jump,Long Jump ind."
53,Ruby MILLET,04 MAY 2001,IRL,1143,"Long Jump,Long Jump ind."
54,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1143,"Long Jump,Long Jump ind."
55,Yuliana ANGULO,06 JUL 1994,ECU,1143,Long Jump
56,Veronika SEMASHKO,17 OCT 1990,RUS,1142,"Long Jump,Long Jump ind."
57,Vasiliki CHAITIDOU,10 FEB 2000,GRE,1141,Long Jump
58,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1140,Long Jump
59,Karmen FOUCHE,02 JAN 2003,RSA,1140,Long Jump
60,Pauline HONDEMA,28 MAR 2000,NED,1139,"Long Jump,Long Jump ind."
61,Lucy HADAWAY,11 JUN 2000,GBR,1138,"Long Jump,Long Jump ind."
62,Neja FILIPIČ,22 APR 1995,SLO,1137,"Long Jump,Long Jump ind."
63,Irati MITXELENA,03 JUL 1998,ESP,1137,Long Jump
64,Anna MATUSZEWICZ,05 APR 2003,POL,1135,"Long Jump,Long Jump ind."
65,Alysbeth FELIX BOYER,07 MAR 1993,PUR,1135,Long Jump
66,Darya REZNICHENKO,03 APR 1991,UZB,1134,"Long Jump,Long Jump ind."
67,Kate HALL,12 JAN 1997,USA,1134,"Long Jump,Long Jump ind."
68,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1134,"Long Jump,Long Jump ind."
69,Danielle NOLTE,11 JAN 2002,RSA,1133,Long Jump
70,Abigail IROZURU,03 JAN 1990,GBR,1133,Long Jump
71,Tilde JOHANSSON,05 JAN 2001,SWE,1132,"Long Jump,Long Jump ind."
72,Maëlly DALMAT,01 OCT 2001,FRA,1132,Long Jump
73,Viyaleta SKVARTSOVA,15 APR 1998,BLR,1129,"Long Jump,Long Jump ind."
74,Tessy EBOSELE,28 JUL 2002,ESP,1129,"Long Jump,Long Jump ind."
75,Nikola HOROWSKA,03 JAN 2001,POL,1129,"Long Jump,Long Jump ind."
76,Shaili SINGH,07 JAN 2004,IND,1128,"Long Jump,Long Jump ind."
77,Polina LUKYANENKOVA,15 JUL 1998,RUS,1126,Long Jump
78,Alyssa JONES,06 FEB 2004,USA,1121,"Long Jump,Long Jump ind."
79,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,1121,Long Jump
80,Marta Amouhin AMANI,10 OCT 2004,ITA,1119,"Long Jump,Long Jump ind."
81,Paola FERNANDEZ,26 MAY 2000,PUR,1119,"Long Jump,Long Jump ind."
82,Madisen RICHARDS,15 NOV 1996,USA,1118,Long Jump
83,Jasmine TODD,23 DEC 1993,USA,1117,Long Jump
84,Spyridoula KARYDI,30 JAN 2001,GRE,1114,Long Jump
85,Adrianna SUŁEK,03 APR 1999,POL,1114,"Long Jump,Long Jump ind."
86,Alyssa LOWE,29 JUN 2003,AUS,1112,Long Jump
87,Nicola KONDZIELLA,06 MAR 2002,GER,1112,Long Jump
88,Jiawei ZHONG,07 FEB 1999,CHN,1112,"Long Jump,Long Jump ind."
89,Yousra LAJDOUD,15 OCT 1997,MAR,1111,Long Jump
90,Luying GONG,22 FEB 2000,CHN,1111,"Long Jump,Long Jump ind."
91,Sha'keela SAUNDERS,18 DEC 1993,USA,1111,"Long Jump,Long Jump ind."
92,Ya Xin YUE,17 MAR 1998,HKG,1111,Long Jump
93,Tuğba DANIŞMAZ,10 SEP 1999,TUR,1110,"Long Jump,Long Jump ind."
94,Tissanna HICKLING,07 JAN 1998,JAM,1108,Long Jump
95,Synclair SAVAGE,,USA,1108,"Long Jump,Long Jump ind."
96,Rougui SOW,07 JUN 1995,FRA,1106,"Long Jump,Long Jump ind."
97,Klaudia ENDRÉSZ,06 FEB 2001,HUN,1106,Long Jump
98,Mariia HORIELOVA,16 NOV 2002,UKR,1105,Long Jump
99,Marie-jeanne OUREGA,04 APR 1997,FRA,1105,"Long Jump,Long Jump ind."
100,Ilse STEIGENGA,04 OCT 2002,NED,1105,"Long Jump,Long Jump ind."
101,Anna HALL,23 MAR 2001,USA,1103,"Long Jump,Long Jump ind."
102,Ottavia CESTONARO,12 JAN 1995,ITA,1103,"Long Jump,Long Jump ind."
103,Oksana MARTYNOVA,11 SEP 1996,UKR,1103,"Long Jump,Long Jump ind."
104,Tomysha CLARK,12 NOV 2002,AUS,1102,Long Jump
105,Ayaka KORA,22 MAR 2001,JPN,1102,"Long Jump,Long Jump ind."
106,Lakshini Sarangi Silva SANDARADURA,27 OCT 1996,SRI,1101,Long Jump
107,Emelia SURCH,29 JUN 2003,AUS,1101,Long Jump
108,Elizabeth HEDDING,04 MAR 1996,AUS,1100,Long Jump
109,Melissa MUÑOZ,1998,MEX,1099,Long Jump
110,Morgan SMALLS,11 MAY 2002,USA,1098,"Long Jump,Long Jump ind."
