Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Caterine IBARGUEN,12 FEB 1984,COL,1366,Long Jump
2,Malaika MIHAMBO,03 FEB 1994,GER,1362,Long Jump
3,Shara PROCTOR,16 SEP 1988,GBR,1303,Long Jump
4,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1291,Long Jump [Long Jump ind.]
5,Brooke STRATTON,12 JUL 1993,AUS,1289,Long Jump
6,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1285,Long Jump [Long Jump ind.]
7,Lorraine UGEN,22 AUG 1991,GBR,1271,Long Jump
8,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1253,Long Jump [Long Jump ind.]
9,Sha'keela SAUNDERS,18 DEC 1993,USA,1247,Long Jump
10,Ese BRUME,20 JAN 1996,NGR,1244,Long Jump
11,Jazmin SAWYERS,21 MAY 1994,GBR,1241,Long Jump
12,Naa ANANG,10 MAR 1995,AUS,1237,Long Jump
13,Alina ROTARU,05 JUN 1993,ROU,1217,Long Jump [Long Jump ind.]
14,Eliane MARTINS,26 MAY 1986,BRA,1212,Long Jump
15,Christabel NETTEY,02 JUN 1991,CAN,1207,Long Jump
16,Khaddi SAGNIA,20 APR 1994,SWE,1199,Long Jump [Long Jump ind.]
17,Juliet ITOYA,17 AUG 1986,ESP,1188,Long Jump
18,Yelena SOKOLOVA,23 JUL 1986,ANA,1183,Long Jump [Long Jump ind.]
19,Quanesha BURKS,15 MAR 1995,USA,1174,Long Jump [Long Jump ind.]
20,Minjia LU,29 DEC 1992,CHN,1173,Long Jump [Long Jump ind.]
21,Tissanna HICKLING,07 JAN 1998,JAM,1171,Long Jump
22,Florentina Costina IUSCO,08 APR 1996,ROU,1165,Long Jump [Long Jump ind.]
23,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1164,Long Jump [Long Jump ind.]
24,Evelise VEIGA,03 MAR 1996,POR,1157,Long Jump [Long Jump ind.]
24,Abigail IROZURU,03 JAN 1990,GBR,1157,Long Jump [Long Jump ind.]
26,Macarena REYES,30 MAR 1984,CHI,1155,Long Jump
27,Chantel MALONE,02 DEC 1991,IVB,1154,Long Jump
28,Laura STRATI,03 OCT 1990,ITA,1150,Long Jump [Long Jump ind.]
29,Alexandra WESTER,21 MAR 1994,GER,1148,Long Jump
30,Yanis Esmeralda DAVID,12 DEC 1997,FRA,1145,Long Jump [Long Jump ind.]
31,Paraskevi PAPACHRISTOU,17 APR 1989,GRE,1142,Long Jump
31,Shuiqing CHEN,12 APR 2000,CHN,1142,Long Jump
31,Lynique BENEKE,30 MAR 1991,RSA,1142,Long Jump
34,Kendell WILLIAMS,14 JUN 1995,USA,1141,Long Jump [Long Jump ind.]
35,Krystyna HRYSHUTYNA,21 MAR 1992,UKR,1140,Long Jump [Long Jump ind.]
36,Keila COSTA,06 FEB 1983,BRA,1139,Long Jump
37,Nektaria PANAGI,20 MAR 1990,CYP,1137,Long Jump
37,Luying GONG,22 FEB 2000,CHN,1137,Long Jump
39,Xiaoling XU,13 MAY 1992,CHN,1135,Long Jump [Long Jump ind.]
40,Anasztázia NGUYEN,09 JAN 1993,HUN,1134,Long Jump [Long Jump ind.]
40,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1134,Long Jump [Long Jump ind.]
42,Hanne MAUDENS,12 MAR 1997,BEL,1133,Long Jump [Long Jump ind.]
43,Thu Thao BUI THI,29 APR 1992,VIE,1132,Long Jump
44,Fatima DIAME,22 SEP 1996,ESP,1131,Long Jump [Long Jump ind.]
45,Marthe KOALA,08 MAR 1994,BUR,1130,Long Jump
