Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1410,Long Jump
2,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1405,Long Jump
3,Larissa IAPICHINO,18 JUL 2002,ITA,1391,Long Jump
4,Jasmine MOORE,01 MAY 2001,USA,1341,Long Jump
5,Monae' NICHOLS,24 NOV 1998,USA,1317,Long Jump
6,Claire BRYANT,25 AUG 2001,USA,1315,Long Jump
7,Annik KÄLIN,27 APR 2000,SUI,1296,Long Jump
8,Quanesha BURKS,15 MAR 1995,USA,1282,Long Jump
9,Natalia LINARES,03 JAN 2003,COL,1280,Long Jump
10,Agate DE SOUSA,05 JUN 2000,POR,1280,Long Jump
11,Ese BRUME,20 JAN 1996,NGR,1278,Long Jump
12,Ackelia SMITH,05 FEB 2002,JAM,1277,Long Jump
13,Plamena MITKOVA,18 SEP 2004,BUL,1273,Long Jump
14,Hilary KPATCHA,05 MAY 1998,FRA,1271,Long Jump
15,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1270,Long Jump
16,Marthe KOALA,08 MAR 1994,BUR,1264,Long Jump
17,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1256,Long Jump
18,Fátima DIAME,22 SEP 1996,ESP,1253,Long Jump
19,Mikaelle ASSANI,18 AUG 2002,GER,1249,Long Jump
20,Lex BROWN,26 APR 2001,USA,1225,Long Jump
21,Pauline HONDEMA,28 MAR 2000,NED,1216,Long Jump
22,Esraa OWIS,15 OCT 1997,EGY,1214,Long Jump
23,Anthaya CHARLTON,28 JUL 2003,BAH,1207,Long Jump
24,Tacoria HUMPHREY,02 JAN 2003,USA,1198,Long Jump
25,Anna MATUSZEWICZ,05 APR 2003,POL,1196,Long Jump
26,Jazmin SAWYERS,21 MAY 1994,GBR,1191,Long Jump
27,Maja ÅSKAG,18 DEC 2002,SWE,1182,Long Jump
28,Alyssa JONES,06 FEB 2004,USA,1181,Long Jump
29,Prestina Oluchi OCHONOGOR,03 JUL 2006,NGR,1177,Long Jump
30,Sumire HATA,04 MAY 1996,JPN,1174,Long Jump
31,Danielle NOLTE,11 JAN 2002,RSA,1173,Long Jump
32,Jessica KÄHÄRÄ,01 AUG 2001,FIN,1169,Long Jump
33,Yelena SOKOLOVA,23 JUL 1986,RUS,1167,Long Jump
34,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1164,Long Jump
35,Chantel MALONE,02 DEC 1991,IVB,1163,Long Jump
36,Sophia BECKMON,17 AUG 2005,USA,1161,Long Jump
37,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1159,Long Jump
38,Nikola HOROWSKA,03 JAN 2001,POL,1159,Long Jump
39,Filippa FOTOPOULOU,20 DEC 1996,CYP,1158,Long Jump
40,Tyra GITTENS-SPOTSVILLE,06 JUN 1998,TTO,1158,Long Jump
41,Reyhaneh Mobini ARANI,20 NOV 2000,IRI,1157,Long Jump
42,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,1156,Long Jump
43,Diana LESTI,30 MAR 1998,HUN,1154,Long Jump
44,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1154,Long Jump
45,Maja BEDRAČ,10 SEP 1999,SLO,1153,Long Jump
46,Shaili SINGH,07 JAN 2004,IND,1153,Long Jump
47,Jasmine AKINS,,USA,1152,Long Jump
48,Irati MITXELENA,03 JUL 1998,ESP,1152,Long Jump
49,Synclair SAVAGE,,USA,1151,Long Jump
50,Samantha DALE,30 JUN 2001,AUS,1150,Long Jump
51,Shiqi XIONG,09 MAR 2004,CHN,1150,Long Jump
52,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1148,Long Jump
53,Alysbeth FELIX BOYER,07 FEB 1993,PUR,1146,Long Jump
54,Molly PALMER,27 AUG 2003,GBR,1143,Long Jump
55,Nicole WARWICK,31 AUG 1998,USA,1143,Long Jump
56,Evelyn YANKEY,02 SEP 2003,ESP,1142,Long Jump
57,Ida Andrea BREIGAN,22 JUL 2004,NOR,1142,Long Jump
58,Viktoria GORLOVA,22 MAY 2001,RUS,1140,Long Jump
59,Delta AMIDZOVSKI,23 AUG 2006,AUS,1139,Long Jump
60,Nia ROBINSON,08 NOV 2001,JAM,1139,Long Jump
61,Samira ATTERMEYER,04 JAN 2004,GER,1138,Long Jump
62,Angelica BERRIOT,02 JUL 1999,FRA,1137,Long Jump
63,Rogilia-chriss BISSEMO,05 APR 2002,FRA,1136,Long Jump
64,Nathalee ARANDA,22 FEB 1995,PAN,1135,Long Jump
65,Antriana GKOGKA,10 DEC 2003,GRE,1135,Long Jump
66,Natalia BESI,05 AUG 1997,GRE,1133,Long Jump
67,Funminiyi OLAJIDE,04 JUN 2002,GBR,1129,Long Jump
68,Martha ARAUJO,12 MAY 1996,COL,1129,Long Jump
69,Tiffany YUE,17 MAR 1998,HKG,1128,Long Jump
70,Taisiya DMITRIYEVA,13 MAY 2003,RUS,1128,Long Jump
71,Yingying HUANG,18 AUG 2004,CHN,1128,Long Jump
72,Tilde JOHANSSON,05 JAN 2001,SWE,1127,Long Jump
73,Roksana JĘDRASZAK,28 MAY 2002,POL,1127,Long Jump
74,Libby BUDER,11 FEB 2004,GER,1126,Long Jump
75,Yanis DAVID,12 DEC 1997,FRA,1125,Long Jump
76,Hayla GONZÁLEZ,28 OCT 2003,CUB,1124,Long Jump
77,Ramona Elena VERMAN,03 MAR 2004,ROU,1124,Long Jump
78,Alice HOPKINS,30 DEC 1998,GBR,1123,Long Jump
79,Janae DE GANNES,17 OCT 2006,TTO,1123,Long Jump
80,Tomysha CLARK,12 NOV 2002,AUS,1122,Long Jump
81,Carmen ROSALES,29 APR 2002,ESP,1122,Long Jump
82,Tshegofatso BOJOSI,01 JAN 1998,BOT,1122,Long Jump
83,Aaliyah FOSTER,12 MAY 2005,JAM,1121,Long Jump
84,Tissanna HANSON,07 JAN 1998,JAM,1119,Long Jump
85,Angie Vanessa PALACIOS,21 MAY 2004,COL,1118,Long Jump
86,Tionna TOBIAS,14 NOV 2000,USA,1117,Long Jump
87,Karmen FOUCHE,02 JAN 2003,RSA,1116,Long Jump
88,Mengyi TAN,05 SEP 2002,CHN,1115,Long Jump
89,Aislinn MCELHANEY,05 JUL 2001,USA,1114,Long Jump
90,Kayla WOODS,,USA,1114,Long Jump
91,Kristina GURSKAYA,22 NOV 1996,RUS,1114,Long Jump
92,Nemata NIKIEMA,25 SEP 2003,BUR,1113,Long Jump
93,Lovisa KARLSSON,15 JAN 2000,SWE,1110,Long Jump
94,Saga VANNINEN,04 MAY 2003,FIN,1109,Long Jump
95,Rosmaiby QUESADA,15 MAR 2006,CUB,1108,Long Jump
96,Bente VAN DER STOEL,02 MAR 2003,NED,1106,Long Jump
97,Liisa-Maria LUSTI,22 AUG 2004,EST,1105,Long Jump
98,Evelise VEIGA,03 MAR 1996,POR,1104,Long Jump
99,Emilia SJÖSTRAND,16 MAR 2002,SWE,1103,Long Jump
100,Lishanna ILVES,29 MAY 2000,EST,1103,Long Jump
101,Marie-jeanne OUREGA,04 APR 1997,CIV,1101,Long Jump
102,Hailey COEY,,USA,1101,Long Jump
103,Sydney JOHNSON,,USA,1098,Long Jump
104,Taika KOILAHTI,04 DEC 1998,FIN,1096,Long Jump
