Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1379,Long Jump
2,Caterine IBARGUEN,12 FEB 1984,COL,1346,Long Jump
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1307,Long Jump [Long Jump ind.]
4,Brittney REESE,09 SEP 1986,USA,1285,Long Jump
5,Brooke STRATTON,12 JUL 1993,AUS,1283,Long Jump
6,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1281,Long Jump [Long Jump ind.]
7,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1257,Long Jump [Long Jump ind.]
8,Shara PROCTOR,16 SEP 1988,GBR,1253,Long Jump
9,Yelena SOKOLOVA,23 JUL 1986,ANA,1250,Long Jump
10,Ese BRUME,20 JAN 1996,NGR,1246,Long Jump
11,Naa ANANG,10 MAR 1995,AUS,1239,Long Jump
12,Tissanna HICKLING,07 JAN 1998,JAM,1231,Long Jump
13,Lorraine UGEN,22 AUG 1991,GBR,1230,Long Jump
13,Sha'keela SAUNDERS,18 DEC 1993,USA,1230,Long Jump
15,Alina ROTARU,05 JUN 1993,ROU,1227,Long Jump [Long Jump ind.]
16,Jazmin SAWYERS,21 MAY 1994,GBR,1222,Long Jump [Long Jump ind.]
17,Eliane MARTINS,26 MAY 1986,BRA,1208,Long Jump
18,Florentina Costina IUSCO,08 APR 1996,ROU,1207,Long Jump
19,Evelise VEIGA,03 MAR 1996,POR,1204,Long Jump
20,Christabel NETTEY,02 JUN 1991,CAN,1194,Long Jump
21,Darya KLISHINA,15 JAN 1991,ANA,1191,Long Jump
22,Anasztázia NGUYEN,09 JAN 1993,HUN,1190,Long Jump [Long Jump ind.]
23,Keturah ORJI,05 MAR 1996,USA,1187,Long Jump [Long Jump ind.]
23,Chantel MALONE,02 DEC 1991,IVB,1187,Long Jump
25,Quanesha BURKS,15 MAR 1995,USA,1186,Long Jump [Long Jump ind.]
26,Abigail IROZURU,03 JAN 1990,GBR,1184,Long Jump [Long Jump ind.]
27,Tilde JOHANSSON,05 JAN 2001,SWE,1177,Long Jump
28,Hilary KPATCHA,05 MAY 1998,FRA,1176,Long Jump
29,Adriana RODRÍGUEZ,12 JUL 1999,CUB,1173,Long Jump
30,Jasmine TODD,23 DEC 1993,USA,1166,Long Jump
31,Kate HALL,12 JAN 1997,USA,1165,Long Jump [Long Jump ind.]
31,Lynique BENEKE,30 MAR 1991,RSA,1165,Long Jump
33,Kendell WILLIAMS,14 JUN 1995,USA,1164,Long Jump [Long Jump ind.]
33,Khaddi SAGNIA,20 APR 1994,SWE,1164,Long Jump [Long Jump ind.]
33,Chanice PORTER,25 MAY 1994,JAM,1164,Long Jump
36,Taika KOILAHTI,04 DEC 1998,FIN,1163,Long Jump [Long Jump ind.]
36,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1163,Long Jump [Long Jump ind.]
38,Aliyah WHISBY,23 FEB 1998,USA,1160,Long Jump
38,Minjia LU,29 DEC 1992,CHN,1160,Long Jump [Long Jump ind.]
40,Laura STRATI,03 OCT 1990,ITA,1155,Long Jump [Long Jump ind.]
40,Macarena REYES,30 MAR 1984,CHI,1155,Long Jump
42,Nektaria PANAGI,20 MAR 1990,CYP,1154,Long Jump
