Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1382,Long Jump
2,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1310,Long Jump [Long Jump ind.]
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1307,Long Jump [Long Jump ind.]
4,Brittney REESE,09 SEP 1986,USA,1285,Long Jump
5,Brooke STRATTON,12 JUL 1993,AUS,1279,Long Jump
6,Yelena SOKOLOVA,23 JUL 1986,ANA,1275,Long Jump
7,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1270,Long Jump [Long Jump ind.]
8,Ese BRUME,20 JAN 1996,NGR,1264,Long Jump
9,Abigail IROZURU,03 JAN 1990,GBR,1250,Long Jump [Long Jump ind.]
10,Naa ANANG,10 MAR 1995,AUS,1239,Long Jump
11,Lorraine UGEN,22 AUG 1991,GBR,1236,Long Jump
12,Shara PROCTOR,16 SEP 1988,GBR,1233,Long Jump
13,Tissanna HICKLING,07 JAN 1998,JAM,1231,Long Jump
14,Alina ROTARU,05 JUN 1993,ROU,1227,Long Jump [Long Jump ind.]
15,Jazmin SAWYERS,21 MAY 1994,GBR,1224,Long Jump [Long Jump ind.]
16,Eliane MARTINS,26 MAY 1986,BRA,1210,Long Jump
17,Florentina Costina IUSCO,08 APR 1996,ROU,1207,Long Jump
18,Sha'keela SAUNDERS,18 DEC 1993,USA,1206,Long Jump
19,Evelise VEIGA,03 MAR 1996,POR,1204,Long Jump
20,Chantel MALONE,02 DEC 1991,IVB,1203,Long Jump
21,Anasztázia NGUYEN,09 JAN 1993,HUN,1196,Long Jump [Long Jump ind.]
22,Darya KLISHINA,15 JAN 1991,ANA,1191,Long Jump
23,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1190,Long Jump [Long Jump ind.]
24,Keturah ORJI,05 MAR 1996,USA,1187,Long Jump [Long Jump ind.]
25,Quanesha BURKS,15 MAR 1995,USA,1186,Long Jump [Long Jump ind.]
26,Fatima DIAME,22 SEP 1996,ESP,1181,Long Jump [Long Jump ind.]
26,Hilary KPATCHA,05 MAY 1998,FRA,1181,Long Jump
28,Taika KOILAHTI,04 DEC 1998,FIN,1180,Long Jump
28,Christabel NETTEY,02 JUN 1991,CAN,1180,Long Jump
28,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1180,Long Jump [Long Jump ind.]
31,Lynique BENEKE,30 MAR 1991,RSA,1178,Long Jump
32,Tilde JOHANSSON,05 JAN 2001,SWE,1177,Long Jump
33,Ksenija BALTA,01 NOV 1986,EST,1176,Long Jump [Long Jump ind.]
34,Adriana RODRÍGUEZ,12 JUL 1999,CUB,1173,Long Jump
35,Chanice PORTER,25 MAY 1994,JAM,1171,Long Jump
36,Jasmine TODD,23 DEC 1993,USA,1166,Long Jump
37,Kate HALL,12 JAN 1997,USA,1165,Long Jump [Long Jump ind.]
38,Kendell WILLIAMS,14 JUN 1995,USA,1164,Long Jump [Long Jump ind.]
39,Aliyah WHISBY,23 FEB 1998,USA,1160,Long Jump
40,Milica GARDAŠEVIC,28 AUG 1998,SRB,1158,Long Jump [Long Jump ind.]
41,Macarena REYES,30 MAR 1984,CHI,1155,Long Jump
42,Nektaria PANAGI,20 MAR 1990,CYP,1154,Long Jump
42,Laura STRATI,03 OCT 1990,ITA,1154,Long Jump [Long Jump ind.]
44,Tania VICENZINO,01 APR 1986,ITA,1153,Long Jump [Long Jump ind.]
45,Petra FARKAS,30 APR 1999,HUN,1152,Long Jump
46,Efthymia KOLOKYTHA,09 JUL 1987,GRE,1149,Long Jump
47,Luying GONG,22 FEB 2000,CHN,1148,Long Jump
48,Minjia LU,29 DEC 1992,CHN,1147,Long Jump [Long Jump ind.]
49,Yanis Esmeralda DAVID,12 DEC 1997,FRA,1145,Long Jump [Long Jump ind.]
50,Jasmyn STEELS,,USA,1142,Long Jump [Long Jump ind.]
51,Keila COSTA,06 FEB 1983,BRA,1141,Long Jump
52,Marthe KOALA,08 MAR 1994,BUR,1137,Long Jump
52,Deborah ACQUAH,23 MAY 1996,GHA,1137,Long Jump [Long Jump ind.]
54,Sumire HATA,04 MAY 1996,JPN,1136,Long Jump
54,Malaina PAYTON,16 OCT 1991,USA,1136,Long Jump
56,Rougui SOW,07 JUN 1995,FRA,1135,Long Jump [Long Jump ind.]
56,Kylie PRICE,23 NOV 1993,USA,1135,Long Jump
58,Tyra GITTENS,06 SEP 1998,TTO,1134,Long Jump
59,Ya Xin YUE,17 MAR 1998,HKG,1131,Long Jump
60,Shuiqing CHEN,12 APR 2000,CHN,1130,Long Jump
61,Kaiza KARLÉN,04 DEC 1998,SWE,1129,Long Jump
62,Taishia PRYCE,,JAM,1127,Long Jump
63,Polina LUKYANENKOVA,15 JUL 1998,RUS,1123,Long Jump [Long Jump ind.]
