Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1410,Long Jump
2,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1406,Long Jump
3,Larissa IAPICHINO,18 JUL 2002,ITA,1389,Long Jump
4,Jasmine MOORE,01 MAY 2001,USA,1346,Long Jump
5,Monae' NICHOLS,24 NOV 1998,USA,1319,Long Jump
6,Quanesha BURKS,15 MAR 1995,USA,1305,Long Jump
7,Annik KÄLIN,27 APR 2000,SUI,1298,Long Jump
8,Natalia LINARES,03 JAN 2003,COL,1295,Long Jump
9,Plamena MITKOVA,18 SEP 2004,BUL,1287,Long Jump
10,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1283,Long Jump
11,Ackelia SMITH,05 FEB 2002,JAM,1281,Long Jump
12,Claire BRYANT,25 AUG 2001,USA,1273,Long Jump
13,Ese BRUME,20 JAN 1996,NGR,1264,Long Jump
14,Marthe KOALA,08 MAR 1994,BUR,1264,Long Jump
15,Hilary KPATCHA,05 MAY 1998,FRA,1257,Long Jump
16,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1257,Long Jump
17,Agate DE SOUSA,05 JUN 2000,POR,1254,Long Jump
18,Fátima DIAME,22 SEP 1996,ESP,1253,Long Jump
19,Mikaelle ASSANI,18 AUG 2002,GER,1249,Long Jump
20,Sumire HATA,04 MAY 1996,JPN,1236,Long Jump
21,Pauline HONDEMA,28 MAR 2000,NED,1223,Long Jump
22,Lex BROWN,26 APR 2001,USA,1221,Long Jump
23,Anthaya CHARLTON,28 JUL 2003,BAH,1213,Long Jump
24,Tiffany FLYNN,02 SEP 1995,USA,1205,Long Jump
25,Prestina Oluchi OCHONOGOR,03 JUL 2006,NGR,1198,Long Jump
26,Tacoria HUMPHREY,02 JAN 2003,USA,1195,Long Jump
27,Filippa FOTOPOULOU,20 DEC 1996,CYP,1188,Long Jump
28,Anna MATUSZEWICZ,05 APR 2003,POL,1187,Long Jump
29,Esraa OWIS,15 OCT 1997,EGY,1184,Long Jump
30,Shaili SINGH,07 JAN 2004,IND,1182,Long Jump
