Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1413,Long Jump
2,Malaika MIHAMBO,03 FEB 1994,GER,1410,Long Jump
3,Larissa IAPICHINO,18 JUL 2002,ITA,1391,Long Jump
4,Jasmine MOORE,01 MAY 2001,USA,1342,Long Jump
5,Monae' NICHOLS,24 NOV 1998,USA,1319,Long Jump
6,Claire BRYANT,25 AUG 2001,USA,1307,Long Jump
7,Quanesha BURKS,15 MAR 1995,USA,1300,Long Jump
8,Annik KÄLIN,27 APR 2000,SUI,1298,Long Jump
9,Natalia LINARES,03 JAN 2003,COL,1290,Long Jump
10,Plamena MITKOVA,18 SEP 2004,BUL,1287,Long Jump
11,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1283,Long Jump
12,Hilary KPATCHA,05 MAY 1998,FRA,1276,Long Jump
13,Ackelia SMITH,05 FEB 2002,JAM,1270,Long Jump
14,Ese BRUME,20 JAN 1996,NGR,1269,Long Jump
15,Agate DE SOUSA,05 JUN 2000,POR,1269,Long Jump
16,Marthe KOALA,08 MAR 1994,BUR,1264,Long Jump
17,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1259,Long Jump
18,Fátima DIAME,22 SEP 1996,ESP,1253,Long Jump
19,Mikaelle ASSANI,18 AUG 2002,GER,1249,Long Jump
20,Esraa OWIS,15 OCT 1997,EGY,1230,Long Jump
21,Lex BROWN,26 APR 2001,USA,1228,Long Jump
22,Pauline HONDEMA,28 MAR 2000,NED,1223,Long Jump
23,Anthaya CHARLTON,28 JUL 2003,BAH,1207,Long Jump
24,Prestina Oluchi OCHONOGOR,03 JUL 2006,NGR,1199,Long Jump
25,Tacoria HUMPHREY,02 JAN 2003,USA,1198,Long Jump
26,Anna MATUSZEWICZ,05 APR 2003,POL,1196,Long Jump
27,Sumire HATA,04 MAY 1996,JPN,1187,Long Jump
28,Tiffany FLYNN,02 SEP 1995,USA,1186,Long Jump
29,Filippa FOTOPOULOU,20 DEC 1996,CYP,1183,Long Jump
30,Maja ÅSKAG,18 DEC 2002,SWE,1182,Long Jump
31,Alyssa JONES,06 FEB 2004,USA,1181,Long Jump
32,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,1179,Long Jump
33,Jessica KÄHÄRÄ,01 AUG 2001,FIN,1176,Long Jump
34,Danielle NOLTE,11 JAN 2002,RSA,1173,Long Jump
35,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1173,Long Jump
36,Maja BEDRAČ,10 SEP 1999,SLO,1172,Long Jump
37,Shiqi XIONG,09 MAR 2004,CHN,1171,Long Jump
38,Nikola HOROWSKA,03 JAN 2001,POL,1170,Long Jump
39,Malin STAVENOW,02 SEP 2001,GER,1170,Long Jump
40,Diana LESTI,30 MAR 1998,HUN,1169,Long Jump
41,Shaili SINGH,07 JAN 2004,IND,1169,Long Jump
42,Chantel MALONE,02 DEC 1991,IVB,1169,Long Jump
43,Tyra GITTENS-SPOTSVILLE,06 JUN 1998,TTO,1169,Long Jump
44,Yelena SOKOLOVA,23 JUL 1986,RUS,1167,Long Jump
45,Irati MITXELENA,03 JUL 1998,ESP,1167,Long Jump
46,Antriana GKOGKA,10 DEC 2003,GRE,1166,Long Jump
47,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1166,Long Jump
48,Alysbeth FELIX BOYER,07 FEB 1993,PUR,1165,Long Jump
