Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1408,Long Jump
2,Brittney REESE,09 SEP 1986,USA,1320,Long Jump
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1316,Long Jump [Long Jump ind.]
4,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1310,Long Jump [Long Jump ind.]
5,Brooke STRATTON,12 JUL 1993,AUS,1276,Long Jump
6,Yelena SOKOLOVA,23 JUL 1986,ANA,1275,Long Jump
7,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1274,Long Jump [Long Jump ind.]
8,Lorraine UGEN,22 AUG 1991,GBR,1259,Long Jump
9,Ese BRUME,20 JAN 1996,NGR,1256,Long Jump
10,Abigail IROZURU,03 JAN 1990,GBR,1250,Long Jump [Long Jump ind.]
11,Naa ANANG,10 MAR 1995,AUS,1239,Long Jump
12,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1236,Long Jump [Long Jump ind.]
13,Tissanna HICKLING,07 JAN 1998,JAM,1231,Long Jump
14,Shara PROCTOR,16 SEP 1988,GBR,1227,Long Jump
14,Alina ROTARU,05 JUN 1993,ROU,1227,Long Jump [Long Jump ind.]
16,Jazmin SAWYERS,21 MAY 1994,GBR,1224,Long Jump [Long Jump ind.]
17,Florentina Costina IUSCO,08 APR 1996,ROU,1207,Long Jump
17,Eliane MARTINS,26 MAY 1986,BRA,1207,Long Jump
19,Sha'keela SAUNDERS,18 DEC 1993,USA,1206,Long Jump
20,Evelise VEIGA,03 MAR 1996,POR,1204,Long Jump
21,Chantel MALONE,02 DEC 1991,IVB,1203,Long Jump
22,Anasztázia NGUYEN,09 JAN 1993,HUN,1196,Long Jump [Long Jump ind.]
23,Quanesha BURKS,15 MAR 1995,USA,1195,Long Jump
24,Darya KLISHINA,15 JAN 1991,ANA,1191,Long Jump
25,Keturah ORJI,05 MAR 1996,USA,1187,Long Jump [Long Jump ind.]
26,Fatima DIAME,22 SEP 1996,ESP,1181,Long Jump [Long Jump ind.]
26,Hilary KPATCHA,05 MAY 1998,FRA,1181,Long Jump
28,Taika KOILAHTI,04 DEC 1998,FIN,1180,Long Jump
28,Christabel NETTEY,02 JUN 1991,CAN,1180,Long Jump
28,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1180,Long Jump [Long Jump ind.]
31,Lynique BENEKE,30 MAR 1991,RSA,1178,Long Jump
32,Tilde JOHANSSON,05 JAN 2001,SWE,1177,Long Jump
33,Ksenija BALTA,01 NOV 1986,EST,1176,Long Jump [Long Jump ind.]
34,Adriana RODRÍGUEZ,12 JUL 1999,CUB,1173,Long Jump
35,Chanice PORTER,25 MAY 1994,JAM,1171,Long Jump
35,Jasmine TODD,23 DEC 1993,USA,1171,Long Jump
37,Kate HALL,12 JAN 1997,USA,1165,Long Jump [Long Jump ind.]
38,Kendell WILLIAMS,14 JUN 1995,USA,1164,Long Jump [Long Jump ind.]
39,Aliyah WHISBY,23 FEB 1998,USA,1160,Long Jump
40,Milica GARDAŠEVIC,28 AUG 1998,SRB,1158,Long Jump [Long Jump ind.]
