Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1414,Long Jump
2,Ivana VULETA,10 MAY 1990,SRB,1398,"Long Jump,Long Jump ind."
3,Ese BRUME,20 JAN 1996,NGR,1386,"Long Jump,Long Jump ind."
4,Quanesha BURKS,15 MAR 1995,USA,1346,Long Jump
5,Khaddi SAGNIA,20 APR 1994,SWE,1344,Long Jump
6,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1340,Long Jump
7,Leticia ORO MELO,05 OCT 1997,BRA,1308,Long Jump
8,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1305,Long Jump
9,Lorraine UGEN,22 AUG 1991,GBR,1299,"Long Jump,Long Jump ind."
10,Jazmin SAWYERS,21 MAY 1994,GBR,1295,"Long Jump,Long Jump ind."
11,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1289,"Long Jump,Long Jump ind."
12,Agate DE SOUSA,05 JUN 2000,STP,1271,"Long Jump,Long Jump ind."
13,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1256,"Long Jump,Long Jump ind."
14,Larissa IAPICHINO,18 JUL 2002,ITA,1253,"Long Jump,Long Jump ind."
15,Jasmine MOORE,01 MAY 2001,USA,1241,"Long Jump,Long Jump ind."
16,Tiffany FLYNN,02 SEP 1995,USA,1235,"Long Jump,Long Jump ind."
17,Christabel NETTEY,02 JUN 1991,CAN,1233,Long Jump
18,Sumire HATA,04 MAY 1996,JPN,1224,"Long Jump,Long Jump ind."
19,Deborah ACQUAH,23 MAY 1996,GHA,1220,"Long Jump,Long Jump ind."
20,Fátima DIAME,22 SEP 1996,ESP,1220,"Long Jump,Long Jump ind."
21,Maryse LUZOLO,15 MAR 1995,GER,1220,"Long Jump,Long Jump ind."
22,Ruth USORO,08 OCT 1997,NGR,1219,"Long Jump,Long Jump ind."
23,Samantha DALE,30 JUN 2001,AUS,1210,Long Jump
24,Chanice PORTER,25 MAY 1994,JAM,1206,Long Jump
25,Annik KÄLIN,27 APR 2000,SUI,1199,"Long Jump,Long Jump ind."
26,Evelise VEIGA,03 MAR 1996,POR,1199,Long Jump
27,Monae' NICHOLS,24 NOV 1998,USA,1196,Long Jump
28,Jahisha THOMAS,22 NOV 1994,GBR,1194,Long Jump
29,Ackelia SMITH,05 FEB 2002,JAM,1194,"Long Jump,Long Jump ind."
30,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1193,"Long Jump,Long Jump ind."
31,Yanis DAVID,12 DEC 1997,FRA,1186,Long Jump
32,Filippa KVITEN,20 DEC 1996,CYP,1186,Long Jump
33,Esraa OWIS,15 OCT 1997,EGY,1184,"Long Jump,Long Jump ind."
34,Mikaelle ASSANI,18 AUG 2002,GER,1184,"Long Jump,Long Jump ind."
35,Yuliana ANGULO,06 JUL 1994,ECU,1182,Long Jump
36,Natalia LIÑARES,03 JAN 2003,COL,1181,Long Jump
