Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Ivana VULETA,10 MAY 1990,SRB,1361,"Long Jump,Long Jump ind."
2,Larissa IAPICHINO,18 JUL 2002,ITA,1344,"Long Jump,Long Jump ind."
3,Quanesha BURKS,15 MAR 1995,USA,1327,Long Jump
4,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1326,Long Jump
5,Malaika MIHAMBO,03 FEB 1994,GER,1313,Long Jump
6,Ese BRUME,20 JAN 1996,NGR,1307,Long Jump
7,Jazmin SAWYERS,21 MAY 1994,GBR,1302,"Long Jump,Long Jump ind."
8,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1294,Long Jump
9,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1289,Long Jump
10,Sumire HATA,04 MAY 1996,JPN,1264,"Long Jump,Long Jump ind."
11,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1262,Long Jump
12,Agate DE SOUSA,05 JUN 2000,STP,1249,"Long Jump,Long Jump ind."
13,Ackelia SMITH,05 FEB 2002,JAM,1247,"Long Jump,Long Jump ind."
14,Hilary KPATCHA,05 MAY 1998,FRA,1241,Long Jump
15,Khaddi SAGNIA,20 APR 1994,SWE,1231,"Long Jump,Long Jump ind."
16,Jasmine MOORE,01 MAY 2001,USA,1230,"Long Jump,Long Jump ind."
17,Maryse LUZOLO,15 MAR 1995,GER,1225,"Long Jump,Long Jump ind."
18,Fátima DIAME,22 SEP 1996,ESP,1218,Long Jump
19,Ruth USORO,08 OCT 1997,NGR,1216,"Long Jump,Long Jump ind."
20,Lorraine UGEN,22 AUG 1991,GBR,1213,Long Jump
21,Leticia ORO MELO,05 OCT 1997,BRA,1211,Long Jump
22,Marthe KOALA,08 MAR 1994,BUR,1209,Long Jump
23,Natalia LIÑARES,03 JAN 2003,COL,1205,Long Jump
24,Alyssa JONES,06 FEB 2004,USA,1205,"Long Jump,Long Jump ind."
25,Mikaelle ASSANI,18 AUG 2002,GER,1204,"Long Jump,Long Jump ind."
26,Samantha DALE,30 JUN 2001,AUS,1203,Long Jump
27,Shaili SINGH,07 JAN 2004,IND,1203,"Long Jump,Long Jump ind."
28,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1202,"Long Jump,Long Jump ind."
29,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1201,Long Jump
30,Esraa OWIS,15 OCT 1997,EGY,1197,Long Jump
31,Maja ÅSKAG,18 DEC 2002,SWE,1197,Long Jump
32,Chanice PORTER,25 MAY 1994,JAM,1195,Long Jump
33,Tissanna HICKLING,07 JAN 1998,JAM,1191,Long Jump
