Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1423,Long Jump
2,Ivana VULETA,10 MAY 1990,SRB,1421,Long Jump [Long Jump ind.]
3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1355,Long Jump
4,Ese BRUME,20 JAN 1996,NGR,1340,Long Jump [Long Jump ind.]
5,Khaddi SAGNIA,20 APR 1994,SWE,1328,Long Jump [Long Jump ind.]
6,Brittney REESE,09 SEP 1986,USA,1323,Long Jump
7,Jazmin SAWYERS,21 MAY 1994,GBR,1306,Long Jump
8,Tara DAVIS,20 MAY 1999,USA,1294,Long Jump [Long Jump ind.]
9,Lorraine UGEN,22 AUG 1991,GBR,1269,Long Jump [Long Jump ind.]
10,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1269,Long Jump
11,Quanesha BURKS,15 MAR 1995,USA,1268,Long Jump [Long Jump ind.]
12,Chantel MALONE,02 DEC 1991,IVB,1265,Long Jump
13,Fátima DIAME,22 SEP 1996,ESP,1258,Long Jump [Long Jump ind.]
14,Abigail IROZURU,03 JAN 1990,GBR,1248,Long Jump
15,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1235,Long Jump [Long Jump ind.]
16,Brooke BUSCHKUEHL,12 JUL 1993,AUS,1222,Long Jump
17,Tyra GITTENS,06 JUN 1998,TTO,1216,Long Jump
18,Tiffany FLYNN,02 SEP 1995,USA,1214,Long Jump [Long Jump ind.]
19,Maryse LUZOLO,15 MAR 1995,GER,1212,Long Jump
20,Eliane MARTINS,26 MAY 1986,BRA,1210,Long Jump
21,Akela JONES,22 APR 1995,BAR,1205,Long Jump [Long Jump ind.]
22,Sha'keela SAUNDERS,18 DEC 1993,USA,1199,Long Jump [Long Jump ind.]
23,Sumire HATA,04 MAY 1996,JPN,1198,Long Jump
24,Florentina Costina IUSCO,08 APR 1996,ROU,1198,Long Jump [Long Jump ind.]
25,Chanice PORTER,25 MAY 1994,JAM,1194,Long Jump
26,Monae' NICHOLS,24 NOV 1998,USA,1193,Long Jump [Long Jump ind.]
27,Larissa IAPICHINO,18 JUL 2002,ITA,1193,Long Jump [Long Jump ind.]
28,Anasztázia NGUYEN,09 JAN 1993,HUN,1192,Long Jump
29,Petra FARKAS,30 APR 1999,HUN,1189,Long Jump
30,Evelise VEIGA,03 MAR 1996,POR,1186,Long Jump [Long Jump ind.]
31,Jasmine MOORE,01 MAY 2001,USA,1182,Long Jump [Long Jump ind.]
32,Leticia ORO MELO,05 OCT 1997,BRA,1181,Long Jump
33,Ruth USORO,08 OCT 1997,NGR,1181,Long Jump [Long Jump ind.]
34,Christabel NETTEY,02 JUN 1991,CAN,1180,Long Jump [Long Jump ind.]
35,Polina LUKYANENKOVA,15 JUL 1998,RUS,1180,Long Jump
36,Tilde JOHANSSON,05 JAN 2001,SWE,1179,Long Jump [Long Jump ind.]
37,Merle HOMEIER,27 AUG 1999,GER,1178,Long Jump [Long Jump ind.]
38,Yuliana ANGULO,06 JUL 1994,ECU,1177,Long Jump
39,Yelena SOKOLOVA,23 JUL 1986,ANA,1176,Long Jump [Long Jump ind.]
40,Diana LESTI,30 MAR 1998,HUN,1174,Long Jump [Long Jump ind.]
41,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1173,Long Jump [Long Jump ind.]
42,Deborah ACQUAH,23 MAY 1996,GHA,1172,Long Jump [Long Jump ind.]
43,Darya REZNICHENKO,03 APR 1991,UZB,1171,Long Jump [Long Jump ind.]
44,Kendell WILLIAMS,14 JUN 1995,USA,1168,Long Jump [Long Jump ind.]
45,María VICENTE,28 MAR 2001,ESP,1167,Long Jump [Long Jump ind.]
46,Magdalena ŻEBROWSKA,29 MAY 1996,POL,1164,Long Jump [Long Jump ind.]
47,Maja ÅSKAG,18 DEC 2002,SWE,1161,Long Jump
48,Agate DE SOUSA,05 JUN 2000,STP,1161,Long Jump [Long Jump ind.]
49,Taliyah BROOKS,08 FEB 1995,USA,1160,Long Jump
50,Jahisha THOMAS,22 NOV 1994,GBR,1158,Long Jump [Long Jump ind.]
51,Tissanna HICKLING,07 JAN 1998,JAM,1156,Long Jump
52,Jasmine TODD,23 DEC 1993,USA,1155,Long Jump
53,Filippa FOTOPOULOU,20 DEC 1996,CYP,1154,Long Jump [Long Jump ind.]
54,Samantha DALE,30 JUN 2001,AUS,1152,Long Jump
55,Lakshini Sarangi Silva SANDARADURA,27 OCT 1996,SRI,1151,Long Jump
56,Lucy HADAWAY,11 JUN 2000,GBR,1151,Long Jump [Long Jump ind.]
57,Alysah HICKEY,,USA,1151,Long Jump [Long Jump ind.]
58,Keturah ORJI,05 MAR 1996,USA,1150,Long Jump [Long Jump ind.]
59,Maëlly DALMAT,01 OCT 2001,FRA,1150,Long Jump [Long Jump ind.]
60,Natalie ARANDA,22 FEB 1995,PAN,1148,Long Jump [Long Jump ind.]
61,Yanis Esmeralda DAVID,12 DEC 1997,FRA,1147,Long Jump [Long Jump ind.]
62,Anna MATUSZEWICZ,05 APR 2003,POL,1147,Long Jump [Long Jump ind.]
63,Tessy EBOSELE,28 JUL 2002,ESP,1145,Long Jump
64,Mikaelle ASSANI,18 AUG 2002,GER,1142,Long Jump
65,Kaiza KARLÉN,04 DEC 1998,SWE,1140,Long Jump [Long Jump ind.]
66,Claire BRYANT,25 AUG 2001,USA,1139,Long Jump
67,Ayaka KORA,22 MAR 2001,JPN,1137,Long Jump
68,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1137,Long Jump [Long Jump ind.]
69,Dorothy CHOW,,USA,1133,Long Jump
70,Madisen RICHARDS,15 NOV 1996,USA,1133,Long Jump [Long Jump ind.]
71,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1131,Long Jump
72,Neja FILIPIČ,22 APR 1995,SLO,1130,Long Jump [Long Jump ind.]
73,Rellie KAPUTIN,12 MAR 1993,PNG,1129,Long Jump
74,Milena MITKOVA,26 JAN 1990,BUL,1126,Long Jump
75,Minjia LU,29 DEC 1990,CHN,1124,Long Jump
76,Rocio Fernanda MUÑOZ VAN RISSELBERGHE,09 JUL 2001,CHI,1124,Long Jump [Long Jump ind.]
77,Aliyah WHISBY,23 FEB 1998,USA,1124,Long Jump
78,Anouk VETTER,04 FEB 1993,NED,1124,Long Jump [Long Jump ind.]
79,Shaili SINGH,07 JAN 2004,IND,1123,Long Jump
80,Daniela SCHLATTER,22 MAR 1994,SUI,1122,Long Jump [Long Jump ind.]
81,Lishanna ILVES,29 MAY 2000,EST,1120,Long Jump [Long Jump ind.]
82,Marie-jeanne OUREGA,04 APR 1997,FRA,1119,Long Jump
83,Taishia PRYCE,14 JUL 1997,JAM,1119,Long Jump [Long Jump ind.]
84,Irati MITXELENA,03 JUL 1998,ESP,1115,Long Jump [Long Jump ind.]
85,Leticia GIL,26 AUG 1991,ESP,1113,Long Jump [Long Jump ind.]
