Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Malaika MIHAMBO,03 FEB 1994,GER,1358,Long Jump
2,Caterine IBARGUEN,12 FEB 1984,COL,1337,Long Jump
3,Shara PROCTOR,16 SEP 1988,GBR,1325,Long Jump
4,Lorraine UGEN,22 AUG 1991,GBR,1314,Long Jump
5,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1309,Long Jump [Long Jump ind.]
6,Brooke STRATTON,12 JUL 1993,AUS,1294,Long Jump
7,Sha'keela SAUNDERS,18 DEC 1993,USA,1285,Long Jump
8,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1256,Long Jump [Long Jump ind.]
9,Christabel NETTEY,02 JUN 1991,CAN,1254,Long Jump
9,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1254,Long Jump [Long Jump ind.]
11,Jazmin SAWYERS,21 MAY 1994,GBR,1246,Long Jump [Long Jump ind.]
12,Ese BRUME,20 JAN 1996,NGR,1239,Long Jump
13,Juliet ITOYA,17 AUG 1986,ESP,1217,Long Jump
14,Khaddi SAGNIA,20 APR 1994,SWE,1211,Long Jump [Long Jump ind.]
15,Eliane MARTINS,26 MAY 1986,BRA,1208,Long Jump
16,Naa ANANG,10 MAR 1995,AUS,1207,Long Jump
17,Quanesha BURKS,15 MAR 1995,USA,1194,Long Jump
18,Alina ROTARU,05 JUN 1993,ROU,1186,Long Jump [Long Jump ind.]
19,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1176,Long Jump [Long Jump ind.]
20,Alexandra WESTER,21 MAR 1994,GER,1175,Long Jump
21,Abigail IROZURU,03 JAN 1990,GBR,1168,Long Jump [Long Jump ind.]
22,Yelena SOKOLOVA,23 JUL 1986,ANA,1166,Long Jump [Long Jump ind.]
23,Tissanna HICKLING,07 JAN 1998,JAM,1165,Long Jump
24,Krystyna HRYSHUTYNA,21 MAR 1992,UKR,1161,Long Jump [Long Jump ind.]
24,Evelise VEIGA,03 MAR 1996,POR,1161,Long Jump [Long Jump ind.]
26,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,1156,Long Jump [Long Jump ind.]
27,Varakil NEENA,02 MAY 1991,IND,1153,Long Jump
27,Fatima DIAME,22 SEP 1996,ESP,1153,Long Jump [Long Jump ind.]
29,Kendell WILLIAMS,14 JUN 1995,USA,1151,Long Jump
30,Florentina Costina IUSCO,08 APR 1996,ROU,1149,Long Jump [Long Jump ind.]
30,Paola MAUTINO,01 JUN 1990,PER,1149,Long Jump
32,Laura STRATI,03 OCT 1990,ITA,1148,Long Jump [Long Jump ind.]
33,Hanne MAUDENS,12 MAR 1997,BEL,1147,Long Jump [Long Jump ind.]
33,Nektaria PANAGI,20 MAR 1990,CYP,1147,Long Jump
35,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1141,Long Jump [Long Jump ind.]
36,Jahisha THOMAS,22 NOV 1994,GBR,1140,Long Jump [Long Jump ind.]
37,Lauma GRĪVA,27 OCT 1984,LAT,1139,Long Jump [Long Jump ind.]
38,Minjia LU,29 DEC 1992,CHN,1136,Long Jump [Long Jump ind.]
39,Tania VICENZINO,01 APR 1986,ITA,1135,Long Jump [Long Jump ind.]
39,Xiaoling XU,13 MAY 1992,CHN,1135,Long Jump [Long Jump ind.]
41,Keturah ORJI,05 MAR 1996,USA,1130,Long Jump [Long Jump ind.]
41,Erica JARDER,02 APR 1986,SWE,1130,Long Jump
43,Macarena REYES,30 MAR 1984,CHI,1129,Long Jump
44,Jessica Carolina ALVES DOS REIS,17 MAR 1993,BRA,1127,Long Jump
45,Mara GRIVA,08 APR 1989,LAT,1125,Long Jump [Long Jump ind.]
46,Rougui SOW,07 JUN 1995,FRA,1124,Long Jump [Long Jump ind.]
47,Milica GARDAŠEVIC,28 AUG 1998,SRB,1123,Long Jump [Long Jump ind.]
48,Anasztázia NGUYEN,09 JAN 1993,HUN,1121,Long Jump [Long Jump ind.]
49,Melanie BAUSCHKE,14 JUL 1988,GER,1119,Long Jump
50,Tianna BARTOLETTA,30 AUG 1985,USA,1118,Long Jump
50,Malin MARMBRANDT,29 APR 1985,SWE,1118,Long Jump
52,Yekaterina KROPIVKO,13 JUN 1997,RUS,1116,Long Jump [Long Jump ind.]
53,Andrea THOMPSON,02 OCT 1998,AUS,1115,Long Jump
54,Taliyah BROOKS,08 FEB 1995,USA,1113,Long Jump
54,Tara DAVIS,20 MAY 1999,USA,1113,Long Jump
56,Haido ALEXOULI,29 MAR 1991,GRE,1112,Long Jump [Long Jump ind.]
57,Yanis Esmeralda DAVID,12 DEC 1997,FRA,1110,Long Jump [Long Jump ind.]
57,Milena MITKOVA,26 JAN 1990,BUL,1110,Long Jump [Long Jump ind.]
59,Adriana RODRÍGUEZ,12 JUL 1999,CUB,1108,Long Jump
60,Nadja KÄTHER,29 SEP 1988,GER,1106,Long Jump
60,Hafdís SIGURDJARDÓTTIR,12 FEB 1987,ISL,1106,Long Jump [Long Jump ind.]
