Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Tara DAVIS-WOODHALL,20 MAY 1999,USA,1438,Long Jump
2,Malaika MIHAMBO,03 FEB 1994,GER,1394,Long Jump
3,Larissa IAPICHINO,18 JUL 2002,ITA,1380,Long Jump
4,Jasmine MOORE,01 MAY 2001,USA,1346,Long Jump
5,Monae' NICHOLS,24 NOV 1998,USA,1341,Long Jump
6,Ese BRUME,20 JAN 1996,NGR,1310,Long Jump
7,Quanesha BURKS,15 MAR 1995,USA,1306,Long Jump
8,Marthe KOALA,08 MAR 1994,BUR,1295,Long Jump
9,Natalia LINARES,03 JAN 2003,COL,1285,Long Jump
10,Alina ROTARU-KOTTMANN,05 JUN 1993,ROU,1280,Long Jump
11,Ackelia SMITH,05 FEB 2002,JAM,1276,Long Jump
12,Plamena MITKOVA,18 SEP 2004,BUL,1271,Long Jump
13,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1268,Long Jump
14,Agate DE SOUSA,05 JUN 2000,POR,1267,Long Jump
15,Annik KÄLIN,27 APR 2000,SUI,1267,Long Jump
16,Mikaelle ASSANI,18 AUG 2002,GER,1261,Long Jump
17,Fátima DIAME,22 SEP 1996,ESP,1258,Long Jump
18,Hilary KPATCHA,05 MAY 1998,FRA,1257,Long Jump
19,Sumire HATA,04 MAY 1996,JPN,1243,Long Jump
20,Ruth USORO,08 OCT 1997,NGR,1236,Long Jump
21,Eliane MARTINS,26 MAY 1986,BRA,1228,Long Jump
22,Prestina Oluchi OCHONOGOR,03 JUL 2006,NGR,1226,Long Jump
23,Shiqi XIONG,09 MAR 2004,CHN,1223,Long Jump
24,Tiffany FLYNN,02 SEP 1995,USA,1211,Long Jump
25,Laura Raquel MÜLLER,23 APR 2004,GER,1207,Long Jump
26,Pauline HONDEMA,28 MAR 2000,NED,1206,Long Jump
27,Chanice PORTER,25 MAY 1994,JAM,1191,Long Jump
28,Lissandra Maysa CAMPOS,06 FEB 2002,BRA,1190,Long Jump
29,Filippa FOTOPOULOU,20 DEC 1996,CYP,1188,Long Jump
30,Tessy EBOSELE,28 JUL 2002,ESP,1187,Long Jump
31,Claire BRYANT,25 AUG 2001,USA,1186,Long Jump
32,Jogailė PETROKAITĖ,30 SEP 1995,LTU,1183,Long Jump
33,Esraa OWIS,15 OCT 1997,EGY,1181,Long Jump
34,Lex BROWN,26 APR 2001,USA,1181,Long Jump
35,Diana LESTI,30 MAR 1998,HUN,1180,Long Jump
36,Shaili SINGH,07 JAN 2004,IND,1179,Long Jump
37,Mengyi TAN,05 SEP 2002,CHN,1179,Long Jump
38,Nikola HOROWSKA,03 JAN 2001,POL,1178,Long Jump
39,Magdalena BOKUN,29 MAY 1996,POL,1178,Long Jump
40,Tiffany YUE,17 MAR 1998,HKG,1177,Long Jump
41,Samantha DALE,30 JUN 2001,AUS,1174,Long Jump
42,Hayla GONZÁLEZ,28 OCT 2003,CUB,1174,Long Jump
43,Tyra GITTENS,06 JUN 1998,TTO,1174,Long Jump
44,Malin STAVENOW,02 SEP 2001,GER,1173,Long Jump
45,Ancy SOJAN EDAPPILLY,01 MAR 2001,IND,1172,Long Jump
46,Maryse LUZOLO,15 MAR 1995,GER,1172,Long Jump
47,Yanis DAVID,12 DEC 1997,FRA,1172,Long Jump
48,Angelica BERRIOT,02 JUL 1999,FRA,1171,Long Jump
49,Danielle NOLTE,11 JAN 2002,RSA,1169,Long Jump
50,Anthaya CHARLTON,28 JUL 2003,BAH,1168,Long Jump
51,Yelena SOKOLOVA,23 JUL 1986,RUS,1167,Long Jump
52,Rougui SOW,07 JUN 1995,FRA,1166,Long Jump
53,Andriana GKOGKA,10 DEC 2003,GRE,1162,Long Jump
54,Madisen RICHARDS,15 NOV 1996,USA,1161,Long Jump
55,Petra BÁNHIDI-FARKAS,30 APR 1999,HUN,1160,Long Jump
56,Alyssa JONES,06 FEB 2004,USA,1159,Long Jump
57,Alysbeth FELIX BOYER,07 FEB 1993,PUR,1159,Long Jump
58,Viyaleta SKVARTSOVA,15 APR 1998,BLR,1158,Long Jump
59,Nathalee ARANDA,22 FEB 1995,PAN,1158,Long Jump
60,Irati MITXELENA,03 JUL 1998,ESP,1157,Long Jump
61,Khaddi SAGNIA,20 APR 1994,SWE,1156,Long Jump
62,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1154,Long Jump
