Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Orlando ORTEGA,29 JUL 1991,ESP,1410,110mH [60mH ind.]
2,Sergey SHUBENKOV,04 OCT 1990,RUS,1385,110mH
3,Omar MCLEOD,25 APR 1994,JAM,1367,110mH
4,Wenjun XIE,11 JUL 1990,CHN,1351,110mH
4,Ronald LEVY,30 OCT 1992,JAM,1351,110mH
6,Daniel ROBERTS,13 APR 1998,USA,1349,110mH
7,Andrew POZZI,15 MAY 1992,GBR,1335,110mH
8,Freddie CRITTENDEN,03 AUG 1994,USA,1334,110mH [60mH ind.]
9,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1330,110mH [60mH ind.]
10,Gabriel CONSTANTINO,09 FEB 1995,BRA,1317,110mH
10,Wilhem BELOCIAN,22 JUN 1995,FRA,1317,110mH
12,Grant HOLLOWAY,19 NOV 1997,USA,1303,110mH [60mH ind.]
13,Shane BRATHWAITE,08 FEB 1990,BAR,1298,110mH
14,Antonio ALKANA,12 APR 1990,RSA,1295,110mH
14,Milan TRAJKOVIC,17 MAR 1992,CYP,1295,110mH [60mH ind.]
16,Eduardo RODRIGUES,08 OCT 1995,BRA,1271,110mH
17,Kuei-Ru CHEN,22 SEP 1993,TPE,1264,110mH
18,Devon ALLEN,12 DEC 1994,USA,1263,110mH [60mH ind.]
19,Jarret EATON,24 JUN 1989,USA,1260,110mH [60mH ind.]
20,Aurel MANGA,24 JUL 1992,FRA,1249,110mH [60mH ind.]
20,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1249,110mH [60mH ind.]
22,Gregor TRABER,02 DEC 1992,GER,1248,110mH
22,Damian CZYKIER,10 AUG 1992,POL,1248,110mH [60mH ind.]
22,Shunsuke IZUMIYA,26 JAN 2000,JPN,1248,110mH
25,Hassane FOFANA,28 APR 1992,ITA,1247,110mH
25,Yaqoub Mohamed AL YOUHA,31 JAN 1993,KUW,1247,110mH
27,Greggmar SWIFT,16 FEB 1991,BAR,1245,110mH
28,Shunya TAKAYAMA,03 SEP 1994,JPN,1244,110mH
29,Aleec HARRIS,31 OCT 1990,USA,1238,110mH [60mH ind.]
