Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1503,110mH [60mH]
2,Daniel ROBERTS,13 NOV 1997,USA,1455,110mH
3,Hansle PARCHMENT,17 JUN 1990,JAM,1415,110mH
4,Rasheed BROADBELL,13 AUG 2000,JAM,1403,110mH
5,Freddie CRITTENDEN,03 AUG 1994,USA,1388,110mH
6,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1383,110mH [60mH]
7,Enrique LLOPIS,15 OCT 2000,ESP,1381,110mH
8,Shunsuke IZUMIYA,26 JAN 2000,JPN,1371,110mH
9,Rachid MURATAKE,06 FEB 2002,JPN,1370,110mH
10,Trey CUNNINGHAM,26 AUG 1998,USA,1363,110mH
11,Cordell TINCH,13 JUL 2000,USA,1352,110mH
12,Orlando BENNETT,12 OCT 1999,JAM,1341,110mH
13,Jason JOSEPH,11 OCT 1998,SUI,1338,110mH [60mH]
14,Sasha ZHOYA,25 JUN 2002,FRA,1331,110mH
15,Asier MARTÍNEZ,22 APR 2000,ESP,1306,110mH [60mH]
16,Jakub SZYMAŃSKI,22 JUL 2002,POL,1303,110mH [60mH]
17,Dylan BEARD,15 SEP 1998,USA,1298,110mH [60mH]
18,Eric EDWARDS,03 JAN 2000,USA,1296,110mH
19,Michael OBASUYI,12 AUG 1999,BEL,1295,110mH [60mH]
20,Louis François MENDY,02 MAR 1999,SEN,1294,110mH
21,Milan TRAJKOVIC,17 MAR 1992,CYP,1294,110mH [60mH]
22,Eduardo RODRIGUES,08 OCT 1995,BRA,1294,110mH [60mH]
23,Jamal BRITT,28 DEC 1998,USA,1292,110mH
24,Zhuoyi XU,21 AUG 2003,CHN,1283,110mH
25,Wilhem BELOCIAN,22 JUN 1995,FRA,1281,110mH [60mH]
26,Shunya TAKAYAMA,03 SEP 1994,JPN,1280,110mH
27,Cameron MURRAY,12 DEC 1999,USA,1272,110mH [60mH]
28,Omar MCLEOD,25 APR 1994,JAM,1262,110mH
29,Michael DICKSON,25 JAN 1997,USA,1260,110mH [60mH]
30,Damian CZYKIER,10 AUG 1992,POL,1256,110mH
31,Roger IRIBARNE,02 JAN 1996,CUB,1254,110mH [60mH]
32,Elie BACARI,14 OCT 2003,BEL,1251,110mH [60mH]
33,Weibo QIN,29 DEC 2002,CHN,1251,110mH [60mH]
34,John CABANG,27 AUG 2001,PHI,1250,110mH [60mH]
35,Darius LUFF,29 JAN 2001,USA,1249,110mH
36,Rafael PEREIRA,08 APR 1997,BRA,1248,110mH
37,Ja'Kobe THARP,30 SEP 2005,USA,1247,110mH
38,Junxi LIU,11 DEC 2003,CHN,1246,110mH [60mH]
39,Raphaël MOHAMED,02 FEB 1998,FRA,1245,110mH
40,Amine BOUANANI,17 OCT 1997,ALG,1245,110mH
41,Tayleb WILLIS,18 MAR 2003,AUS,1243,110mH
42,Ja'qualon SCOTT,02 AUG 2001,USA,1243,110mH [60mH]
43,David YEFREMOV,15 JAN 1999,KAZ,1240,110mH [60mH]
44,David KING,13 JUN 1994,GBR,1239,110mH [60mH]
45,Enzo DIESSL,06 JUN 2004,AUT,1238,110mH [60mH]
46,Romain LECOEUR,09 AUG 1997,FRA,1235,110mH
