Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1442,110mH [60mH ind.]
2,Orlando ORTEGA,29 JUL 1991,ESP,1435,110mH
3,Sergey SHUBENKOV,04 OCT 1990,ANA,1392,110mH
4,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1390,110mH [60mH ind.]
5,Omar MCLEOD,25 APR 1994,JAM,1389,110mH
6,Wenjun XIE,11 JUL 1990,CHN,1366,110mH
7,Ronald LEVY,30 OCT 1992,JAM,1356,110mH
8,Wilhem BELOCIAN,22 JUN 1995,FRA,1351,110mH [60mH ind.]
9,Daniel ROBERTS,13 NOV 1997,USA,1344,110mH
10,Andrew POZZI,15 MAY 1992,GBR,1343,110mH [60mH ind.]
11,Freddie CRITTENDEN,03 AUG 1994,USA,1329,110mH
12,Devon ALLEN,12 DEC 1994,USA,1323,110mH
13,Shane BRATHWAITE,08 FEB 1990,BAR,1316,110mH
14,Yaqoub Mohamed AL YOUHA,31 JAN 1993,KUW,1290,110mH [60mH ind.]
15,Damian CZYKIER,10 AUG 1992,POL,1289,110mH [60mH ind.]
16,Paolo DAL MOLIN,31 JUL 1987,ITA,1283,110mH [60mH ind.]
17,Shunsuke IZUMIYA,26 JAN 2000,JPN,1278,110mH [60mH ind.]
18,Gabriel CONSTANTINO,09 FEB 1995,BRA,1277,110mH [60mH ind.]
19,Milan TRAJKOVIC,17 MAR 1992,CYP,1273,110mH [60mH ind.]
20,Valdó SZŰCS,29 JUN 1995,HUN,1271,110mH [60mH ind.]
21,Taio KANAI,28 SEP 1995,JPN,1270,110mH [60mH ind.]
22,Asier MARTÍNEZ,22 APR 2000,ESP,1269,110mH [60mH ind.]
23,Antonio ALKANA,12 APR 1990,RSA,1263,110mH
24,Shunya TAKAYAMA,03 SEP 1994,JPN,1261,110mH
25,Aurel MANGA,24 JUL 1992,FRA,1261,110mH [60mH ind.]
26,Rafael Henrique CAMPOS PEREIRA,08 APR 1997,BRA,1256,110mH
27,Michael DICKSON,25 JAN 1997,USA,1255,110mH [60mH ind.]
28,David KING,13 JUN 1994,GBR,1248,110mH
29,Gregor TRABER,02 DEC 1992,GER,1248,110mH
30,Kuei-Ru CHEN,22 SEP 1993,TPE,1246,110mH
31,Aaron MALLETT,26 SEP 1994,USA,1244,110mH [60mH ind.]
32,Hansle PARCHMENT,17 JUN 1990,JAM,1243,110mH
33,Jason JOSEPH,11 OCT 1998,SUI,1242,110mH
34,Nicholas HOUGH,20 OCT 1993,AUS,1241,110mH
