Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Orlando ORTEGA,29 JUL 1991,ESP,1435,110mH
2,Grant HOLLOWAY,19 NOV 1997,USA,1431,110mH [60mH ind.]
3,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1390,110mH [60mH ind.]
4,Sergey SHUBENKOV,04 OCT 1990,RUS,1382,110mH
5,Wenjun XIE,11 JUL 1990,CHN,1366,110mH
6,Omar MCLEOD,25 APR 1994,JAM,1353,110mH
7,Wilhem BELOCIAN,22 JUN 1995,FRA,1343,110mH [60mH ind.]
8,Ronald LEVY,30 OCT 1992,JAM,1331,110mH
9,Freddie CRITTENDEN,03 AUG 1994,USA,1329,110mH
10,Daniel ROBERTS,13 NOV 1997,USA,1327,110mH [60mH ind.]
11,Andrew POZZI,15 MAY 1992,GBR,1322,110mH [60mH ind.]
12,Shane BRATHWAITE,08 FEB 1990,BAR,1314,110mH
13,Devon ALLEN,12 DEC 1994,USA,1303,110mH
14,Gabriel CONSTANTINO,09 FEB 1995,BRA,1293,110mH [60mH ind.]
15,Yaqoub Mohamed AL YOUHA,31 JAN 1993,KUW,1290,110mH [60mH ind.]
16,Damian CZYKIER,10 AUG 1992,POL,1277,110mH [60mH ind.]
17,Milan TRAJKOVIC,17 MAR 1992,CYP,1273,110mH [60mH ind.]
18,Antonio ALKANA,12 APR 1990,RSA,1263,110mH
19,Gregor TRABER,02 DEC 1992,GER,1248,110mH
20,Kuei-Ru CHEN,22 SEP 1993,TPE,1241,110mH
21,Eduardo RODRIGUES,08 OCT 1995,BRA,1241,110mH [60mH ind.]
22,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1240,110mH [60mH ind.]
23,Shunya TAKAYAMA,03 SEP 1994,JPN,1238,110mH
24,Aurel MANGA,24 JUL 1992,FRA,1234,110mH [60mH ind.]
25,Valdó SZŰCS,29 JUN 1995,HUN,1233,110mH [60mH ind.]
26,Jason JOSEPH,11 OCT 1998,SUI,1227,110mH
27,Michael DICKSON,25 JAN 1997,USA,1224,110mH [60mH ind.]
28,Nicholas HOUGH,20 OCT 1993,AUS,1223,110mH
29,Aaron MALLETT,26 SEP 1994,USA,1221,110mH [60mH ind.]
30,Jarret EATON,24 JUN 1989,USA,1220,110mH [60mH ind.]
31,Dimitri BASCOU,20 JUL 1987,FRA,1218,110mH
32,Shunsuke IZUMIYA,26 JAN 2000,JPN,1216,110mH [60mH ind.]
33,Hassane FOFANA,28 APR 1992,ITA,1215,110mH [60mH ind.]
34,Paolo DAL MOLIN,31 JUL 1987,ITA,1214,110mH [60mH ind.]
35,Aleec HARRIS,31 OCT 1990,USA,1213,110mH [60mH ind.]
36,Taio KANAI,28 SEP 1995,JPN,1209,110mH [60mH ind.]
37,Michael OBASUYI,12 AUG 1999,BEL,1207,110mH [60mH ind.]
38,Jianhang ZENG,17 SEP 1998,CHN,1205,110mH [60mH ind.]
39,Jonathas Filipe DA SILVA BRITO,30 NOV 1992,BRA,1204,110mH
40,Andrew RILEY,06 SEP 1988,JAM,1202,110mH
41,Lorenzo PERINI,22 JUL 1994,ITA,1202,110mH [60mH ind.]
42,David KING,13 JUN 1994,GBR,1200,110mH [60mH ind.]
43,Elmo LAKKA,10 APR 1993,FIN,1199,110mH [60mH ind.]
44,Shuhei ISHIKAWA,29 MAY 1995,JPN,1188,110mH [60mH ind.]
45,Vitali PARAKHONKA,18 AUG 1993,BLR,1187,110mH [60mH ind.]
46,David YEFREMOV,15 JAN 1999,KAZ,1187,110mH [60mH ind.]
47,Greggmar SWIFT,16 FEB 1991,BAR,1186,110mH [60mH ind.]
48,Ruebin WALTERS,02 APR 1995,TTO,1185,110mH [60mH ind.]
49,Cameron FILLERY,02 NOV 1998,GBR,1182,110mH
50,Artyom MAKARENKO,23 APR 1997,RUS,1180,110mH [60mH ind.]
51,Nicholas ANDREWS,02 FEB 1997,AUS,1178,110mH
52,Trey CUNNINGHAM,26 AUG 1998,USA,1178,110mH [60mH ind.]
53,Konstantin SHABANOV,17 NOV 1989,RUS,1173,110mH [60mH ind.]
54,Orlando BENNETT,12 OCT 1999,JAM,1172,110mH
55,Damian WARNER,04 NOV 1989,CAN,1172,110mH [60mH ind.]
56,Artur NOGA,02 MAY 1988,POL,1172,110mH [60mH ind.]
57,Paulo Henrique DA SILVA,29 JUN 1995,BRA,1170,110mH
58,Isaiah MOORE,12 JUN 1996,USA,1165,110mH [60mH ind.]
59,Erik BALNUWEIT,21 SEP 1988,GER,1163,110mH [60mH ind.]
60,Kevin MAYER,10 FEB 1992,FRA,1162,110mH [60mH ind.]
61,Amine BOUANANI,17 OCT 1997,ALG,1161,110mH
62,Enrique LLOPIS,15 OCT 2000,ESP,1160,110mH [60mH ind.]
63,Siddhanth THINGALAYA,01 MAR 1991,IND,1157,110mH
64,Wataru YAZAWA,02 JUL 1991,JPN,1154,110mH
65,Deuce CARTER,28 SEP 1990,JAM,1153,110mH
66,Higashi ISHIDA-THOMAS,14 APR 1997,JPN,1152,110mH [60mH ind.]
67,Ludovic PAYEN,18 FEB 1995,FRA,1151,110mH
68,Robert DUNNING,23 JUN 1997,USA,1150,110mH [60mH ind.]
69,Yohan CHAVERRA,21 MAR 1995,COL,1149,110mH
70,Wei-Ting YANG,22 SEP 1994,TPE,1145,110mH
71,Roger IRIBARNE,02 JAN 1996,CUB,1145,110mH
72,João Vitor DE OLIVEIRA,15 MAY 1992,POR,1144,110mH [60mH ind.]
73,Vladimir VUKICEVIC,06 MAY 1991,NOR,1144,110mH [60mH ind.]
74,Wellington ZAZA,20 JAN 1995,LBR,1142,110mH [60mH ind.]
75,Anthony Tyrell KURIKI,17 SEP 1996,JPN,1142,110mH
76,Dawid ŻEBROWSKI,08 JAN 1997,POL,1140,110mH [60mH ind.]
77,Max HRELJA,30 JAN 1998,SWE,1139,110mH [60mH ind.]
78,Yordan O'FARRILL,09 FEB 1993,CUB,1135,110mH
79,Ryan FONTENOT,04 MAY 1986,USA,1133,110mH [60mH ind.]
80,Michael O'HARA,29 SEP 1996,JAM,1131,110mH
81,Jeffrey JULMIS,30 SEP 1987,HAI,1130,110mH
82,Rafael Henrique CAMPOS PEREIRA,08 APR 1997,BRA,1129,110mH
83,Ryota FUJII,29 JUL 1996,JPN,1128,110mH [60mH ind.]
84,Louis François MENDY,02 MAR 1999,SEN,1127,110mH [60mH ind.]
85,Trey HOLLOWAY,07 JUL 1994,USA,1127,110mH [60mH ind.]
86,Andreas MARTINSEN,17 JUL 1990,DEN,1126,110mH [60mH ind.]
87,Jacob MCCORRY,20 NOV 1997,AUS,1124,110mH
88,Just KWAOU-MATHEY,04 DEC 1999,FRA,1124,110mH [60mH ind.]
89,Koen SMET,09 AUG 1992,NED,1119,110mH [60mH ind.]
90,Nicholas ANDERSON,18 APR 1995,USA,1118,110mH [60mH ind.]
91,Yidiel CONTRERAS,27 NOV 1992,ESP,1117,110mH [60mH ind.]
92,Hideki OMURO,25 JUL 1990,JPN,1114,110mH [60mH ind.]
93,Petr SVOBODA,10 OCT 1984,CZE,1111,110mH [60mH ind.]
94,Luka TRGOVČEVIĆ,19 MAY 1992,SRB,1111,110mH [60mH ind.]
95,Artem SHAMATRYN,15 JUN 1991,UKR,1109,110mH [60mH ind.]
96,Stanislav STANKOV,03 AUG 1999,BUL,1109,110mH [60mH ind.]
97,Hampus WIDLUND,12 FEB 1993,SWE,1109,110mH [60mH ind.]
98,Michał SIEROCKI,12 SEP 1999,POL,1107,110mH [60mH ind.]
99,James WEAVER,25 JUL 1997,GBR,1107,110mH [60mH ind.]
100,Brahian PEÑA,03 APR 1994,SUI,1106,110mH [60mH ind.]
101,Benjamin SEDECIAS,18 JAN 1995,FRA,1105,110mH
102,Zhenjiang SUN,25 JAN 1999,CHN,1103,110mH [60mH ind.]
103,Filipp SHABANOV,29 JAN 1991,RUS,1103,110mH [60mH ind.]
104,Chituru ALI,06 APR 1999,ITA,1103,110mH [60mH ind.]
105,Mikdat SEVLER,21 JAN 1998,TUR,1103,110mH [60mH ind.]
106,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1103,110mH [60mH ind.]
107,Mohamed KOUSSI,15 MAR 1994,MAR,1101,110mH [60mH ind.]
108,Jake PORTER,13 NOV 1993,GBR,1100,110mH
109,Rasul DABÓ,14 FEB 1989,POR,1098,110mH [60mH ind.]
110,Liam VAN DER SCHAAF,08 OCT 1998,NED,1098,110mH [60mH ind.]
111,Silvio HENRIQUE DE SOUZA,21 JUL 1993,BRA,1098,110mH
112,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1097,110mH
113,Joshua HAWKINS,09 FEB 1994,NZL,1097,110mH
114,Jordan CHARLES,29 APR 1995,USA,1097,110mH [60mH ind.]
115,Nobuaki MORITO,15 APR 1999,JPN,1095,110mH
116,Romain LECOEUR,09 AUG 1997,FRA,1095,110mH [60mH ind.]
117,Kacper SCHUBERT,10 JUL 1995,POL,1095,110mH [60mH ind.]
118,Martin VOGEL,16 MAR 1992,GER,1094,110mH
119,Zijie PAN,07 NOV 1995,CHN,1094,110mH
120,Maximilian BAYER,05 DEC 1990,GER,1094,110mH
121,Filip Jakob DEMŠAR,03 APR 2000,SLO,1094,110mH [60mH ind.]
122,Joseph DANIELS,12 OCT 1998,CAN,1094,110mH [60mH ind.]
123,Sergey SOLODOV,03 JAN 1996,RUS,1094,110mH [60mH ind.]
124,Rasheem BROWN,22 MAR 2000,CAY,1093,110mH [60mH ind.]
125,Jonathan HOLM,08 JAN 1994,SWE,1093,110mH [60mH ind.]
126,Takumu FURUYA,12 MAR 1997,JPN,1092,110mH [60mH ind.]
127,Johnathan CABRAL,31 DEC 1992,CAN,1090,110mH [60mH ind.]
128,Thomas MARTINOT-LAGARDE,07 FEB 1988,FRA,1090,110mH [60mH ind.]
129,Marvin PISTOL,31 JUL 1996,FRA,1090,110mH [60mH ind.]
130,Loic HERKENRATH,11 JUL 1994,FRA,1090,110mH [60mH ind.]
131,Simon KRAUSS,12 FEB 1992,FRA,1090,110mH [60mH ind.]
132,Ethan AKANNI,05 MAR 1999,GBR,1089,110mH [60mH ind.]
133,Ching Yeung MUI,08 MAR 1993,HKG,1087,110mH
134,Yusuke TAKAHASHI,05 JUL 1996,JPN,1087,110mH
135,Dylan CATY,11 JAN 1997,BEL,1087,110mH [60mH ind.]
136,Bálint SZELES,09 NOV 1998,HUN,1086,110mH [60mH ind.]
137,Keiso PEDRIKS,30 APR 1994,EST,1086,110mH [60mH ind.]
138,Kyrylo KHOMENKO,07 DEC 1994,UKR,1085,110mH [60mH ind.]
139,Rikuto HIGUCHI,19 AUG 1999,JPN,1081,110mH [60mH ind.]
140,Koichiro SHIMIZU,15 FEB 2000,JPN,1081,110mH [60mH ind.]
141,Matteo NGO,23 MAR 1998,FRA,1080,110mH [60mH ind.]
142,Javier COLOMO,26 MAR 1994,ESP,1079,110mH [60mH ind.]
143,Viktor SOLYANOV,15 JUN 1997,UKR,1078,110mH [60mH ind.]
144,Anton LEVIN,20 OCT 1992,SWE,1078,110mH [60mH ind.]
145,Ryo TOKUOKA,27 SEP 1999,JPN,1078,110mH [60mH ind.]
146,Ilari MANNINEN,11 OCT 1997,FIN,1077,110mH [60mH ind.]
147,Kaito YOSHIMA,26 APR 1998,JPN,1077,110mH [60mH ind.]
148,Jonathan DO NASCIMENTO DO PARAIZO,14 APR 1990,BRA,1076,110mH
149,Dominik STASKIEWICZ,05 APR 1993,POL,1075,110mH [60mH ind.]
150,Pedro GARCÍA,04 APR 1992,ESP,1075,110mH [60mH ind.]
151,Fan JIANG,16 SEP 1989,CHN,1074,110mH [60mH ind.]
152,Matheus NUNES ROCHA,19 DEC 1994,BRA,1074,110mH
153,Shenglong ZHU,25 JAN 2000,CHN,1071,110mH [60mH ind.]
154,Ronan GREFF,19 AUG 1998,FRA,1070,110mH [60mH ind.]
155,Bohdan CHORNOMAZ,02 APR 1996,UKR,1069,110mH [60mH ind.]
156,Dániel ESZES,01 JUL 1999,HUN,1068,110mH [60mH ind.]
157,Santeri KUUSINIEMI,10 OCT 1998,FIN,1068,110mH [60mH ind.]
158,Jorge UREÑA,08 OCT 1993,ESP,1068,110mH [60mH ind.]
159,Luis SALORT,26 JUL 1999,ESP,1067,110mH [60mH ind.]
160,Hiroki FUDABA,04 FEB 1994,JPN,1067,110mH
161,Rio MAHOLTRA,28 DEC 1993,INA,1066,110mH
162,Rami GHARSALI,29 MAY 1993,TUN,1066,110mH [60mH ind.]
163,Oleg SPIRIDONOV,16 AUG 1999,RUS,1066,110mH [60mH ind.]
164,Jiming LI,14 MAR 1996,CHN,1065,110mH
165,Akihiro OGATA,08 JUN 1994,JPN,1062,110mH
166,Richard DIAWARA,21 APR 1995,FRA,1062,110mH [60mH ind.]
167,Jiří SÝKORA,20 JAN 1995,CZE,1061,110mH [60mH ind.]
168,Gerard O'DONNELL,06 MAY 1988,IRL,1061,110mH [60mH ind.]
169,Viktar SINKAVETS,25 JUN 1998,BLR,1061,110mH [60mH ind.]
170,Ryota KAWASHIMA,19 MAR 1999,JPN,1060,110mH
171,Finley GAIO,15 APR 1999,SUI,1059,110mH [60mH ind.]
172,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1059,110mH
173,Arnau ERTA,05 APR 1992,ESP,1059,110mH
174,Poulose MAYMON,01 MAY 1997,IND,1059,110mH
175,Fredrick EKHOLM,15 JUN 1994,SWE,1059,110mH
176,Denis YEZHOV,18 MAR 1994,RUS,1059,110mH [60mH ind.]
177,Ernesto PRADOS,21 NOV 1991,ESP,1059,110mH [60mH ind.]
178,Filip BJÖRKLUND,03 OCT 1998,SWE,1058,110mH [60mH ind.]
179,Shunsuke OZAKI,21 DEC 1995,JPN,1058,110mH [60mH ind.]
180,Rapolas SAULIUS,15 FEB 1996,LTU,1056,110mH [60mH ind.]
181,Rayzamshah WAN SOFIAN,11 JAN 1988,MAS,1056,110mH
182,David RYBA,03 FEB 1999,CZE,1056,110mH [60mH ind.]
183,Roshan DAMMIKA RANATHUNGA,10 MAY 1998,SRI,1055,110mH
184,Taiga YOKOCHI,01 OCT 2000,JPN,1055,110mH [60mH ind.]
185,Oleksiy OVCHARENKO,19 JAN 1999,UKR,1055,110mH [60mH ind.]
186,Antoine PAPILLON,25 APR 1996,FRA,1055,110mH [60mH ind.]
187,Jonathon ROSS,20 SEP 1995,USA,1054,110mH [60mH ind.]
188,Ergash NORMURADOV,17 SEP 1995,UZB,1054,110mH [60mH ind.]
189,Jack HATTON,14 FEB 1996,GBR,1054,110mH [60mH ind.]
190,Johannes TREIEL,04 OCT 1998,EST,1052,110mH [60mH ind.]
191,Tao ZHANG,30 SEP 1997,CHN,1052,110mH
192,Ivan MACH DI PALMSTEIN,02 JAN 1992,ITA,1051,110mH [60mH ind.]
193,Michal BROŽ,16 JUN 1992,CZE,1049,110mH
194,Leo EL ACHKAR,09 FEB 1999,FRA,1049,110mH [60mH ind.]
195,Rene Jonathan MÄHLMANN,24 OCT 1993,GER,1049,110mH
196,Francesco FERRANTE,13 MAY 1996,ITA,1048,110mH [60mH ind.]
197,Kyohei TERADA,15 JUL 1998,JPN,1047,110mH [60mH ind.]
198,Ramy Saeed Mohamed EL MAHDY,24 JAN 1992,EGY,1044,110mH
199,Rowan MALVEZIN,10 MAR 1993,FRA,1044,110mH [60mH ind.]
200,Furkan AKTAŞ,16 JAN 1998,TUR,1043,110mH [60mH ind.]
201,Éder Antonio DE SOUZA,15 OCT 1986,BRA,1043,110mH
202,Matthew BEHAN,16 DEC 1996,IRL,1043,110mH [60mH ind.]
203,Edson GOMES,01 NOV 1998,POR,1041,110mH [60mH ind.]
204,Gleb YEGOROV,27 JUN 1997,RUS,1041,110mH [60mH ind.]
205,Takahiro YOSHIDA,09 MAY 1997,JPN,1040,110mH
206,Vittor SOUZA,24 OCT 1999,BRA,1040,110mH
207,Oluwasegun MAKINDE,06 JUL 1991,CAN,1039,110mH
208,Nick RÜEGG,28 JUL 2001,SUI,1039,110mH [60mH ind.]
209,Petter GUSTAFSSON,23 DEC 1994,SWE,1038,110mH [60mH ind.]
210,Marcus MAXEY,09 OCT 1990,USA,1038,110mH [60mH ind.]
211,Daniel CISNEROS,02 JUN 1996,ESP,1036,110mH [60mH ind.]
212,Yoan A. VILLA,31 JAN 1998,CUB,1033,110mH
213,Gabriele CRNIGOJ,20 DEC 1997,ITA,1033,110mH [60mH ind.]
214,Maksim LOBKOV,20 MAY 1997,RUS,1031,110mH [60mH ind.]
215,Marc GALE,14 MAY 1998,ESP,1031,110mH [60mH ind.]
216,Miguel PERERA,30 SEP 1996,GBR,1031,110mH [60mH ind.]
217,Vinicius Fernando DA LUZ,23 JUN 2000,BRA,1030,110mH
218,Jan KISIALA,10 APR 1998,CZE,1030,110mH
219,Kevin SÁNCHEZ,27 MAR 1999,ESP,1029,110mH [60mH ind.]
220,Konstantinos CHINTAS,18 JAN 1994,GRE,1028,110mH [60mH ind.]
221,Paulo NETO,11 MAR 1997,POR,1028,110mH [60mH ind.]
222,Mathéo BERNAT,27 JUN 1999,FRA,1028,110mH [60mH ind.]
223,Florian SOMÉ,17 SEP 1994,FRA,1027,110mH [60mH ind.]
224,Dong-min SHIN,21 JUN 1996,KOR,1024,110mH
225,Julian ANDRIANAVALONA,10 JAN 1999,FRA,1024,110mH [60mH ind.]
226,Yevgeniy PROKUZDIN,22 SEP 2000,KAZ,1022,110mH [60mH ind.]
227,Joel BENGTSSON,06 MAY 1999,SWE,1021,110mH [60mH ind.]
228,Ke-Wei LIN,07 SEP 1998,TPE,1021,110mH
229,Marvin TAY,31 DEC 1990,SWE,1021,110mH [60mH ind.]
230,Javier MCFARLANE,21 OCT 1991,PER,1020,110mH
231,Arata KOTANI,18 OCT 2000,JPN,1020,110mH [60mH ind.]
232,Alexandros-Viktor PERISTERIS,16 MAR 1996,GRE,1020,110mH [60mH ind.]
233,Valtteri KALLIOKULJU,14 JAN 1997,FIN,1018,110mH
234,Wiseman WERE,1998,KEN,1017,110mH
235,Cedric DUBLER,13 JAN 1995,AUS,1017,110mH
236,Tyler GRAVES,,USA,1017,110mH [60mH ind.]
237,Jack FLOOD,15 SEP 1995,USA,1016,110mH [60mH ind.]
238,Jules DE BONT,23 DEC 1994,NED,1015,110mH
239,Konstantin CHELNOKOV,01 NOV 1986,RUS,1014,110mH [60mH ind.]
240,Ayoub BEN NOURI,,MAR,1012,110mH
241,Nolan VANCAUWEMBERGHE,02 AUG 2000,BEL,1012,110mH [60mH ind.]
242,Mathieu JAQUET,09 JUL 1998,SUI,1012,110mH [60mH ind.]
243,Martín SAENZ,17 JAN 2001,CHI,1012,110mH
244,Juan Pablo GERMAIN RONCO,17 JUN 1998,CHI,1011,110mH [60mH ind.]
245,Mehmet EMIN BAYRAM,02 FEB 1998,TUR,1010,"110mH [50mH ind.,60mH ind.]"
246,Denner CORDEIRO,16 JUL 1998,BRA,1010,110mH
247,Adriaan PELSER,03 FEB 2000,AUS,1009,110mH
