Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1499,110mH
2,Daniel ROBERTS,13 NOV 1997,USA,1412,110mH [60mH ind.]
3,Shunsuke IZUMIYA,26 JAN 2000,JPN,1408,110mH
4,Hansle PARCHMENT,17 JUN 1990,JAM,1407,110mH
5,Freddie CRITTENDEN,03 AUG 1994,USA,1385,110mH
6,Jason JOSEPH,11 OCT 1998,SUI,1385,110mH [60mH ind.]
7,Rasheed BROADBELL,13 AUG 2000,JAM,1380,110mH
8,Jamal BRITT,28 DEC 1998,USA,1367,110mH
9,Wilhem BELOCIAN,22 JUN 1995,FRA,1349,110mH
10,Just KWAOU-MATHEY,04 DEC 1999,FRA,1342,110mH
11,Devon ALLEN,12 DEC 1994,USA,1334,110mH
12,Sasha ZHOYA,25 JUN 2002,FRA,1326,110mH
13,Roger IRIBARNE,02 JAN 1996,CUB,1321,110mH [60mH ind.]
14,Asier MARTÍNEZ,22 APR 2000,ESP,1312,110mH [60mH ind.]
15,Tyler MASON,15 NOV 1995,JAM,1310,110mH
16,Eric EDWARDS,03 JAN 2000,USA,1309,110mH
17,Enrique LLOPIS,15 OCT 2000,ESP,1306,110mH [60mH ind.]
18,Orlando BENNETT,12 OCT 1999,JAM,1297,110mH
19,Shunya TAKAYAMA,03 SEP 1994,JPN,1294,110mH
20,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1286,110mH [60mH ind.]
21,Cordell TINCH,13 JUL 2000,USA,1285,110mH
22,Trey CUNNINGHAM,26 AUG 1998,USA,1281,110mH [60mH ind.]
23,Milan TRAJKOVIC,17 MAR 1992,CYP,1279,110mH [60mH ind.]
24,Tade OJORA,14 OCT 1999,GBR,1273,110mH
25,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1272,110mH [60mH ind.]
26,Michael DICKSON,25 JAN 1997,USA,1272,110mH [60mH ind.]
27,Rafael PEREIRA,08 APR 1997,BRA,1271,110mH
28,Robert DUNNING,23 JUN 1997,USA,1266,110mH [60mH ind.]
29,Antonio ALKANA,12 APR 1990,RSA,1266,110mH
30,Louis François MENDY,02 MAR 1999,SEN,1260,110mH
31,Eduardo RODRIGUES,08 OCT 1995,BRA,1252,110mH
32,Damion THOMAS,29 JUN 1999,JAM,1251,110mH [60mH ind.]
33,Shuhei ISHIKAWA,29 MAY 1995,JPN,1245,110mH [60mH ind.]
34,David YEFREMOV,15 JAN 1999,KAZ,1242,110mH [60mH ind.]
35,Yaqoub ALYOUHA,31 JAN 1993,KUW,1242,110mH [60mH ind.]
36,Amine BOUANANI,17 OCT 1997,ALG,1240,110mH
37,Joshua ZELLER,19 OCT 2000,GBR,1239,110mH
38,Jakub SZYMAŃSKI,22 JUL 2002,POL,1236,110mH [60mH ind.]
39,Zhuoyi XU,21 AUG 2003,CHN,1234,110mH
40,Max HRELJA,30 JAN 1998,SWE,1234,110mH
41,Hassane FOFANA,28 APR 1992,ITA,1231,110mH
42,Taiga YOKOCHI,01 OCT 2000,JPN,1228,110mH
43,Shane BRATHWAITE,08 FEB 1990,BAR,1226,110mH
44,Krzysztof KILJAN,30 DEC 1999,POL,1222,110mH [60mH ind.]
