Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Hansle PARCHMENT,17 JUN 1990,JAM,1448,110mH
2,Devon ALLEN,12 DEC 1994,USA,1444,110mH
3,Grant HOLLOWAY,19 NOV 1997,USA,1432,110mH [60mH ind.]
4,Ronald LEVY,30 OCT 1992,JAM,1417,110mH
5,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1373,110mH [60mH ind.]
6,Asier MARTÍNEZ,22 APR 2000,ESP,1352,110mH [60mH ind.]
7,Daniel ROBERTS,13 NOV 1997,USA,1344,110mH
8,Andrew POZZI,15 MAY 1992,GBR,1330,110mH [60mH ind.]
9,Damian CZYKIER,10 AUG 1992,POL,1322,110mH [60mH ind.]
10,Aurel MANGA,24 JUL 1992,FRA,1315,110mH [60mH ind.]
11,Rafael PEREIRA,08 APR 1997,BRA,1310,110mH [60mH ind.]
12,Trey CUNNINGHAM,26 AUG 1998,USA,1303,110mH [60mH ind.]
13,Jason JOSEPH,11 OCT 1998,SUI,1294,110mH
14,Wilhem BELOCIAN,22 JUN 1995,FRA,1294,110mH [60mH ind.]
15,Omar MCLEOD,25 APR 1994,JAM,1292,110mH
16,Jamal BRITT,28 DEC 1998,USA,1290,110mH
17,Orlando ORTEGA,29 JUL 1991,ESP,1284,110mH [60mH ind.]
18,Paolo DAL MOLIN,31 JUL 1987,ITA,1283,110mH
19,Shunsuke IZUMIYA,26 JAN 2000,JPN,1277,110mH
20,Damion THOMAS,29 JUN 1999,JAM,1271,110mH
21,Aaron MALLETT,26 SEP 1994,USA,1270,110mH [60mH ind.]
22,David KING,13 JUN 1994,GBR,1268,110mH [60mH ind.]
23,Eduardo RODRIGUES,08 OCT 1995,BRA,1264,110mH
24,Shane BRATHWAITE,08 FEB 1990,BAR,1258,110mH [60mH ind.]
25,Milan TRAJKOVIC,17 MAR 1992,CYP,1256,110mH [60mH ind.]
26,Jarret EATON,24 JUN 1989,USA,1255,110mH [60mH ind.]
27,Nicholas HOUGH,20 OCT 1993,AUS,1255,110mH
28,Enrique LLOPIS,15 OCT 2000,ESP,1255,110mH [60mH ind.]
29,Valdó SZŰCS,29 JUN 1995,HUN,1249,110mH [60mH ind.]
30,Michael OBASUYI,12 AUG 1999,BEL,1247,110mH [60mH ind.]
31,Wenjun XIE,11 JUL 1990,CHN,1246,110mH
32,Rachid MURATAKE,06 FEB 2002,JPN,1246,110mH
33,Gabriel CONSTANTINO,09 FEB 1995,BRA,1246,110mH [60mH ind.]
34,Kuei-Ru CHEN,22 SEP 1993,TPE,1244,110mH
35,Sergey SHUBENKOV,04 OCT 1990,RUS,1243,110mH
36,Jakub SZYMAŃSKI,22 JUL 2002,POL,1241,110mH [60mH ind.]
37,Petr SVOBODA,10 OCT 1984,CZE,1240,110mH [60mH ind.]
38,Koen SMET,09 AUG 1992,NED,1239,110mH [60mH ind.]
39,Michael DICKSON,25 JAN 1997,USA,1239,110mH
40,Just KWAOU-MATHEY,04 DEC 1999,FRA,1238,110mH [60mH ind.]
41,Yaqoub ALYOUHA,31 JAN 1993,KUW,1236,110mH [60mH ind.]
42,Antonio ALKANA,12 APR 1990,RSA,1236,110mH
43,Wellington ZAZA,20 JAN 1995,LBR,1230,110mH [60mH ind.]
44,Freddie CRITTENDEN,03 AUG 1994,USA,1227,110mH [60mH ind.]
45,Chris DOUGLAS,10 FEB 1997,AUS,1225,110mH [60mH ind.]
46,Eric EDWARDS,03 JAN 2000,USA,1224,110mH
47,Amine BOUANANI,17 OCT 1997,ALG,1221,110mH
48,Shusei NOMOTO,25 OCT 1995,JPN,1221,110mH [60mH ind.]
49,Gregor TRABER,02 DEC 1992,GER,1220,110mH [60mH ind.]
50,Shunya TAKAYAMA,03 SEP 1994,JPN,1218,110mH
51,Taio KANAI,28 SEP 1995,JPN,1214,110mH
52,Tade OJORA,14 OCT 1999,GBR,1212,110mH
53,Joshua ZELLER,19 OCT 2000,GBR,1211,110mH
54,Rasheed BROADBELL,13 AUG 2000,JAM,1205,110mH
55,Yohan CHAVERRA,21 MAR 1995,COL,1202,110mH
56,Elmo LAKKA,10 APR 1993,FIN,1202,110mH
57,Vladimir VUKICEVIC,06 MAY 1991,NOR,1201,110mH
58,Vitali PARAKHONKA,18 AUG 1993,BLR,1200,110mH
59,Nick ANDREWS,02 FEB 1997,AUS,1198,110mH [60mH ind.]
60,Phillip LEMONIOUS,12 DEC 1998,JAM,1198,110mH [60mH ind.]
61,Shuhei ISHIKAWA,29 MAY 1995,JPN,1195,110mH [60mH ind.]
62,Mikdat SEVLER,21 JAN 1998,TUR,1194,110mH [60mH ind.]
63,Ryota FUJII,29 JUL 1996,JPN,1194,110mH
64,Orlando BENNETT,12 OCT 1999,JAM,1193,110mH
65,Jaylan MCCONICO,17 AUG 1998,USA,1193,110mH [60mH ind.]
66,Hassane FOFANA,28 APR 1992,ITA,1192,110mH [60mH ind.]
67,Ruebin WALTERS,02 APR 1995,TTO,1192,110mH [60mH ind.]
68,Finley GAIO,15 APR 1999,SUI,1189,110mH [60mH ind.]
69,Damian WARNER,04 NOV 1989,CAN,1186,110mH [60mH ind.]
70,Taiga YOKOCHI,01 OCT 2000,JPN,1186,110mH
71,Liam VAN DER SCHAAF,08 OCT 1998,NED,1185,110mH
