Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Devon ALLEN,12 DEC 1994,USA,1438,110mH
2,Hansle PARCHMENT,17 JUN 1990,JAM,1429,110mH
3,Ronald LEVY,30 OCT 1992,JAM,1417,110mH
4,Grant HOLLOWAY,19 NOV 1997,USA,1416,110mH [60mH ind.]
5,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1365,110mH [60mH ind.]
6,Andrew POZZI,15 MAY 1992,GBR,1344,110mH [60mH ind.]
7,Omar MCLEOD,25 APR 1994,JAM,1343,110mH
8,Daniel ROBERTS,13 NOV 1997,USA,1341,110mH [60mH ind.]
9,Asier MARTÍNEZ,22 APR 2000,ESP,1331,110mH [60mH ind.]
10,Aurel MANGA,24 JUL 1992,FRA,1315,110mH [60mH ind.]
11,Wilhem BELOCIAN,22 JUN 1995,FRA,1309,110mH [60mH ind.]
12,Jason JOSEPH,11 OCT 1998,SUI,1294,110mH
13,Rafael PEREIRA,08 APR 1997,BRA,1294,110mH [60mH ind.]
14,Shunsuke IZUMIYA,26 JAN 2000,JPN,1286,110mH [60mH ind.]
15,Paolo DAL MOLIN,31 JUL 1987,ITA,1286,110mH
16,Damian CZYKIER,10 AUG 1992,POL,1284,110mH [60mH ind.]
17,Orlando ORTEGA,29 JUL 1991,ESP,1281,110mH [60mH ind.]
18,David KING,13 JUN 1994,GBR,1271,110mH [60mH ind.]
19,Taio KANAI,28 SEP 1995,JPN,1268,110mH
20,Damion THOMAS,29 JUN 1999,JAM,1265,110mH
21,Trey CUNNINGHAM,26 AUG 1998,USA,1260,110mH [60mH ind.]
22,Enrique LLOPIS,15 OCT 2000,ESP,1255,110mH [60mH ind.]
23,Valdó SZŰCS,29 JUN 1995,HUN,1253,110mH
24,Shane BRATHWAITE,08 FEB 1990,BAR,1252,110mH [60mH ind.]
25,Michael DICKSON,25 JAN 1997,USA,1250,110mH [60mH ind.]
26,Koen SMET,09 AUG 1992,NED,1248,110mH [60mH ind.]
27,Sergey SHUBENKOV,04 OCT 1990,RUS,1245,110mH
28,Wenjun XIE,11 JUL 1990,CHN,1244,110mH
29,Yaqoub ALYOUHA,31 JAN 1993,KUW,1240,110mH [60mH ind.]
30,Jarret EATON,24 JUN 1989,USA,1236,110mH [60mH ind.]
31,Petr SVOBODA,10 OCT 1984,CZE,1236,110mH [60mH ind.]
32,Robert DUNNING,23 JUN 1997,USA,1235,110mH
33,Just KWAOU-MATHEY,04 DEC 1999,FRA,1234,110mH [60mH ind.]
34,Shunya TAKAYAMA,03 SEP 1994,JPN,1233,110mH
35,Kuei-Ru CHEN,22 SEP 1993,TPE,1228,110mH
36,Michael OBASUYI,12 AUG 1999,BEL,1225,110mH [60mH ind.]
37,Rasheed BROADBELL,13 AUG 2000,JAM,1223,110mH
38,Gabriel CONSTANTINO,09 FEB 1995,BRA,1222,110mH [60mH ind.]
39,Nicholas HOUGH,20 OCT 1993,AUS,1219,110mH
40,Mikdat SEVLER,21 JAN 1998,TUR,1219,110mH [60mH ind.]
41,Milan TRAJKOVIC,17 MAR 1992,CYP,1219,110mH [60mH ind.]
42,Rachid MURATAKE,06 FEB 2002,JPN,1219,110mH [60mH ind.]
43,Vladimir VUKICEVIC,06 MAY 1991,NOR,1217,110mH
44,Jaylan MCCONICO,17 AUG 1998,USA,1214,110mH [60mH ind.]
45,Phillip LEMONIOUS,12 DEC 1998,JAM,1212,110mH
46,Aaron MALLETT,26 SEP 1994,USA,1211,110mH [60mH ind.]
47,Orlando BENNETT,12 OCT 1999,JAM,1210,110mH
48,Wellington ZAZA,20 JAN 1995,LBR,1210,110mH [60mH ind.]
49,Elmo LAKKA,10 APR 1993,FIN,1209,110mH
50,Shuhei ISHIKAWA,29 MAY 1995,JPN,1209,110mH [60mH ind.]
51,Jamal BRITT,,USA,1208,110mH [60mH ind.]
52,Tade OJORA,14 OCT 1999,GBR,1207,110mH
53,Gregor TRABER,02 DEC 1992,GER,1207,110mH [60mH ind.]
54,Yohan CHAVERRA,21 MAR 1995,COL,1206,110mH
55,Eduardo RODRIGUES,08 OCT 1995,BRA,1205,110mH
56,Nicholas ANDREWS,02 FEB 1997,AUS,1204,110mH [60mH ind.]
57,Vitali PARAKHONKA,18 AUG 1993,BLR,1203,110mH
58,Freddie CRITTENDEN,03 AUG 1994,USA,1199,110mH [60mH ind.]
59,Hassane FOFANA,28 APR 1992,ITA,1197,110mH [60mH ind.]
60,Martin VOGEL,16 MAR 1992,GER,1193,110mH
61,Ruebin WALTERS,02 APR 1995,TTO,1192,110mH [60mH ind.]
62,Cameron FILLERY,02 NOV 1998,GBR,1190,110mH
