Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1485,110mH [60mH]
2,Daniel ROBERTS,13 NOV 1997,USA,1424,110mH
3,Rasheed BROADBELL,13 AUG 2000,JAM,1403,110mH
4,Sasha ZHOYA,25 JUN 2002,FRA,1399,110mH
5,Freddie CRITTENDEN,03 AUG 1994,USA,1398,110mH
6,Enrique LLOPIS,15 OCT 2000,ESP,1384,110mH [60mH]
7,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1382,110mH
8,Rachid MURATAKE,06 FEB 2002,JPN,1374,110mH
9,Trey CUNNINGHAM,26 AUG 1998,USA,1363,110mH
10,Hansle PARCHMENT,17 JUN 1990,JAM,1362,110mH
11,Cordell TINCH,13 JUL 2000,USA,1352,110mH [60mH]
12,Shunsuke IZUMIYA,26 JAN 2000,JPN,1343,110mH
13,Orlando BENNETT,12 OCT 1999,JAM,1342,110mH
14,Dylan BEARD,15 SEP 1998,USA,1334,110mH [60mH]
15,Jakub SZYMAŃSKI,22 JUL 2002,POL,1310,110mH [60mH]
16,Michael OBASUYI,12 AUG 1999,BEL,1308,110mH [60mH]
17,Asier MARTÍNEZ,22 APR 2000,ESP,1305,110mH [60mH]
18,Eric EDWARDS,03 JAN 2000,USA,1300,110mH
19,Jamal BRITT,28 DEC 1998,USA,1295,110mH [60mH]
20,Omar MCLEOD,25 APR 1994,JAM,1292,110mH
21,Cameron MURRAY,12 DEC 1999,USA,1285,110mH [60mH]
22,Jason JOSEPH,11 OCT 1998,SUI,1282,110mH [60mH]
23,Louis François MENDY,02 MAR 1999,SEN,1278,110mH
24,Zhuoyi XU,21 AUG 2003,CHN,1278,110mH
25,Eduardo RODRIGUES,08 OCT 1995,BRA,1277,110mH [60mH]
26,Milan TRAJKOVIC,17 MAR 1992,CYP,1275,110mH
27,Damian CZYKIER,10 AUG 1992,POL,1270,110mH [60mH]
28,Louis ROLLINS,30 SEP 1996,USA,1266,110mH [60mH]
29,Ja'Kobe THARP,30 SEP 2005,USA,1263,110mH [60mH]
30,Elie BACARI,14 OCT 2003,BEL,1257,110mH [60mH]
31,De'Vion WILSON,18 MAY 2000,USA,1256,110mH [60mH]
32,Shunya TAKAYAMA,03 SEP 1994,JPN,1252,110mH
33,Michael DICKSON,25 JAN 1997,USA,1252,110mH [60mH]
34,Darius LUFF,29 JAN 2001,USA,1249,110mH
35,Junxi LIU,11 DEC 2003,CHN,1248,110mH [60mH]
36,Weibo QIN,29 DEC 2002,CHN,1248,110mH [60mH]
37,Roger IRIBARNE,02 JAN 1996,CUB,1246,110mH [60mH]
38,Raphaël MOHAMED,02 FEB 1998,FRA,1245,110mH
39,Manuel MORDI,15 AUG 2003,GER,1245,110mH [60mH]
40,Ja'qualon SCOTT,02 AUG 2001,USA,1242,110mH [60mH]
41,Romain LECOEUR,09 AUG 1997,FRA,1240,110mH [60mH]
42,Aurel MANGA,24 JUL 1992,FRA,1239,110mH [60mH]
43,Wilhem BELOCIAN,22 JUN 1995,FRA,1238,110mH [60mH]
44,Antoine ANDREWS,12 APR 2003,BAH,1237,110mH [60mH]
45,Rafael PEREIRA,08 APR 1997,BRA,1237,110mH [60mH]
46,Amine BOUANANI,17 OCT 1997,ALG,1236,110mH
47,Enzo DIESSL,06 JUN 2004,AUT,1233,110mH
