Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Sergey SHUBENKOV,04 OCT 1990,RUS,1417,110mH
2,Orlando ORTEGA,29 JUL 1991,ESP,1401,110mH [60mH ind.]
3,Ronald LEVY,30 OCT 1992,JAM,1341,110mH
4,Wenjun XIE,11 JUL 1990,CHN,1339,110mH
5,Omar MCLEOD,25 APR 1994,JAM,1331,110mH
6,Andrew POZZI,15 MAY 1992,GBR,1330,110mH
7,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1326,110mH
8,Gabriel CONSTANTINO,09 FEB 1995,BRA,1317,110mH
9,Freddie CRITTENDEN,03 AUG 1994,USA,1303,110mH [60mH ind.]
10,Daniel ROBERTS,13 APR 1998,USA,1301,110mH [60mH ind.]
11,Antonio ALKANA,12 APR 1990,RSA,1296,110mH
12,Milan TRAJKOVIC,17 MAR 1992,CYP,1295,110mH [60mH ind.]
13,Wilhem BELOCIAN,22 JUN 1995,FRA,1287,110mH
14,Hansle PARCHMENT,17 JUN 1990,JAM,1282,110mH
15,Devon ALLEN,12 DEC 1994,USA,1281,110mH
15,Grant HOLLOWAY,19 NOV 1997,USA,1281,110mH [60mH ind.]
17,Kuei-Ru CHEN,22 SEP 1993,TPE,1267,110mH
18,Eduardo SANTOS RODRIGUES,08 OCT 1995,BRA,1265,110mH
19,Jarret EATON,24 JUN 1989,USA,1257,110mH [60mH ind.]
20,Shane BRATHWAITE,08 FEB 1990,BAR,1250,110mH
21,Aurel MANGA,24 JUL 1992,FRA,1249,110mH [60mH ind.]
22,Shunsuke IZUMIYA,26 JAN 2000,JPN,1248,110mH
23,Shunya TAKAYAMA,03 SEP 1994,JPN,1244,110mH
24,Aleec HARRIS,31 OCT 1990,USA,1238,110mH [60mH ind.]
25,Gregor TRABER,02 DEC 1992,GER,1236,110mH [60mH ind.]
25,Damian CZYKIER,10 AUG 1992,POL,1236,110mH [60mH ind.]
27,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1233,110mH [60mH ind.]
27,Hassane FOFANA,28 APR 1992,ITA,1233,110mH
29,Balázs BAJI,09 JUN 1989,HUN,1232,110mH [60mH ind.]
