Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1476,110mH
2,Trey CUNNINGHAM,26 AUG 1998,USA,1426,110mH
3,Rasheed BROADBELL,13 AUG 2000,JAM,1422,110mH
4,Asier MARTÍNEZ,22 APR 2000,ESP,1402,110mH
5,Devon ALLEN,12 DEC 1994,USA,1396,110mH
6,Hansle PARCHMENT,17 JUN 1990,JAM,1378,110mH
7,Daniel ROBERTS,13 NOV 1997,USA,1356,110mH [60mH ind.]
8,Damian CZYKIER,10 AUG 1992,POL,1351,110mH
9,Rafael PEREIRA,08 APR 1997,BRA,1347,110mH
10,Jamal BRITT,28 DEC 1998,USA,1343,110mH
11,Freddie CRITTENDEN,03 AUG 1994,USA,1337,110mH [60mH ind.]
12,Joshua ZELLER,19 OCT 2000,GBR,1316,110mH
13,Jason JOSEPH,11 OCT 1998,SUI,1316,110mH [60mH ind.]
14,Just KWAOU-MATHEY,04 DEC 1999,FRA,1309,110mH [60mH ind.]
15,Eric EDWARDS,03 JAN 2000,USA,1302,110mH
16,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1301,110mH [60mH ind.]
17,Shunsuke IZUMIYA,26 JAN 2000,JPN,1297,110mH
18,Roger IRIBARNE,02 JAN 1996,CUB,1295,110mH [60mH ind.]
19,Shane BRATHWAITE,08 FEB 1990,BAR,1288,110mH
20,Enrique LLOPIS,15 OCT 2000,ESP,1277,110mH [60mH ind.]
21,Milan TRAJKOVIC,17 MAR 1992,CYP,1277,110mH [60mH ind.]
22,Eduardo RODRIGUES,08 OCT 1995,BRA,1276,110mH
23,Aaron MALLETT,26 SEP 1994,USA,1272,110mH
24,Robert DUNNING,23 JUN 1997,USA,1267,110mH [60mH ind.]
25,Andrew POZZI,15 MAY 1992,GBR,1267,110mH
26,Orlando BENNETT,12 OCT 1999,JAM,1266,110mH
27,Sasha ZHOYA,25 JUN 2002,FRA,1260,110mH
28,Amine BOUANANI,17 OCT 1997,ALG,1257,110mH
29,Antonio ALKANA,12 APR 1990,RSA,1256,110mH
30,Damion THOMAS,29 JUN 1999,JAM,1253,110mH
31,Jakub SZYMAŃSKI,22 JUL 2002,POL,1252,110mH [60mH ind.]
32,Shuhei ISHIKAWA,29 MAY 1995,JPN,1251,110mH [60mH ind.]
33,Michael DICKSON,25 JAN 1997,USA,1249,110mH [60mH ind.]
34,Petr SVOBODA,10 OCT 1984,CZE,1246,110mH [60mH ind.]
35,David KING,13 JUN 1994,GBR,1244,110mH [60mH ind.]
36,Shunya TAKAYAMA,03 SEP 1994,JPN,1242,110mH
37,Tyler MASON,15 NOV 1995,JAM,1234,110mH
38,Gabriel CONSTANTINO,09 FEB 1995,BRA,1229,110mH
39,Rachid MURATAKE,06 FEB 2002,JPN,1223,110mH
40,Cordell TINCH,13 JUL 2000,USA,1222,110mH [60mH ind.]
41,Sergey SHUBENKOV,04 OCT 1990,RUS,1221,110mH
42,Finley GAIO,15 APR 1999,SUI,1219,110mH
43,Aurel MANGA,24 JUL 1992,FRA,1217,110mH [60mH ind.]
44,Wilhem BELOCIAN,22 JUN 1995,FRA,1213,110mH
45,Darius LUFF,,USA,1211,110mH [60mH ind.]
46,Nicholas HOUGH,20 OCT 1993,AUS,1209,110mH
47,Elmo LAKKA,10 APR 1993,FIN,1209,110mH [60mH ind.]
48,Hassane FOFANA,28 APR 1992,ITA,1207,110mH [60mH ind.]
49,Paolo DAL MOLIN,31 JUL 1987,ITA,1207,110mH [60mH ind.]
50,Tade OJORA,14 OCT 1999,GBR,1206,110mH [60mH ind.]
51,Mikdat SEVLER,21 JAN 1998,TUR,1205,110mH
52,Wellington ZAZA,20 JAN 1995,LBR,1205,110mH
53,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1204,110mH [60mH ind.]
54,Yaqoub ALYOUHA,31 JAN 1993,KUW,1203,110mH [60mH ind.]
55,Giano ROBERTS,12 FEB 2000,JAM,1200,110mH [60mH ind.]
56,Higashi ISHIDA-THOMAS,14 APR 1997,JPN,1196,110mH
57,Jacob MCCORRY,20 NOV 1997,AUS,1196,110mH
58,Caleb DEAN,,USA,1190,110mH [60mH ind.]
59,Lafranz CAMPBELL,19 OCT 1997,JAM,1190,110mH
60,Dimitri BASCOU,20 JUL 1987,FRA,1189,110mH [60mH ind.]
61,Louis François MENDY,02 MAR 1999,SEN,1188,110mH
62,Paris WILLIAMS,19 AUG 1998,USA,1188,110mH [60mH ind.]
63,Michael O'HARA,29 SEP 1996,JAM,1188,110mH
64,Krzysztof KILJAN,30 DEC 1999,POL,1187,110mH [60mH ind.]
65,Devon BROOKS,,USA,1186,110mH
66,Max HRELJA,30 JAN 1998,SWE,1186,110mH [60mH ind.]
67,Vladimir VUKICEVIC,06 MAY 1991,NOR,1186,110mH [60mH ind.]
68,Kuei-Ru CHEN,22 SEP 1993,TPE,1185,110mH [60mH ind.]
69,Taiga YOKOCHI,01 OCT 2000,JPN,1184,110mH
70,Kevin SÁNCHEZ,27 MAR 1999,ESP,1183,110mH [60mH ind.]
71,Louis ROLLINS,30 SEP 1996,USA,1181,110mH [60mH ind.]
72,Nick ANDREWS,02 FEB 1997,AUS,1178,110mH
73,Joel BENGTSSON,06 MAY 1999,SWE,1174,110mH [60mH ind.]
74,Daniel CISNEROS,02 JUN 1996,ESP,1174,110mH [60mH ind.]
75,Omar MCLEOD,25 APR 1994,JAM,1174,110mH [60mH ind.]
76,Jaheem HAYLES,20 MAR 2001,JAM,1173,110mH [60mH ind.]
77,Liam VAN DER SCHAAF,08 OCT 1998,NED,1169,110mH
