Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1503,110mH [60mH]
2,Hansle PARCHMENT,17 JUN 1990,JAM,1453,110mH
3,Daniel ROBERTS,13 NOV 1997,USA,1449,110mH
4,Shunsuke IZUMIYA,26 JAN 2000,JPN,1416,110mH
5,Freddie CRITTENDEN,03 AUG 1994,USA,1404,110mH
6,Jason JOSEPH,11 OCT 1998,SUI,1382,110mH
7,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1361,110mH [60mH]
8,Wilhem BELOCIAN,22 JUN 1995,FRA,1351,110mH
9,Jamal BRITT,28 DEC 1998,USA,1342,110mH
10,Cordell TINCH,13 JUL 2000,USA,1339,110mH
11,Just KWAOU-MATHEY,04 DEC 1999,FRA,1338,110mH [60mH]
12,Trey CUNNINGHAM,26 AUG 1998,USA,1331,110mH [60mH]
13,Enrique LLOPIS,15 OCT 2000,ESP,1330,110mH [60mH]
14,Sasha ZHOYA,25 JUN 2002,FRA,1326,110mH
15,Eric EDWARDS,03 JAN 2000,USA,1303,110mH
16,Tyler MASON,15 NOV 1995,JAM,1301,110mH
17,Asier MARTÍNEZ,22 APR 2000,ESP,1300,110mH [60mH]
18,Rachid MURATAKE,06 FEB 2002,JPN,1295,110mH
19,Orlando BENNETT,12 OCT 1999,JAM,1291,110mH
20,Roger IRIBARNE,02 JAN 1996,CUB,1289,110mH [60mH]
21,Milan TRAJKOVIC,17 MAR 1992,CYP,1287,110mH [60mH]
22,Shunya TAKAYAMA,03 SEP 1994,JPN,1286,110mH
23,Eduardo RODRIGUES,08 OCT 1995,BRA,1286,110mH [60mH]
24,Rasheed BROADBELL,13 AUG 2000,JAM,1284,110mH [60mH]
25,Zhuoyi XU,21 AUG 2003,CHN,1283,110mH
26,Louis François MENDY,02 MAR 1999,SEN,1280,110mH
27,Michael OBASUYI,12 AUG 1999,BEL,1277,110mH [60mH]
28,Tade OJORA,14 OCT 1999,GBR,1276,110mH [60mH]
29,Rafael PEREIRA,08 APR 1997,BRA,1271,110mH
30,Michael DICKSON,25 JAN 1997,USA,1271,110mH [60mH]
31,Dylan BEARD,15 SEP 1998,USA,1261,110mH [60mH]
32,Jakub SZYMAŃSKI,22 JUL 2002,POL,1258,110mH [60mH]
33,Yaqoub ALYOUHA,31 JAN 1993,KUW,1255,110mH [60mH]
34,Joshua ZELLER,19 OCT 2000,GBR,1254,110mH
35,Amine BOUANANI,17 OCT 1997,ALG,1250,110mH
36,John CABANG,27 AUG 2001,PHI,1250,110mH [60mH]
37,David YEFREMOV,15 JAN 1999,KAZ,1249,110mH [60mH]
38,Antonio ALKANA,12 APR 1990,RSA,1249,110mH
39,Darius LUFF,29 JAN 2001,USA,1247,110mH
40,Junxi LIU,11 DEC 2003,CHN,1246,110mH [60mH]
41,Damion THOMAS,29 JUN 1999,JAM,1245,110mH [60mH]
42,Damian CZYKIER,10 AUG 1992,POL,1244,110mH [60mH]
43,Shenglong ZHU,25 JAN 2000,CHN,1243,110mH
44,Raphaël MOHAMED,02 FEB 1998,FRA,1237,110mH
45,Cameron MURRAY,12 DEC 1999,USA,1236,110mH [60mH]
46,Enzo DIESSL,06 JUN 2004,AUT,1235,110mH [60mH]
47,Max HRELJA,30 JAN 1998,SWE,1235,110mH [60mH]
48,Hassane FOFANA,28 APR 1992,ITA,1234,110mH
49,Ja'Kobe THARP,,USA,1233,110mH
50,David KING,13 JUN 1994,GBR,1230,110mH [60mH]
51,Elmo LAKKA,10 APR 1993,FIN,1228,110mH [60mH]
52,Robert DUNNING,23 JUN 1997,USA,1226,110mH
53,Weibo QIN,29 DEC 2002,CHN,1225,110mH [60mH]
54,Tayleb WILLIS,18 MAR 2003,AUS,1222,110mH
55,Martín SÁENZ DE SANTA MARÍA,17 JAN 2001,CHI,1222,110mH [60mH]
56,Krzysztof KILJAN,30 DEC 1999,POL,1222,110mH [60mH]
57,Andrew POZZI,15 MAY 1992,GBR,1221,110mH [60mH]
58,Aurel MANGA,24 JUL 1992,FRA,1221,110mH [60mH]
59,Xiaohan NING,24 JAN 2000,CHN,1218,110mH [60mH]
60,Taiga YOKOCHI,01 OCT 2000,JPN,1216,110mH
61,Elie BACARI,14 OCT 2003,BEL,1216,110mH [60mH]
62,De'Vion WILSON,18 MAY 2000,USA,1216,110mH [60mH]
63,Ja'qualon SCOTT,,USA,1215,110mH [60mH]
64,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1212,110mH [60mH]
65,Louis ROLLINS,30 SEP 1996,USA,1212,110mH [60mH]
66,Brayan ROJAS,12 SEP 1997,COL,1206,110mH [60mH]
67,Mikdat SEVLER,21 JAN 1998,TUR,1204,110mH
68,Job GEERDS,12 JUL 2002,NED,1204,110mH [60mH]
69,Manuel MORDI,15 AUG 2003,GER,1203,110mH [60mH]
70,Vitali PARAKHONKA,18 AUG 1993,BLR,1201,110mH [60mH]
71,Malachi SNOW,,USA,1200,110mH
72,Shusei NOMOTO,25 OCT 1995,JPN,1200,110mH
73,Tatsuki ABE,03 AUG 2003,JPN,1200,110mH
74,Chris DOUGLAS,10 FEB 1997,AUS,1199,110mH [60mH]
75,Mark HEIDEN,14 AUG 2002,NED,1198,110mH [60mH]
76,Romain LECOEUR,09 AUG 1997,FRA,1197,110mH [60mH]
77,Lafranz CAMPBELL,19 OCT 1997,JAM,1196,110mH [60mH]
78,Saguirou BADAMASSI,28 NOV 2000,NIG,1196,110mH [60mH]
79,Connor SCHULMAN,02 JUL 2001,USA,1195,110mH [60mH]
80,Craig THORNE,03 JAN 2001,CAN,1194,110mH
81,Alin Ionuț ANTON,01 JAN 2000,ROU,1194,110mH
82,Johnny BRACKINS,29 JUL 2003,USA,1193,110mH [60mH]
83,Filip Jakob DEMŠAR,03 APR 2000,SLO,1193,110mH [60mH]
84,Jeremie LARARAUDEUSE,31 MAR 2001,MRI,1190,110mH [60mH]
85,Tejas SHIRSE,04 JUN 2002,IND,1190,110mH [60mH]
86,Dimitri BASCOU,20 JUL 1987,FRA,1190,110mH [60mH]
87,Ryota MACHI,30 APR 2001,JPN,1189,110mH [60mH]
88,Joel BENGTSSON,06 MAY 1999,SWE,1188,110mH
89,Gabriel CONSTANTINO,09 FEB 1995,BRA,1187,110mH
90,Shuhei ISHIKAWA,29 MAY 1995,JPN,1186,110mH
91,Daniel CISNEROS,02 JUN 1996,ESP,1185,110mH
92,Bálint SZELES,09 NOV 1998,HUN,1185,110mH
93,Denner CORDEIRO,16 JUL 1998,BRA,1184,110mH [60mH]
94,Tim EIKERMANN,15 FEB 2000,GER,1183,110mH [60mH]
95,Jerome CAMPBELL,20 NOV 2002,JAM,1182,110mH
96,Jacob MCCORRY,20 NOV 1997,AUS,1181,110mH
97,Antoine ANDREWS,12 APR 2003,BAH,1179,110mH [60mH]
98,Ryota FUJII,29 JUL 1996,JPN,1179,110mH [60mH]
99,Simon EHAMMER,07 FEB 2000,SUI,1178,110mH [60mH]
100,Santeri KUUSINIEMI,10 OCT 1998,FIN,1176,110mH
101,Shane BRATHWAITE,08 FEB 1990,BAR,1175,110mH
102,Erwann CINNA,26 SEP 2003,FRA,1175,110mH
103,Matteo NGO,23 MAR 1998,FRA,1175,110mH [60mH]
104,Daniel HARROLD,,USA,1175,110mH [60mH]
105,Gyeongtae KIM,20 MAR 1997,KOR,1175,110mH [60mH]
106,Jason HOLMES-WILLIAMSON,2004,USA,1175,110mH [60mH]
107,Anatoliy KISELYOV,05 APR 2002,RUS,1174,110mH [60mH]
108,Artyom MAKARENKO,23 APR 1997,RUS,1174,110mH
109,Paris WILLIAMS,19 AUG 1998,USA,1174,110mH [60mH]
110,Thiago Resende ORNELAS DOS SANTOS,30 APR 2004,BRA,1173,110mH
111,Giano ROBERTS,12 FEB 2000,JAM,1172,110mH [60mH]
112,Matthew SOPHIA,17 DEC 2003,NED,1172,110mH [60mH]
113,Kevin SÁNCHEZ,27 MAR 1999,ESP,1171,110mH
114,Samuel BENNETT,,USA,1171,110mH
115,Rasheem BROWN,22 MAR 2000,CAY,1171,110mH
116,Jaheim STERN,26 NOV 2002,JAM,1169,110mH
117,Timme KOSTER,12 DEC 2002,NED,1167,110mH
118,Demaris WATERS,07 JUN 2004,USA,1166,110mH
119,Jaheem HAYLES,20 MAR 2001,JAM,1165,110mH [60mH]
120,Tai BROWN,18 APR 2000,USA,1165,110mH [60mH]
121,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1163,110mH [60mH]
122,Mathieu JAQUET,09 JUL 1998,SUI,1161,110mH [60mH]
123,Jordani WOODLEY,12 NOV 2001,JAM,1160,110mH [60mH]
124,Orlando ORTEGA,29 JUL 1991,ESP,1159,110mH
125,Wenjun XIE,11 JUL 1990,CHN,1159,110mH
126,Finley GAIO,15 APR 1999,SUI,1159,110mH
127,Darius BROWN,30 NOV 2002,USA,1158,110mH [60mH]
128,Phillip LEMONIOUS,12 DEC 1998,JAM,1157,110mH [60mH]
129,Natthaphon DANSUNGNOEN,16 SEP 1997,THA,1156,110mH
130,Koen SMET,09 AUG 1992,NED,1156,110mH [60mH]
131,Giovanni WEARING,19 MAY 2004,USA,1156,110mH [60mH]
132,João Vitor DE OLIVEIRA,15 MAY 1992,POR,1154,110mH [60mH]
133,Thomas WILCOCK,29 MAY 2002,GBR,1153,110mH [60mH]
134,Jeanice LAVIOLETTE,25 JAN 2000,FRA,1152,110mH [60mH]
135,Nolan VANCAUWEMBERGHE,02 AUG 2000,BEL,1152,110mH [60mH]
136,Sergey SHUBENKOV,04 OCT 1990,RUS,1151,110mH
137,Yousuf BADAWY SAYED,07 FEB 2002,EGY,1151,110mH [60mH]
138,Bowen LIU,13 MAY 2001,CHN,1151,110mH [60mH]
139,Stephen ELOJI,01 MAY 2000,NGR,1151,110mH [60mH]
140,Yuanjiang CHEN,27 JAN 2006,CHN,1151,110mH [60mH]
141,Andre KORBMACHER,30 APR 2005,USA,1150,110mH [60mH]
142,Ronan GREFF,19 AUG 1998,FRA,1150,110mH
143,Damian WARNER,04 NOV 1989,CAN,1148,110mH
144,Matvey GERASIMOV,10 JUN 2003,RUS,1148,110mH [60mH]
145,Nicolo' GIACALONE,24 DEC 1997,ITA,1148,110mH
146,Ahmad YOUNG,19 MAY 2000,USA,1147,110mH
147,Abdel Kader LARRINAGA,13 JUL 1994,POR,1147,110mH [60mH]
148,Yves CHERUBIN,28 FEB 1999,HAI,1146,110mH [60mH]
149,De'jour RUSSELL,01 APR 2000,JAM,1144,110mH
150,Štěpán SCHUBERT,21 JUL 2003,CZE,1142,110mH [60mH]
151,Konstantin SHABANOV,17 NOV 1989,RUS,1142,110mH [60mH]
152,Parker BOWDEN,02 JUL 1996,USA,1142,110mH
153,Odario PHILLIPS,20 APR 1997,JAM,1142,110mH
154,Ergash NORMURADOV,17 SEP 1995,UZB,1140,110mH [60mH]
155,Richard DIAWARA,21 APR 1995,MLI,1140,110mH
156,Tyson WILLIAMS,2002,USA,1140,110mH
157,SW NEL,11 SEP 2002,RSA,1139,110mH
158,Ryo KOIKE,27 JUN 2003,JPN,1138,110mH [60mH]
159,Yusuke TAKAHASHI,05 JUL 1996,JPN,1138,110mH
160,Nick ANDREWS,02 FEB 1997,AUS,1138,110mH
161,Mondray BARNARD,08 MAY 2002,RSA,1138,110mH
162,Kenny FLETCHER,21 APR 2001,FRA,1137,110mH
163,Jayden SMITH,23 MAR 2003,USA,1136,110mH
164,Tetsuro NISHI,05 FEB 2004,JPN,1136,110mH
165,Joseph DEROSIER,,USA,1136,110mH
166,Gratt REED,30 JUN 2000,USA,1136,110mH
167,Higashi ISHIDA-THOMAS,14 APR 1997,JPN,1135,110mH
168,Eli MORRIS,,USA,1135,110mH
169,Daylin WILLIAMS,,USA,1134,110mH [60mH]
170,Mitchell LIGHTFOOT,22 JUL 2003,AUS,1133,110mH
171,DeVontae FORD,21 NOV 2003,USA,1133,110mH [60mH]
172,Vladimir VUKICEVIC,06 MAY 1991,NOR,1132,110mH
173,John PAREDES,02 OCT 2002,COL,1132,110mH
174,Jonathas Filipe DA SILVA BRITO,30 NOV 1992,BRA,1132,110mH
175,François GRAILET,29 MAR 1994,LUX,1131,110mH
176,Alexander CHUKWUKELU,13 SEP 2004,USA,1131,110mH
177,Takumi MIYAZAKI,07 APR 2001,JPN,1131,110mH [60mH]
178,Yohan CHAVERRA,21 MAR 1995,COL,1130,110mH
179,Ayden OWENS-DELERME,28 MAY 2000,PUR,1130,110mH
180,Ethan EXILHOMME,2003,USA,1130,110mH [60mH]
181,Abel Alejandro JORDAN,18 SEP 2003,ESP,1130,110mH [60mH]
182,Brahimir VICK,2002,USA,1130,110mH [60mH]
183,Joshua HAWKINS,09 FEB 1994,NZL,1129,110mH
184,Caleb DEAN,20 JUN 2001,USA,1128,110mH [60mH]
185,John ADESOLA,08 APR 2002,RSA,1127,110mH
