Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1486,110mH
2,Trey CUNNINGHAM,26 AUG 1998,USA,1426,110mH
3,Rasheed BROADBELL,13 AUG 2000,JAM,1422,110mH
4,Asier MARTÍNEZ,22 APR 2000,ESP,1402,110mH
5,Devon ALLEN,12 DEC 1994,USA,1400,110mH
6,Hansle PARCHMENT,17 JUN 1990,JAM,1378,110mH
7,Daniel ROBERTS,13 NOV 1997,USA,1358,110mH [60mH ind.]
8,Damian CZYKIER,10 AUG 1992,POL,1350,110mH
9,Jamal BRITT,28 DEC 1998,USA,1346,110mH
10,Jason JOSEPH,11 OCT 1998,SUI,1340,110mH [60mH ind.]
11,Freddie CRITTENDEN,03 AUG 1994,USA,1337,110mH [60mH ind.]
12,Rafael PEREIRA,08 APR 1997,BRA,1337,110mH
13,Just KWAOU-MATHEY,04 DEC 1999,FRA,1319,110mH [60mH ind.]
14,Shunsuke IZUMIYA,26 JAN 2000,JPN,1317,110mH
15,Joshua ZELLER,19 OCT 2000,GBR,1316,110mH
16,Eric EDWARDS,03 JAN 2000,USA,1309,110mH
17,Roger IRIBARNE,02 JAN 1996,CUB,1302,110mH [60mH ind.]
18,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1301,110mH [60mH ind.]
19,Shane BRATHWAITE,08 FEB 1990,BAR,1291,110mH
20,Orlando BENNETT,12 OCT 1999,JAM,1282,110mH
21,Enrique LLOPIS,15 OCT 2000,ESP,1277,110mH [60mH ind.]
22,Milan TRAJKOVIC,17 MAR 1992,CYP,1269,110mH [60mH ind.]
23,Robert DUNNING,23 JUN 1997,USA,1267,110mH [60mH ind.]
24,Andrew POZZI,15 MAY 1992,GBR,1263,110mH
25,Amine BOUANANI,17 OCT 1997,ALG,1262,110mH
26,Sasha ZHOYA,25 JUN 2002,FRA,1260,110mH
27,Tyler MASON,15 NOV 1995,JAM,1259,110mH
28,Shunya TAKAYAMA,03 SEP 1994,JPN,1258,110mH
29,Eduardo RODRIGUES,08 OCT 1995,BRA,1258,110mH
30,Damion THOMAS,29 JUN 1999,JAM,1255,110mH
31,Antonio ALKANA,12 APR 1990,RSA,1254,110mH
32,Aaron MALLETT,26 SEP 1994,USA,1253,110mH
33,Shuhei ISHIKAWA,29 MAY 1995,JPN,1251,110mH [60mH ind.]
34,Michael DICKSON,25 JAN 1997,USA,1249,110mH [60mH ind.]
35,Jakub SZYMAŃSKI,22 JUL 2002,POL,1240,110mH [60mH ind.]
36,Wilhem BELOCIAN,22 JUN 1995,FRA,1237,110mH
37,David KING,13 JUN 1994,GBR,1231,110mH [60mH ind.]
38,Petr SVOBODA,10 OCT 1984,CZE,1229,110mH [60mH ind.]
39,Aurel MANGA,24 JUL 1992,FRA,1224,110mH
40,Rachid MURATAKE,06 FEB 2002,JPN,1223,110mH
41,Cordell TINCH,13 JUL 2000,USA,1222,110mH [60mH ind.]
42,Sergey SHUBENKOV,04 OCT 1990,RUS,1221,110mH
43,Finley GAIO,15 APR 1999,SUI,1219,110mH
44,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1218,110mH [60mH ind.]
45,Darius LUFF,,USA,1211,110mH [60mH ind.]
46,Nicholas HOUGH,20 OCT 1993,AUS,1209,110mH
47,Elmo LAKKA,10 APR 1993,FIN,1209,110mH [60mH ind.]
48,Hassane FOFANA,28 APR 1992,ITA,1207,110mH [60mH ind.]
49,Tade OJORA,14 OCT 1999,GBR,1206,110mH [60mH ind.]
50,Krzysztof KILJAN,30 DEC 1999,POL,1206,110mH [60mH ind.]
51,Mikdat SEVLER,21 JAN 1998,TUR,1205,110mH
52,Gabriel CONSTANTINO,09 FEB 1995,BRA,1204,110mH
53,Yaqoub ALYOUHA,31 JAN 1993,KUW,1203,110mH [60mH ind.]
54,Paolo DAL MOLIN,31 JUL 1987,ITA,1202,110mH [60mH ind.]
55,Giano ROBERTS,12 FEB 2000,JAM,1200,110mH [60mH ind.]
56,Taiga YOKOCHI,01 OCT 2000,JPN,1200,110mH
57,Higashi ISHIDA-THOMAS,14 APR 1997,JPN,1196,110mH
58,Jacob MCCORRY,20 NOV 1997,AUS,1196,110mH
59,Lafranz CAMPBELL,19 OCT 1997,JAM,1194,110mH
60,Kuei-Ru CHEN,22 SEP 1993,TPE,1192,110mH [60mH ind.]
61,Caleb DEAN,,USA,1190,110mH [60mH ind.]
62,Dimitri BASCOU,20 JUL 1987,FRA,1189,110mH [60mH ind.]
63,Louis François MENDY,02 MAR 1999,SEN,1188,110mH
64,Max HRELJA,30 JAN 1998,SWE,1188,110mH [60mH ind.]
65,Wellington ZAZA,20 JAN 1995,LBR,1188,110mH
66,Michael O'HARA,29 SEP 1996,JAM,1188,110mH
67,Devon BROOKS,,USA,1186,110mH
68,Vladimir VUKICEVIC,06 MAY 1991,NOR,1186,110mH [60mH ind.]
69,Kevin SÁNCHEZ,27 MAR 1999,ESP,1183,110mH [60mH ind.]
70,Louis ROLLINS,30 SEP 1996,USA,1181,110mH [60mH ind.]
71,Daniel CISNEROS,02 JUN 1996,ESP,1180,110mH [60mH ind.]
72,Nick ANDREWS,02 FEB 1997,AUS,1178,110mH
73,Joel BENGTSSON,06 MAY 1999,SWE,1174,110mH [60mH ind.]
74,Omar MCLEOD,25 APR 1994,JAM,1174,110mH [60mH ind.]
75,Paris WILLIAMS,19 AUG 1998,USA,1173,110mH [60mH ind.]
76,Jaheem HAYLES,20 MAR 2001,JAM,1173,110mH [60mH ind.]
77,Zhuoyi XU,21 AUG 2003,CHN,1171,110mH [60mH ind.]
78,Ryota FUJII,29 JUL 1996,JPN,1170,110mH
79,Raphael MOHAMED,02 FEB 1998,FRA,1170,110mH [60mH ind.]
80,Junxi LIU,11 DEC 2003,CHN,1169,110mH [60mH ind.]
81,Miguel PERERA,30 SEP 1996,GBR,1169,110mH [60mH ind.]
82,Jeremie LARARAUDEUSE,31 MAR 2001,MRI,1168,110mH [60mH ind.]
83,De'Vion WILSON,18 MAY 2000,USA,1168,110mH
84,Bálint SZELES,09 NOV 1998,HUN,1167,110mH [60mH ind.]
85,Mathieu JAQUET,09 JUL 1998,SUI,1167,110mH [60mH ind.]
86,Artyom MAKARENKO,23 APR 1997,RUS,1167,110mH [60mH ind.]
87,Cameron MURRAY,12 DEC 1999,USA,1167,110mH [60mH ind.]
88,Josh BRAVERMAN,,USA,1166,110mH [60mH ind.]
89,Ryo TOKUOKA,27 SEP 1999,JPN,1166,110mH
90,Antoine ANDREWS,12 APR 2003,BAH,1166,110mH [60mH ind.]
91,Johnny BRACKINS,29 JUL 2003,USA,1166,110mH [60mH ind.]
92,Abdel Kader LARRINAGA,13 JUL 1994,POR,1165,110mH [60mH ind.]
93,Santeri KUUSINIEMI,10 OCT 1998,FIN,1164,110mH [60mH ind.]
94,Vitali PARAKHONKA,18 AUG 1993,BLR,1163,110mH
95,Yusuke TAKAHASHI,05 JUL 1996,JPN,1161,110mH
96,Tim EIKERMANN,15 FEB 2000,GER,1161,110mH [60mH ind.]
97,Craig THORNE,03 JAN 2001,CAN,1160,110mH
98,Dylan BEARD,05 APR 1998,USA,1159,110mH [60mH ind.]
99,Justin LEASTON,,USA,1159,110mH
100,Timme KOSTER,12 DEC 2002,NED,1158,110mH [60mH ind.]
101,Saguirou BADAMASSI,28 NOV 2000,NIG,1157,110mH
102,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1156,110mH
103,Ken TOYODA,15 OCT 2002,JPN,1156,110mH
104,Marcos HERRERA,30 JUN 1999,ECU,1155,110mH
105,De'jour RUSSELL,01 APR 2000,JAM,1154,110mH
