Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1490,110mH
2,Hansle PARCHMENT,17 JUN 1990,JAM,1455,110mH
3,Daniel ROBERTS,13 NOV 1997,USA,1431,110mH [60mH ind.]
4,Shunsuke IZUMIYA,26 JAN 2000,JPN,1417,110mH
5,Freddie CRITTENDEN,03 AUG 1994,USA,1395,110mH
6,Jason JOSEPH,11 OCT 1998,SUI,1394,110mH
7,Jamal BRITT,28 DEC 1998,USA,1367,110mH
8,Wilhem BELOCIAN,22 JUN 1995,FRA,1359,110mH
9,Just KWAOU-MATHEY,04 DEC 1999,FRA,1342,110mH
10,Devon ALLEN,12 DEC 1994,USA,1334,110mH
11,Sasha ZHOYA,25 JUN 2002,FRA,1326,110mH
12,Rasheed BROADBELL,13 AUG 2000,JAM,1324,110mH
13,Roger IRIBARNE,02 JAN 1996,CUB,1321,110mH [60mH ind.]
14,Enrique LLOPIS,15 OCT 2000,ESP,1314,110mH [60mH ind.]
15,Shunya TAKAYAMA,03 SEP 1994,JPN,1313,110mH
16,Tyler MASON,15 NOV 1995,JAM,1310,110mH
17,Eric EDWARDS,03 JAN 2000,USA,1309,110mH
18,Cordell TINCH,13 JUL 2000,USA,1307,110mH
19,Orlando BENNETT,12 OCT 1999,JAM,1297,110mH
20,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1286,110mH [60mH ind.]
21,Milan TRAJKOVIC,17 MAR 1992,CYP,1279,110mH [60mH ind.]
22,Rafael PEREIRA,08 APR 1997,BRA,1276,110mH
23,Louis François MENDY,02 MAR 1999,SEN,1276,110mH
24,Tade OJORA,14 OCT 1999,GBR,1273,110mH
25,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1272,110mH [60mH ind.]
26,Michael DICKSON,25 JAN 1997,USA,1272,110mH [60mH ind.]
27,Antonio ALKANA,12 APR 1990,RSA,1266,110mH
28,Yaqoub ALYOUHA,31 JAN 1993,KUW,1260,110mH [60mH ind.]
29,Rachid MURATAKE,06 FEB 2002,JPN,1257,110mH
30,Eduardo RODRIGUES,08 OCT 1995,BRA,1254,110mH
31,Robert DUNNING,23 JUN 1997,USA,1253,110mH [60mH ind.]
32,Zhuoyi XU,21 AUG 2003,CHN,1251,110mH
33,Joshua ZELLER,19 OCT 2000,GBR,1245,110mH
34,Shuhei ISHIKAWA,29 MAY 1995,JPN,1244,110mH [60mH ind.]
35,Damion THOMAS,29 JUN 1999,JAM,1244,110mH [60mH ind.]
36,David YEFREMOV,15 JAN 1999,KAZ,1242,110mH [60mH ind.]
37,Amine BOUANANI,17 OCT 1997,ALG,1240,110mH
38,Jakub SZYMAŃSKI,22 JUL 2002,POL,1236,110mH [60mH ind.]
39,Trey CUNNINGHAM,26 AUG 1998,USA,1236,110mH [60mH ind.]
40,Hassane FOFANA,28 APR 1992,ITA,1234,110mH
41,Max HRELJA,30 JAN 1998,SWE,1234,110mH
42,Taiga YOKOCHI,01 OCT 2000,JPN,1228,110mH
43,Shane BRATHWAITE,08 FEB 1990,BAR,1226,110mH
44,David KING,13 JUN 1994,GBR,1225,110mH [60mH ind.]
45,Krzysztof KILJAN,30 DEC 1999,POL,1222,110mH [60mH ind.]
46,Giano ROBERTS,12 FEB 2000,JAM,1218,110mH [60mH ind.]
47,Darius LUFF,29 JAN 2001,USA,1218,110mH [60mH ind.]
48,Shenglong ZHU,25 JAN 2000,CHN,1212,110mH
49,Aurel MANGA,24 JUL 1992,FRA,1212,110mH
50,De'Vion WILSON,18 MAY 2000,USA,1211,110mH
51,Elmo LAKKA,10 APR 1993,FIN,1208,110mH [60mH ind.]
52,Xiaohan NING,24 JAN 2000,CHN,1207,110mH
53,Damian CZYKIER,10 AUG 1992,POL,1207,110mH [60mH ind.]
54,Mikdat SEVLER,21 JAN 1998,TUR,1201,110mH
55,Shusei NOMOTO,25 OCT 1995,JPN,1200,110mH
56,Ken TOYODA,15 OCT 2002,JPN,1199,110mH
57,Finley GAIO,15 APR 1999,SUI,1199,110mH
58,John CABANG,27 AUG 2001,PHI,1199,110mH
59,Phillip LEMONIOUS,12 DEC 1998,JAM,1198,110mH
60,Dimitri BASCOU,20 JUL 1987,FRA,1198,110mH [60mH ind.]
61,Connor SCHULMAN,02 JUL 2001,USA,1196,110mH
62,Jacob MCCORRY,20 NOV 1997,AUS,1196,110mH
63,Jaheem HAYLES,20 MAR 2001,JAM,1194,110mH [60mH ind.]
64,Nick ANDREWS,02 FEB 1997,AUS,1193,110mH
65,Louis ROLLINS,30 SEP 1996,USA,1191,110mH [60mH ind.]
66,Bálint SZELES,09 NOV 1998,HUN,1191,110mH [60mH ind.]
67,Caleb DEAN,20 JUN 2001,USA,1190,110mH [60mH ind.]
68,Jeremie LARARAUDEUSE,31 MAR 2001,MRI,1188,110mH
69,Craig THORNE,03 JAN 2001,CAN,1188,110mH
70,Joel BENGTSSON,06 MAY 1999,SWE,1188,110mH
71,Dylan BEARD,05 APR 1998,USA,1187,110mH
72,Gabriel CONSTANTINO,09 FEB 1995,BRA,1187,110mH
73,Vitali PARAKHONKA,18 AUG 1993,BLR,1186,110mH
74,Devon BROOKS,20 OCT 1998,USA,1186,110mH
75,Artyom MAKARENKO,23 APR 1997,RUS,1183,110mH [60mH ind.]
76,Martín SAENZ,17 JAN 2001,CHI,1182,110mH
77,Higashi ISHIDA-THOMAS,14 APR 1997,JPN,1181,110mH
78,Sergey SHUBENKOV,04 OCT 1990,RUS,1181,110mH
79,Alin Ionuț ANTON,01 JAN 2000,ROU,1181,110mH [60mH ind.]
80,Saguirou BADAMASSI,28 NOV 2000,NIG,1181,110mH
81,Michael OBASUYI,12 AUG 1999,BEL,1180,110mH
82,Anatoliy KISELYOV,05 APR 2002,RUS,1179,110mH [60mH ind.]
83,Antoine ANDREWS,12 APR 2003,BAH,1179,110mH [60mH ind.]
84,Daniel CISNEROS,02 JUN 1996,ESP,1179,110mH [60mH ind.]
85,Brayan ROJAS,12 SEP 1997,COL,1178,110mH
86,Kuei-Ru CHEN,22 SEP 1993,TPE,1178,110mH [60mH ind.]
87,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1178,110mH
88,Kevin SÁNCHEZ,27 MAR 1999,ESP,1177,110mH [60mH ind.]
89,Ryota FUJII,29 JUL 1996,JPN,1177,110mH
90,Rasheem BROWN,22 MAR 2000,CAY,1176,110mH
91,Timme KOSTER,12 DEC 2002,NED,1176,110mH
92,Filip Jakob DEMŠAR,03 APR 2000,SLO,1175,110mH [60mH ind.]
93,Junxi LIU,11 DEC 2003,CHN,1175,110mH [60mH ind.]
94,Manuel MORDI,15 AUG 2003,GER,1173,110mH [60mH ind.]
95,De'jour RUSSELL,01 APR 2000,JAM,1173,110mH
96,Romain LECOEUR,09 AUG 1997,FRA,1173,110mH
97,Cameron MURRAY,12 DEC 1999,USA,1172,110mH [60mH ind.]
98,Erwann CINNA,26 SEP 2003,FRA,1171,110mH
99,Denner CORDEIRO,16 JUL 1998,BRA,1168,110mH
100,Natthaphon DANSUNGNOEN,16 SEP 1997,THA,1168,110mH
101,Weibo QIN,29 DEC 2002,CHN,1167,110mH [60mH ind.]
102,Gyeongtae KIM,20 MAR 1997,KOR,1166,110mH [60mH ind.]
103,Tim EIKERMANN,15 FEB 2000,GER,1166,110mH [60mH ind.]
104,Johnny BRACKINS,29 JUL 2003,USA,1166,110mH [60mH ind.]
105,Raphaël MOHAMED,02 FEB 1998,FRA,1165,110mH [60mH ind.]
106,Simon EHAMMER,07 FEB 2000,SUI,1164,110mH [60mH ind.]
107,Lafranz CAMPBELL,19 OCT 1997,JAM,1160,110mH [60mH ind.]
108,Mark HEIDEN,14 AUG 2002,NED,1159,110mH [60mH ind.]
109,Yves CHERUBIN,28 FEB 1999,HAI,1158,110mH
110,Job GEERDS,12 JUL 2002,NED,1158,110mH [60mH ind.]
111,Paris WILLIAMS,19 AUG 1998,USA,1157,110mH [60mH ind.]
112,Mitchell LIGHTFOOT,22 JUL 2003,AUS,1154,110mH
113,Tejas SHIRSE,04 JUN 2002,IND,1150,110mH
114,Gratt REED,30 JUN 2000,USA,1150,110mH
115,Richard DIAWARA,21 APR 1995,MLI,1148,110mH [60mH ind.]
116,Jayden SMITH,23 MAR 2003,USA,1148,110mH [60mH ind.]
117,Ilari MANNINEN,11 OCT 1997,FIN,1148,110mH [60mH ind.]
118,Ronan GREFF,19 AUG 1998,FRA,1148,110mH
119,Ryo TOKUOKA,27 SEP 1999,JPN,1147,110mH
120,Santeri KUUSINIEMI,10 OCT 1998,FIN,1146,110mH [60mH ind.]
121,Wellington ZAZA,20 JAN 1995,LBR,1145,110mH [60mH ind.]
122,Konstantin SHABANOV,17 NOV 1989,RUS,1143,110mH [60mH ind.]
123,Miguel PERERA,30 SEP 1996,GBR,1143,110mH [60mH ind.]
124,Brithton SENIOR,07 OCT 2000,JAM,1143,110mH [60mH ind.]
125,Kenny FLETCHER,21 APR 2001,FRA,1142,110mH
126,Gregory MINOUE,13 MAR 2002,GER,1142,110mH [60mH ind.]
127,Takumi MIYAZAKI,07 APR 2001,JPN,1142,110mH
128,Odario PHILLIPS,20 APR 1997,JAM,1141,110mH
129,Yusuke TAKAHASHI,05 JUL 1996,JPN,1140,110mH
130,Ryota MACHI,30 APR 2001,JPN,1140,110mH
131,Parker BOWDEN,02 JUL 1996,USA,1139,110mH
132,Stephen ELOJI,,NGR,1139,110mH
133,Cameron HARRIS,,USA,1139,110mH
134,Sam BENNETT,02 FEB 2001,GBR,1138,110mH
135,Abdel Kader LARRINAGA,13 JUL 1994,POR,1137,110mH [60mH ind.]
136,Matthew SOPHIA,17 DEC 2003,NED,1137,110mH
137,Ethan EXILHOMME,2003,USA,1137,110mH [60mH ind.]
138,Bowen LIU,13 MAY 2001,CHN,1136,110mH [60mH ind.]
139,Jeanice LAVIOLETTE,25 JAN 2000,FRA,1136,110mH
140,Thomas WILCOCK,29 MAY 2002,GBR,1135,110mH
141,Mondray BARNARD,08 MAY 2002,RSA,1135,110mH
142,Cameron FILLERY,02 NOV 1998,GBR,1135,110mH
143,François GRAILET,29 MAR 1994,LUX,1134,110mH [60mH ind.]
144,Demaris WATERS,07 JUN 2004,USA,1134,110mH [60mH ind.]
145,Ryo KOIKE,27 JUN 2003,JPN,1133,110mH
146,Taylor ROONEY,,USA,1133,110mH [60mH ind.]
