Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Grant HOLLOWAY,19 NOV 1997,USA,1434,110mH [60mH ind.]
2,Ronald LEVY,30 OCT 1992,JAM,1384,110mH
3,Hansle PARCHMENT,17 JUN 1990,JAM,1366,110mH
4,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1362,110mH [60mH ind.]
5,Andrew POZZI,15 MAY 1992,GBR,1361,110mH [60mH ind.]
6,Devon ALLEN,12 DEC 1994,USA,1360,110mH
7,Omar MCLEOD,25 APR 1994,JAM,1344,110mH [60mH ind.]
8,Wilhem BELOCIAN,22 JUN 1995,FRA,1337,110mH [60mH ind.]
9,Asier MARTÍNEZ,22 APR 2000,ESP,1320,110mH [60mH ind.]
10,Orlando ORTEGA,29 JUL 1991,ESP,1320,110mH [60mH ind.]
11,Aurel MANGA,24 JUL 1992,FRA,1305,110mH [60mH ind.]
12,Sergey SHUBENKOV,04 OCT 1990,ANA,1293,110mH
13,Paolo DAL MOLIN,31 JUL 1987,ITA,1290,110mH [60mH ind.]
14,Shunsuke IZUMIYA,26 JAN 2000,JPN,1286,110mH [60mH ind.]
15,Damian CZYKIER,10 AUG 1992,POL,1285,110mH [60mH ind.]
16,Yaqoub ALYOUHA,31 JAN 1993,KUW,1282,110mH [60mH ind.]
17,Daniel ROBERTS,13 NOV 1997,USA,1280,110mH
18,Valdó SZŰCS,29 JUN 1995,HUN,1271,110mH [60mH ind.]
19,Taio KANAI,28 SEP 1995,JPN,1270,110mH [60mH ind.]
20,Shane BRATHWAITE,08 FEB 1990,BAR,1257,110mH
21,Rafael PEREIRA,08 APR 1997,BRA,1256,110mH
22,Michael DICKSON,25 JAN 1997,USA,1255,110mH [60mH ind.]
23,Damion THOMAS,29 JUN 1999,JAM,1251,110mH [60mH ind.]
24,David KING,13 JUN 1994,GBR,1247,110mH
25,Aaron MALLETT,26 SEP 1994,USA,1244,110mH [60mH ind.]
26,Gregor TRABER,02 DEC 1992,GER,1242,110mH [60mH ind.]
27,Wenjun XIE,11 JUL 1990,CHN,1241,110mH [60mH ind.]
28,Gabriel CONSTANTINO,09 FEB 1995,BRA,1240,110mH [60mH ind.]
29,Michael OBASUYI,12 AUG 1999,BEL,1236,110mH [60mH ind.]
30,Nicholas HOUGH,20 OCT 1993,AUS,1236,110mH
31,Robert DUNNING,23 JUN 1997,USA,1235,110mH
32,Shunya TAKAYAMA,03 SEP 1994,JPN,1233,110mH
33,Jarret EATON,24 JUN 1989,USA,1225,110mH [60mH ind.]
34,Kuei-Ru CHEN,22 SEP 1993,TPE,1224,110mH
35,Trey CUNNINGHAM,26 AUG 1998,USA,1224,110mH [60mH ind.]
36,Phillip LEMONIOUS,12 DEC 1998,JAM,1219,110mH [60mH ind.]
37,Rachid MURATAKE,06 FEB 2002,JPN,1219,110mH
38,Jason JOSEPH,11 OCT 1998,SUI,1218,110mH [60mH ind.]
39,Rasheed BROADBELL,13 AUG 2000,JAM,1215,110mH
40,Koen SMET,09 AUG 1992,NED,1215,110mH [60mH ind.]
41,Enrique LLOPIS,15 OCT 2000,ESP,1214,110mH [60mH ind.]
42,Mikdat SEVLER,21 JAN 1998,TUR,1213,110mH
43,Jamal BRITT,,USA,1212,110mH [60mH ind.]
44,Ruebin WALTERS,02 APR 1995,TTO,1211,110mH [60mH ind.]
45,Eduardo RODRIGUES,08 OCT 1995,BRA,1211,110mH [60mH ind.]
46,Elmo LAKKA,10 APR 1993,FIN,1211,110mH [60mH ind.]
47,Orlando BENNETT,12 OCT 1999,JAM,1210,110mH
48,Balázs BAJI,09 JUN 1989,HUN,1210,110mH [60mH ind.]
49,Petr SVOBODA,10 OCT 1984,CZE,1209,110mH [60mH ind.]
50,Hassane FOFANA,28 APR 1992,ITA,1208,110mH [60mH ind.]
51,Tade OJORA,14 OCT 1999,GBR,1207,110mH
52,Shuhei ISHIKAWA,29 MAY 1995,JPN,1207,110mH [60mH ind.]
53,Yohan CHAVERRA,21 MAR 1995,COL,1206,110mH
54,Vitali PARAKHONKA,18 AUG 1993,BLR,1205,110mH [60mH ind.]
55,Lorenzo PERINI,22 JUL 1994,ITA,1204,110mH [60mH ind.]
56,Jaylan MCCONICO,17 AUG 1998,USA,1204,110mH [60mH ind.]
57,Nicholas ANDREWS,02 FEB 1997,AUS,1203,110mH
58,Just KWAOU-MATHEY,04 DEC 1999,FRA,1201,110mH
59,David YEFREMOV,15 JAN 1999,KAZ,1197,110mH [60mH ind.]
60,Vladimir VUKICEVIC,06 MAY 1991,NOR,1195,110mH
61,Erik BALNUWEIT,21 SEP 1988,GER,1194,110mH [60mH ind.]
62,Milan TRAJKOVIC,17 MAR 1992,CYP,1193,110mH [60mH ind.]
63,Martin VOGEL,16 MAR 1992,GER,1193,110mH
64,Cameron FILLERY,02 NOV 1998,GBR,1190,110mH
65,Jianhang ZENG,17 SEP 1998,CHN,1189,110mH [60mH ind.]
66,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1185,110mH [60mH ind.]
67,Wellington ZAZA,20 JAN 1995,LBR,1182,110mH [60mH ind.]
68,Tai BROWN,18 APR 2000,USA,1181,110mH
69,Damian WARNER,04 NOV 1989,CAN,1181,110mH [60mH ind.]
70,Jamar MARSHALL,18 DEC 2001,USA,1180,110mH [60mH ind.]
71,Eric EDWARDS,03 JAN 2000,USA,1178,110mH [60mH ind.]
72,Taiga YOKOCHI,01 OCT 2000,JPN,1177,110mH
73,Liam VAN DER SCHAAF,08 OCT 1998,NED,1174,110mH [60mH ind.]
74,Jonathas Filipe DA SILVA BRITO,30 NOV 1992,BRA,1172,110mH
75,James WEAVER,25 JUL 1997,GBR,1171,110mH
76,Isaiah MOORE,12 JUN 1996,USA,1170,110mH [60mH ind.]
77,Roger IRIBARNE,02 JAN 1996,CUB,1169,110mH
78,Fanor ESCOBAR,17 DEC 1997,COL,1167,110mH
79,Brendan AMES,06 OCT 1988,USA,1165,110mH [60mH ind.]
80,Trevor BASSITT,26 FEB 1998,USA,1164,110mH [60mH ind.]
81,Tiaan KLEYNHANS,13 JUL 1996,RSA,1163,110mH
82,Andrew RILEY,06 SEP 1988,JAM,1163,110mH
83,Freddie CRITTENDEN,03 AUG 1994,USA,1163,110mH
84,Ryo TOKUOKA,27 SEP 1999,JPN,1163,110mH
85,João Vitor DE OLIVEIRA,15 MAY 1992,POR,1162,110mH [60mH ind.]
86,Stanislav STANKOV,03 AUG 1999,BUL,1161,110mH [60mH ind.]
87,Dimitri BASCOU,20 JUL 1987,FRA,1158,110mH
88,Nicholas ANDERSON,18 APR 1995,USA,1158,110mH
89,Jeanice LAVIOLETTE,25 JAN 2000,FRA,1156,110mH [60mH ind.]
90,Shusei NOMOTO,25 OCT 1995,JPN,1155,110mH [60mH ind.]
91,Artur NOGA,02 MAY 1988,POL,1155,110mH [60mH ind.]
92,Filip Jakob DEMŠAR,03 APR 2000,SLO,1154,110mH [60mH ind.]
93,Tre'Bien GILBERT,18 DEC 1999,USA,1153,110mH [60mH ind.]
94,Raphael MOHAMED,02 FEB 1998,FRA,1153,110mH
95,Devon BROOKS,,USA,1152,110mH [60mH ind.]
96,Jeffrey JULMIS,30 SEP 1987,HAI,1151,110mH
97,Franck Brice KOUA,21 SEP 2001,ITA,1150,110mH [60mH ind.]
98,Keiso PEDRIKS,30 APR 1994,EST,1149,110mH [60mH ind.]
99,Jesse HENDERSON,,USA,1149,110mH [60mH ind.]
100,Artyom MAKARENKO,23 APR 1997,ANA,1148,110mH [60mH ind.]
101,Kentre PATTERSON,,USA,1146,110mH [60mH ind.]
102,Rasheem BROWN,22 MAR 2000,CAY,1145,110mH [60mH ind.]
103,Ryan FONTENOT,04 MAY 1986,USA,1144,110mH [60mH ind.]
104,Marcos HERRERA,30 JUN 1999,ECU,1142,110mH [60mH ind.]
105,Mikel THOMAS,23 NOV 1987,TTO,1142,110mH
106,Honglin ZHANG,12 JAN 1994,CHN,1142,110mH [60mH ind.]
107,Konstantin SHABANOV,17 NOV 1989,ANA,1141,110mH [60mH ind.]
108,Trey HOLLOWAY,07 JUL 1994,USA,1141,110mH [60mH ind.]
109,Dayo AKINDELE,18 SEP 1996,USA,1141,110mH [60mH ind.]
110,Ryota FUJII,29 JUL 1996,JPN,1140,110mH [60mH ind.]
111,Joshua ZELLER,19 OCT 2000,GBR,1139,110mH
112,Cory POOLE,29 JUL 1999,USA,1139,110mH [60mH ind.]
113,Max HRELJA,30 JAN 1998,SWE,1138,110mH [60mH ind.]
114,Mohamed KOUSSI,15 MAR 1994,MAR,1137,110mH [60mH ind.]
115,Chad ZALLOW,25 APR 1997,USA,1137,110mH [60mH ind.]
116,Jacob MCCORRY,20 NOV 1997,AUS,1137,110mH
117,Giano ROBERTS,,JAM,1137,110mH [60mH ind.]
118,Yordan O'FARRILL,09 FEB 1993,CUB,1137,110mH
119,Antonio ALKANA,12 APR 1990,RSA,1137,110mH
120,Carl ELLIOT,14 MAR 1998,USA,1137,110mH [60mH ind.]
121,Abdel Kader LARRINAGA,13 JUL 1994,POR,1136,110mH
122,Krzysztof KILJAN,30 DEC 1999,POL,1136,110mH [60mH ind.]
123,Luka TRGOVČEVIĆ,19 MAY 1992,SRB,1135,110mH [60mH ind.]
124,Finley GAIO,15 APR 1999,SUI,1135,110mH [60mH ind.]
125,Yidiel CONTRERAS,27 NOV 1992,ESP,1135,110mH [60mH ind.]
126,Joseph DANIELS,12 OCT 1998,CAN,1135,110mH [60mH ind.]
127,Matteo NGO,23 MAR 1998,FRA,1134,110mH [60mH ind.]
128,Wei-Ting YANG,22 SEP 1994,TPE,1134,110mH
129,Ruan DE VRIES,01 FEB 1986,RSA,1134,110mH
130,Xiaohan NING,24 JAN 2000,CHN,1133,110mH
131,Louis François MENDY,02 MAR 1999,SEN,1133,110mH [60mH ind.]
132,Paris WILLIAMS,19 AUG 1998,USA,1133,110mH [60mH ind.]
133,Luke SIEDHOFF,,USA,1132,110mH [60mH ind.]
134,Georg FLEISCHHAUER,21 OCT 1988,GER,1131,110mH [60mH ind.]
135,Lafranz CAMPBELL,19 OCT 1997,JAM,1131,110mH [60mH ind.]
136,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1126,110mH [60mH ind.]
137,Sam BRIXEY,02 MAY 1998,USA,1126,110mH [60mH ind.]
138,Greggmar SWIFT,16 FEB 1991,BAR,1125,110mH [60mH ind.]
139,Jordan CHARLES,29 APR 1995,USA,1125,110mH [60mH ind.]
140,Jonathan DO NASCIMENTO DO PARAIZO,14 APR 1990,BRA,1123,110mH
141,Johnathan CABRAL,31 DEC 1992,CAN,1122,110mH [60mH ind.]
142,Kevin SÁNCHEZ,27 MAR 1999,ESP,1121,110mH
143,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1119,110mH
144,Agustin CARRERA,13 JUN 1988,ARG,1118,110mH [60mH ind.]
145,Zhenjiang SUN,25 JAN 1999,CHN,1118,110mH [60mH ind.]
146,Parker BOWDEN,,USA,1115,110mH
147,Kurt POWDAR,03 MAR 2001,USA,1115,110mH [60mH ind.]
148,Hideki OMURO,25 JUL 1990,JPN,1114,110mH [60mH ind.]
149,Jaheem HAYLES,20 MAR 2001,JAM,1113,110mH [60mH ind.]
150,Max HAIRSTON,08 MAY 1994,USA,1113,110mH [60mH ind.]
151,Yevgeniy PROKUDIN,22 SEP 2000,KAZ,1112,110mH [60mH ind.]
152,Paulo Henrique DA SILVA,29 JUN 1995,BRA,1112,110mH
153,Shenglong ZHU,25 JAN 2000,CHN,1112,110mH [60mH ind.]
154,Maliek KENDALL,1997,USA,1112,110mH [60mH ind.]
155,Léo EL ACHKAR,09 FEB 1999,FRA,1112,110mH [60mH ind.]
156,Koichiro SHIMIZU,15 FEB 2000,JPN,1111,110mH [60mH ind.]
157,Bashiru ABDILLAHI,26 OCT 1997,NGR,1111,110mH [60mH ind.]
158,Eddie LOVETT,25 JUN 1992,ISV,1110,110mH [60mH ind.]
159,Matheus NUNES ROCHA,19 DEC 1994,BRA,1109,110mH
160,Brahian PEÑA,03 APR 1994,SUI,1108,110mH [60mH ind.]
161,Darius LUFF,,USA,1108,110mH [60mH ind.]
162,Conner SCHULMAN,02 JUL 2001,USA,1108,110mH [60mH ind.]
163,Michael O'HARA,29 SEP 1996,JAM,1107,110mH
164,Marvin PISTOL,31 JUL 1996,FRA,1107,110mH [60mH ind.]
165,Ronan GREFF,19 AUG 1998,FRA,1105,110mH [60mH ind.]
166,Antonio NORMAN,,USA,1104,110mH [60mH ind.]
167,Lorenzo Ndele SIMONELLI,01 JUN 2002,ITA,1103,110mH [60mH ind.]
168,Taylor ROONEY,,USA,1103,110mH [60mH ind.]
169,Romain LECOEUR,09 AUG 1997,FRA,1103,110mH [60mH ind.]
170,Jonathan SANTIAGO PAGAN,04 JUL 1992,PUR,1102,110mH
171,Mattia MONTINI,07 MAY 1999,ITA,1102,110mH [60mH ind.]
172,Israel NELSON,,USA,1102,110mH
173,Clayton THOMPSON,,USA,1102,110mH [60mH ind.]
174,Wataru YAZAWA,02 JUL 1991,JPN,1101,110mH [60mH ind.]
175,Tim EIKERMANN,15 FEB 2000,GER,1101,110mH [60mH ind.]
176,Silvio HENRIQUE DE SOUZA,21 JUL 1993,BRA,1100,110mH
177,Ives CHERUBIN,28 FEB 1999,HAI,1100,110mH
178,Bálint SZELES,09 NOV 1998,HUN,1099,110mH [60mH ind.]
179,Hirouki SATO,06 AUG 1990,JPN,1099,110mH
180,Dashaun JONES,,USA,1098,110mH [60mH ind.]
181,DJ AKINDELE,,USA,1098,110mH [60mH ind.]
182,Saguirou BADAMASSI,28 NOV 2001,NIG,1097,110mH
183,Alin Ionuț ANTON,01 JAN 2000,ROU,1097,110mH [60mH ind.]
184,Craig THORNE,2001,CAN,1097,110mH
185,Quanlei YANG,26 OCT 1999,CHN,1097,110mH [60mH ind.]
186,Joshua HAWKINS,09 FEB 1994,NZL,1096,110mH
187,Semyon MANAKOV,30 MAY 2001,RUS,1096,110mH [60mH ind.]
188,Kenney BROADNAX,,USA,1096,110mH [60mH ind.]
189,Olgierd MICHNIEWSKI,18 NOV 2000,POL,1095,110mH [60mH ind.]
190,François GRAILET,29 MAR 1994,LUX,1095,110mH
