Place,Competitor,DOB,Unnamed: 3,Score,Event List
1,Orlando ORTEGA,29 JUL 1991,ESP,1388,110mH [60mH ind.]
1,Sergey SHUBENKOV,04 OCT 1990,RUS,1388,110mH
3,Omar MCLEOD,25 APR 1994,JAM,1367,110mH
4,Wenjun XIE,11 JUL 1990,CHN,1349,110mH
4,Daniel ROBERTS,13 APR 1998,USA,1349,110mH
6,Ronald LEVY,30 OCT 1992,JAM,1339,110mH
7,Pascal MARTINOT-LAGARDE,22 SEP 1991,FRA,1330,110mH [60mH ind.]
8,Andrew POZZI,15 MAY 1992,GBR,1328,110mH
9,Freddie CRITTENDEN,03 AUG 1994,USA,1325,110mH [60mH ind.]
10,Gabriel CONSTANTINO,09 FEB 1995,BRA,1317,110mH
10,Wilhem BELOCIAN,22 JUN 1995,FRA,1317,110mH
12,Grant HOLLOWAY,19 NOV 1997,USA,1303,110mH [60mH ind.]
13,Shane BRATHWAITE,08 FEB 1990,BAR,1298,110mH
14,Antonio ALKANA,12 APR 1990,RSA,1295,110mH
14,Milan TRAJKOVIC,17 MAR 1992,CYP,1295,110mH [60mH ind.]
16,Eduardo SANTOS RODRIGUES,08 OCT 1995,BRA,1271,110mH
17,Devon ALLEN,12 DEC 1994,USA,1264,110mH
17,Kuei-Ru CHEN,22 SEP 1993,TPE,1264,110mH
19,Jarret EATON,24 JUN 1989,USA,1260,110mH [60mH ind.]
20,Aurel MANGA,24 JUL 1992,FRA,1249,110mH [60mH ind.]
20,Konstantinos DOUVALIDIS,10 MAR 1987,GRE,1249,110mH [60mH ind.]
22,Gregor TRABER,02 DEC 1992,GER,1248,110mH
22,Damian CZYKIER,10 AUG 1992,POL,1248,110mH [60mH ind.]
22,Shunsuke IZUMIYA,26 JAN 2000,JPN,1248,110mH
25,Hassane FOFANA,28 APR 1992,ITA,1247,110mH
25,Yaqoub Mohamed AL YOUHA,31 JAN 1993,KUW,1247,110mH
27,Greggmar SWIFT,16 FEB 1991,BAR,1245,110mH
28,Shunya TAKAYAMA,03 SEP 1994,JPN,1244,110mH
29,Aleec HARRIS,31 OCT 1990,USA,1238,110mH [60mH ind.]
29,Nicholas HOUGH,20 OCT 1993,AUS,1238,110mH
31,Andrew RILEY,06 SEP 1988,JAM,1227,110mH
32,Jason JOSEPH,11 OCT 1998,SUI,1221,110mH [60mH ind.]
33,Hansle PARCHMENT,17 JUN 1990,JAM,1218,110mH
33,David KING,13 JUN 1994,GBR,1218,110mH [60mH ind.]
33,Lorenzo PERINI,22 JUL 1994,ITA,1218,110mH
36,Taio KANAI,28 SEP 1995,JPN,1217,110mH
36,Jianhang ZENG,17 SEP 1998,CHN,1217,110mH [60mH ind.]
38,Aaron MALLET,26 SEP 1994,USA,1215,110mH [60mH ind.]
39,Orlando BENNETT,12 OCT 1999,JAM,1214,110mH
40,Shuhei ISHIKAWA,29 MAY 1995,JPN,1207,110mH
41,Johnathan CABRAL,31 DEC 1992,CAN,1206,110mH
42,Vitali PAROKHONKA,18 AUG 1993,BLR,1205,110mH
43,Elmo LAKKA,10 APR 1993,FIN,1204,110mH
44,Jonathas Felipe DA SILVA,30 NOV 1992,BRA,1202,110mH
45,Jhon CHAVERRA,21 MAR 1995,COL,1200,110mH
46,Roger IRIBARNE,02 JAN 1996,CUB,1199,110mH [60mH ind.]
47,Dimitri BASCOU,20 JUL 1987,FRA,1197,110mH
48,Isaiah MOORE,12 JUN 1996,USA,1195,110mH
49,Valdó SZŰCS,29 JUN 1995,HUN,1194,110mH [60mH ind.]
50,Michael DICKSON,25 JAN 1997,USA,1189,110mH
51,Balázs BAJI,09 JUN 1989,HUN,1185,110mH [60mH ind.]
51,Ruan DE VRIES,01 FEB 1986,RSA,1185,110mH
53,Paulo Henrique DA SILVA,29 JUN 1995,BRA,1184,110mH
53,Cameron FILLERY,02 NOV 1998,GBR,1184,110mH
55,Trey CUNNINGHAM,26 AUG 1998,USA,1183,110mH [60mH ind.]
55,Michael OBASUYI,12 AUG 1999,BEL,1183,110mH
57,Artyom MAKARENKO,23 APR 1997,ANA,1182,110mH [60mH ind.]
58,Josh THOMPSON,16 JAN 1993,USA,1179,110mH [60mH ind.]
59,Konstantin SHABANOV,17 NOV 1989,RUS,1177,110mH [60mH ind.]
60,Dashaun JACKSON,1997,USA,1174,110mH
61,Fanor ESCOBAR,17 DEC 1997,COL,1172,110mH
61,David YEFREMOV,15 JAN 1999,KAZ,1172,110mH
63,Maximilian BAYER,05 DEC 1990,GER,1167,110mH
64,Nicholas ANDREWS,02 FEB 1997,AUS,1166,110mH
65,Michael NICHOLLS,06 APR 1997,BAR,1163,110mH [60mH ind.]
66,Enrique LLOPIS,15 OCT 2000,ESP,1162,110mH [60mH ind.]
67,Yidiel CONTRERAS,27 NOV 1992,ESP,1161,110mH [60mH ind.]
68,Jeffery JULMIS,30 SEP 1987,HAI,1160,110mH [60mH ind.]
69,Erik BALNUWEIT,21 SEP 1988,GER,1158,110mH [60mH ind.]
69,Wataru YAZAWA,02 JUL 1991,JPN,1158,110mH
71,Amere LATTIN,12 JUL 1997,USA,1157,110mH [60mH ind.]
72,Paolo DAL MOLIN,31 JUL 1987,ITA,1156,110mH
73,Phillip LEMONIOUS,12 DEC 1998,JAM,1155,110mH
74,Damian WARNER,04 NOV 1989,CAN,1154,110mH
74,Deuce CARTER,28 SEP 1990,JAM,1154,110mH
74,Caleb PARKER,1998,USA,1154,110mH [60mH ind.]
77,Kevin MAYER,10 FEB 1992,FRA,1153,110mH [60mH ind.]
77,Siddhanth THINGALAYA,01 MAR 1991,IND,1153,110mH
79,Ahmad Khader ALMUWALLAD,16 FEB 1988,KSA,1152,110mH
79,Eric EDWARDS,03 JAN 2000,USA,1152,110mH [60mH ind.]
81,Ruebin WALTERS,02 APR 1995,TTO,1151,110mH [60mH ind.]
81,Ludovic PAYEN,18 FEB 1995,FRA,1151,110mH
81,Anthony Tyrell KURIKI,17 SEP 1996,JPN,1151,110mH
84,Amine BOUANANI,17 OCT 1997,ALG,1150,110mH [60mH ind.]
85,Zhenjiang SUN,25 JAN 1999,CHN,1149,110mH [60mH ind.]
86,Trey HOLLOWAY,07 JUL 1994,USA,1148,110mH [60mH ind.]
87,Vladimir VUKICEVIC,06 MAY 1991,NOR,1147,110mH [60mH ind.]
87,João Vitor DE OLIVEIRA,15 MAY 1992,POR,1147,110mH [60mH ind.]
89,Artur NOGA,02 MAY 1988,POL,1146,110mH [60mH ind.]
89,Wei-Ting YANG,22 SEP 1994,TPE,1146,110mH
91,Damion THOMAS,29 JUN 1999,JAM,1145,110mH [60mH ind.]
92,Chung Wang CHAN,06 OCT 1991,HKG,1144,110mH
93,Koen SMET,09 AUG 1992,NED,1139,110mH [60mH ind.]
93,Oyeniyi ABEJOYE,16 JAN 1994,NGR,1139,110mH
95,Louis François MENDY,02 MAR 1999,SEN,1138,110mH
96,Ryan FONTENOT,04 MAY 1986,USA,1137,110mH
96,Byoungjun KIM,15 AUG 1991,KOR,1137,110mH
96,Benjamin SEDECIAS,18 JAN 1995,FRA,1137,110mH
96,Eddie LOVETT,25 JUN 1992,ISV,1137,110mH
96,Dawid ŻEBROWSKI,08 JAN 1997,POL,1137,110mH [60mH ind.]
101,Andreas MARTINSEN,17 JUL 1990,DEN,1136,110mH [60mH ind.]
102,Hideki OMURO,25 JUL 1990,JPN,1135,110mH
103,Khai RILEY-LABORDE,08 NOV 1995,GBR,1134,110mH
103,Agustin CARRERA,13 JUN 1988,ARG,1134,110mH
103,Rohan COLE,28 OCT 1997,JAM,1134,110mH
106,Chad ZALLOW,25 APR 1997,USA,1133,110mH [60mH ind.]
106,Filipp SHABANOV,29 JAN 1991,RUS,1133,110mH [60mH ind.]
106,Michael O'HARA,29 SEP 1996,JAM,1133,110mH
109,Michał SIEROCKI,12 SEP 1999,POL,1132,110mH
110,Tai BROWN,18 APR 2000,USA,1131,110mH
110,Brendan AMES,06 OCT 1988,USA,1131,110mH [60mH ind.]
112,Jaylan MCCONICO,,USA,1130,110mH [60mH ind.]
112,Robert DUNNING,23 JUN 1997,USA,1130,110mH
114,Jacob MCCORRY,20 NOV 1997,AUS,1126,110mH
115,Joshua HAWKINS,09 FEB 1994,NZL,1125,110mH
115,Ching Yeung MUI,08 MAR 1993,HKG,1125,110mH
117,Mikdat SEVLER,21 JAN 1998,TUR,1123,110mH [60mH ind.]
118,Akihiro OGATA,08 JUN 1994,JPN,1122,110mH [60mH ind.]
118,Myles HUNTER,16 AUG 1995,USA,1122,110mH
120,John BURT,10 FEB 1997,USA,1121,110mH [60mH ind.]
120,Artem SHAMATRIN,15 JUN 1991,UKR,1121,110mH [60mH ind.]
120,Martin VOGEL,16 MAR 1992,GER,1121,110mH [60mH ind.]
123,Max HRELJA,30 JAN 1998,SWE,1119,110mH [60mH ind.]
124,Yordan O'FARRILL,09 FEB 1993,CUB,1118,110mH
124,Arthur PRICE,,USA,1118,110mH
126,Mohamed KOUSSI,15 MAR 1994,MAR,1117,110mH
126,Cordell TINCH,,USA,1117,110mH
128,Joseph DANIELS,12 OCT 1998,CAN,1115,110mH [60mH ind.]
128,Just KWAOU-MATHEY,04 DEC 1999,FRA,1115,110mH [60mH ind.]
130,Lafranz CAMPBELL,19 OCT 1997,JAM,1114,110mH [60mH ind.]
130,Marquis MORRIS,06 FEB 1996,USA,1114,110mH
132,Tade OJORA,14 OCT 1999,GBR,1113,110mH
133,Juan Carlos MORENO,13 JAN 1994,COL,1111,110mH
133,Ryota FUJII,29 JUL 1996,JPN,1111,110mH
133,Tatsuya WADO,04 OCT 1990,JPN,1111,110mH
133,Thomas MARTINOT-LAGARDE,07 FEB 1988,FRA,1111,110mH
133,Rasul DABÓ,14 FEB 1989,POR,1111,110mH [60mH ind.]
133,Hirouki SATO,06 AUG 1990,JPN,1111,110mH
139,Dominik BOCHENEK,14 MAY 1987,POL,1110,110mH [60mH ind.]
139,Jordan CHARLES,29 APR 1995,USA,1110,110mH
141,James WEAVER,25 JUL 1997,GBR,1109,110mH
142,Zijie PAN,07 NOV 1995,CHN,1108,110mH
143,Jake PORTER,13 NOV 1993,GBR,1107,110mH [60mH ind.]
143,Stephon TORRENCE,1998,USA,1107,110mH [60mH ind.]
143,Devon WILLIAMS,17 JAN 1994,USA,1107,110mH
146,Hampus WIDLUND,12 FEB 1993,SWE,1106,110mH
146,Luke SIEDHOFF,,USA,1106,110mH [60mH ind.]
146,Loic HERKENRATH,11 JUL 1994,FRA,1106,110mH
149,Brahian PEÑA,03 APR 1994,SUI,1105,110mH [60mH ind.]
150,Anton LEVIN,20 OCT 1992,SWE,1104,110mH [60mH ind.]
151,Tiaan KLEYNHANS,13 JUL 1996,RSA,1103,110mH
152,Max HAIRSTON,05 AUG 1994,USA,1102,110mH
152,Pengchuan ZHAO,28 OCT 1993,CHN,1102,110mH [60mH ind.]
154,Masahiro KAGIMOTO,29 SEP 1995,JPN,1101,110mH
154,Tomasu HIGASHI,14 APR 1997,JPN,1101,110mH
156,Miguel PERERA,30 SEP 1996,GBR,1100,110mH [60mH ind.]
156,Bashiru ABDULLAHI,,NGR,1100,110mH
158,Jorge ﻿UREÑA,08 OCT 1993,ESP,1099,110mH [60mH ind.]
158,Carl ELLIOT,14 MAR 1998,USA,1099,110mH [60mH ind.]
160,Aziriah FOSTER,1996,USA,1098,110mH
160,Romain LECOEUR,09 AUG 1997,FRA,1098,110mH [60mH ind.]
162,Silvio HENRIQUE DE SOUZA,21 JUL 1993,BRA,1097,110mH
162,Austin LYONS,,USA,1097,110mH [60mH ind.]
162,Justin YOUNG,15 FEB 1999,USA,1097,110mH [60mH ind.]
165,Ilari MANNINEN,11 OCT 1997,FIN,1096,110mH [60mH ind.]
165,Misana VILTZ,21 FEB 1996,USA,1096,110mH
165,Mason WEH,14 APR 1998,LBR,1096,110mH [60mH ind.]
165,Fabian MCCALL,,USA,1096,110mH [60mH ind.]
169,Ayden OWENS,28 MAY 2000,PUR,1095,110mH [60mH ind.]
169,Luca TRGOVCEVIC,19 MAY 1992,SRB,1095,110mH [60mH ind.]
171,Will AGODU,,USA,1094,110mH
172,Hiroki FUDABA,04 FEB 1994,JPN,1093,110mH
172,Mattia MONTINI,07 MAY 1999,ITA,1093,110mH [60mH ind.]
172,Jasher FOSTER,,USA,1093,110mH [60mH ind.]
172,Ryota KAWASHIMA,19 MAR 1999,JPN,1093,110mH
176,Anthony WILLIAMS,,USA,1092,110mH [60mH ind.]
176,Kyrylo KHOMENKO,07 DEC 1994,UKR,1092,110mH [60mH ind.]
178,Wellington ZAZA,20 JAN 1995,LBR,1091,110mH
178,Aaron LEWIS,23 JAN 1996,TTO,1091,110mH [60mH ind.]
178,Cosmin Ilie DUMITRACHE,20 JUL 1994,ROU,1091,110mH [60mH ind.]
178,Rasheem BROWN,22 MAR 2000,CAY,1091,110mH [60mH ind.]
178,Bashiru ABDILLAHI,26 OCT 1997,NGR,1091,110mH [60mH ind.]
178,Shakiel CHATTOO,22 JAN 1996,JAM,1091,110mH [60mH ind.]
184,Fredrik EKHOLM,15 JUN 1994,SWE,1090,110mH [60mH ind.]
184,Jiming LI,14 MAR 1996,CHN,1090,110mH [60mH ind.]
184,Joseph ANDERSON,30 AUG 1999,USA,1090,110mH [60mH ind.]
187,Chris DOUGLAS,,AUS,1089,110mH [60mH ind.]
187,Nick JOHNSON,NOV 1997,USA,1089,110mH
187,Tremayne FLAGLER,1996,USA,1089,110mH [60mH ind.]
187,Richard DIAWARA,21 APR 1995,FRA,1089,110mH [60mH ind.]
191,Javier COLOMO,26 MAR 1994,ESP,1088,110mH [60mH ind.]
192,Rapolas SAULIUS,15 FEB 1996,LTU,1087,110mH [60mH ind.]
192,Kaito YOSHIMA,26 APR 1998,JPN,1087,110mH
194,Simon KRAUSS,12 FEB 1992,FRA,1086,110mH
194,Sergey SOLODOV,03 JAN 1996,RUS,1086,110mH [60mH ind.]
194,Marvin PISTOL,31 JUL 1996,FRA,1086,110mH
194,Dylan CATY,11 JAN 1997,BEL,1086,110mH [60mH ind.]
194,Clinton Kingsley BAUTISTA,05 NOV 1992,PHI,1086,110mH
194,Chituru ALI,06 APR 1999,ITA,1086,110mH
200,Patrick PRINCE,29 MAY 1997,USA,1085,110mH [60mH ind.]
